,0,1,2,3,4,5,6,7,8
140,13,22.33,3.2,Shalonda Solomon,USA,19.12.85,5,Des Moines,23.06.2013
141,13,22.33,3.8,Brittany Brown,USA,18.04.95,2q3,Austin,27.05.2017
142,13,22.33,2.5,Shericka Jackson,JAM,16.07.94,1h1,Eugene,18.07.2022
143,14,22.34,2.6,Florence Griffith-Joyner,USA,21.12.59,2,Karl-Marx-Stadt,10.07.1982
144,14,22.34,3.0,Dannette Young,USA,06.10.64,1,Austin,07.05.1988
145,14,22.34,2.3,Katrin Krabbe,GER,22.11.69,1,Sudbury,30.07.1988
146,14,22.34,5.0,Melinda Gainsford-Taylor,AUS,01.10.71,1rA,Melbourne,02.03.1997
147,14,22.34,3.0,Kerron Stewart,JAM,16.04.84,1,Ad-Dawhah,14.05.2010
148,14,22.34,3.4,Bianca Knight,USA,02.01.89,3s1,Eugene,29.06.2012
149,14,22.34,3.5,Daryll Neita,GBR,29.08.96,1,Manchester,26.06.2022
150,14,22.34,3.1,Anthonique Strachan,BAH,22.08.93,2,Devonshire,21.05.2023
151,15,22.35,3.2,Chandra Cheeseborough,USA,10.01.59,1h3,Indianapolis,19.06.1983
152,15,22.35,2.1,Juliet Cuthbert,JAM,09.04.64,1,Houston,18.05.1986
153,15,22.35,3.8,Muriel Hurtis,FRA,25.03.79,1,Noisy-le-Grand,28.06.2002
154,15,22.35,5.6,Carmelita Jeter,USA,24.11.79,6,Eugene,06.07.2008
155,15,22.35,2.7,Marshevet Hooker,USA,25.09.84,2s2,Eugene,28.06.2009
156,15,22.35,2.5,Ashley Henderson,USA,04.12.95,2q1,Austin,27.05.2017
157,15,22.36,4.2,Gwen Torrence,USA,12.06.65,1s1,Sacramento,17.06.1995
158,15,22.36,2.1,Ivet Lalova-Collio,BUL,18.05.84,1,Sofia,23.05.2004
159,15,22.36,5.6,Shalonda Solomon,USA,19.12.85,7,Eugene,06.07.2008
160,15,22.36,3.2,Marshevet Hooker,USA,25.09.84,3,Eugene,28.06.2009
161,15,22.36,2.2,Gabrielle Thomas,USA,07.12.96,1h1,Eugene,07.06.2018
162,15,22.36,2.4,Jenna Prandini,USA,20.11.92,4,Eugene,21.08.2021
163,16,22.37,2.6,Gwen Torrence,USA,12.06.65,1,Baton Rouge,05.06.1987
164,16,22.37,2.5,Esther Jones,USA,07.04.69,1r1,New York City,22.07.1989
165,16,22.37,2.3,LaShauntea Moore,USA,31.07.83,1,Austin,12.06.2004
166,16,22.37,2.7,Muna Lee,USA,30.10.81,3s2,Eugene,28.06.2009
167,16,22.37,2.4,Veronica Campbell-Brown,JAM,16.05.82,2,Kingston,07.05.2011
168,16,22.37,2.7,Carmelita Jeter,USA,24.11.79,1h3,Eugene,25.06.2011
169,16,22.37,3.4,Gabrielle Thomas,USA,07.12.96,1h3,Jacksonville,28.05.2016
170,16,22.37,2.9,Makenzie Dunmore,USA,07.10.97,1,Palo Alto,13.05.2018
171,16,22.37,4.1,Symone Mason,USA,31.08.99,3,College Station,15.05.2021
172,17,22.38,3.7,Merlene Ottey,JAM,10.05.60,1h1,Austin,28.05.1981
173,17,22.38,3.0,Katrin Krabbe,GER,22.11.69,1,Stockholm,02.07.1990
174,17,22.38,2.8,Dezerea Bryant,USA,27.04.93,1h3,Eugene,11.06.2015
175,17,22.38,2.8,Candyce McGrone,USA,24.03.89,2h1,Eugene,27.06.2015
176,17,22.38,3.7,Tiffany Townsend,USA,24.06.89,1rA,Gainesville,31.03.2016
177,17,22.38,2.1,Candace Hill,USA,11.02.99,1r1,Montverde,11.06.2016
178,17,22.39,2.6,Gesine Walther,GDR,06.10.62,3,Karl-Marx-Stadt,10.07.1982
179,17,22.39,3.7,Juliet Cuthbert,JAM,09.04.64,1h3,Austin,29.05.1985
180,17,22.39A,2.9,Evette de Klerk,RSA,21.08.65,1h,Germiston,12.04.1986
181,17,22.39,2.4,Dannette Young,USA,06.10.64,2s2,Indianapolis,23.07.1988
182,17,22.39,2.7,Veronica Campbell-Brown,JAM,16.05.82,1r6,Fayetteville,21.04.2007
183,17,22.39,3.2,Charonda Williams,USA,27.03.87,4,Eugene,28.06.2009
184,17,22.39,5.2,Chauntae Bayne,USA,04.04.84,2h4,Des Moines,22.06.2013
185,17,22.39,2.1,Kimberlyn Duncan,USA,02.08.91,1rA,Baton Rouge,19.04.2014
186,17,22.39,3.3,Candyce McGrone,USA,24.03.89,1r2,Lubbock,06.05.2017
187,17,22.39,2.3,Brittany Brown,BRN,18.04.95,2,Miramar,10.04.2021
188,17,22.39,2.4,Dezerea Bryant,USA,27.04.93,5,Eugene,21.08.2021
189,19,22.40,2.3,Inger Miller,USA,12.06.72,2s1,Sacramento,23.07.2000
190,19,22.40,2.9,LaTasha Jenkins,USA,19.12.77,1,Gresham,03.06.2001
191,19,22.40,5.3,Ashlee Williams,USA,27.03.84,1,College Station,29.05.2004
192,19,22.40,3.0,Muna Lee,USA,30.10.81,1h3,Austin,10.06.2004
193,19,22.40,2.4,Shania Collins,USA,14.11.96,1h6,Knoxville,11.05.2018
194,19,22.41,2.1,Florence Griffith-Joyner,USA,21.12.59,1s1,Helsinki,13.08.1983
195,19,22.41,2.5,Marita Koch,GDR,18.02.57,1,Birmingham,07.07.1985
196,19,22.41,3.0,Dannette Young,USA,06.10.64,2,Stockholm,02.07.1990
197,19,22.41,4.5,Cydonie Mothersill,CAY,19.03.78,1h1,Saint George's,05.07.2003
198,19,22.41,3.2,LaShauntea Moore,USA,31.07.83,1h1,Austin,10.06.2004
199,19,22.41,3.4,Semoy Hackett,TTO,27.11.88,2,Athens GA,15.05.2011
200,19,22.41,3.1,Shaunae Miller-Uibo,BAH,15.04.94,1r1,Athens GA,13.04.2013
201,19,22.41,2.6,Gina Lückenkemper,GER,21.11.96,1,Eskilstuna,18.07.2015
202,19,22.41,2.6,Destiny Carter,USA,09.10.92,2h1,Tuscaloosa,12.05.2016
203,19,22.41,3.4,Jada Martin,USA,08.06.95,2h3,Jacksonville,28.05.2016
