,0,1,2,3,4,5
2526,,,Wallace Spearmon,,24.12.84,USA
2527,,,Maurice Mitchell,,22.12.89,USA
2528,,,Jared Connaughton,,20.07.85,CAN
2529,,,Darvis Patton,,04.12.77,USA
2530,49.0,38.36,Racers Track Club,1,Kingston,24.02.2018
2531,,,Jevaughn Minzie,,20.07.95,JAM
2532,,,Zharnel Hughes,,13.07.95,GBR
2533,,,Kenroy Anderson,,27.06.87,JAM
2534,,,Yohan Blake,,26.12.89,JAM
2535,49.0,38.36,Suisse,5,München,21.08.2022
2536,,,Pascal Mancini,(10.36),18.04.89,SUI
2537,,,Bradley Lestrade,(9.32),22.04.01,SUI
2538,,,Felix Svensson,(9.44),09.08.97,SUI
2539,,,William Reais,(9.24),04.05.99,SUI
2540,50.0,38.37,Italy,2,Helsinki,10.08.1983
2541,,,Stefano Tilli,,22.08.62,ITA
2542,,,Carlo Simionato,,07.01.61,ITA
2543,,,Pierfrancesco Pavoni,,21.02.63,ITA
2544,,,Pietro Mennea,(9.28),28.06.52,ITA
2545,50.0,38.37,USOF-South,1,Durham,25.07.1987
2546,,,James Butler,,21.06.60,USA
2547,,,Lee McNeill,,02.12.64,USA
2548,,,Dennis Mitchell,,20.02.66,USA
2549,,,Harvey McSwain,,10.03.63,USA
2550,50.0,38.37,Commonwealth,2,Walnut,17.04.1993
2551,,,Marcus Adam,,28.02.68,GBR
2552,,,Anthony Jarrett,,13.08.68,GBR
2553,,,John Regis,,13.10.66,GBR
2554,,,Raymond Stewart,,18.03.65,JAM
2555,50.0,38.37,United States 3,3,München,08.08.2004
2556,,,Ron Bramlett,,22.10.79,USA
2557,,,Jason Smoots,,13.07.80,USA
2558,,,Mardy Scales,,10.09.81,USA
2559,,,Monzavous Edwards,,07.05.81,USA
2560,50.0,38.37,Jamaica,2h1,Helsinki,12.08.2005
2561,,,Lerone Clarke,,12.06.81,JAM
2562,,,Dwight Thomas,,23.09.80,JAM
2563,,,Ainsley Waugh,,17.09.81,JAM
2564,,,Michael Frater,,06.10.82,JAM
2565,50.0,38.37,Trinidad & Tobago,3rA,Philadelphia,25.04.2009
2566,,,Aaron Armstrong,,14.10.77,TTO
2567,,,Marc Burns,,07.01.83,TTO
2568,,,Emmanuel Callender,,10.05.84,TTO
2569,,,Richard Thompson,,07.06.85,TTO
2570,50.0,38.37,Poland,2h3,Daegu,04.09.2011
2571,,,Pawel Stempel,,06.08.87,POL
2572,,,Dariusz Kuc,,24.04.86,POL
2573,,,Robert Kubaczyk,,04.08.86,POL
2574,,,Kamil Krynski,,12.05.87,POL
2575,50.0,38.37,Germany,6h2,London,10.08.2012
2576,,,Julian Reus,,29.04.88,GER
2577,,,Tobias Unger,,10.07.79,GER
2578,,,Alexander Kosenkow,,14.03.77,GER
2579,,,Lucas Jakubczyk,,28.04.85,GER
2580,50.0,38.37,The Netherlands,5,Moskva,18.08.2013
2581,,,Brian Mariano,,22.01.85,NED
2582,,,Churandy Martina,,03.07.84,NED
2583,,,Liemarvin Bonevacia,,05.04.89,NED
2584,,,Hensley Paulina,,26.06.93,NED
2585,50.0,38.37,Louisiana State Universi,1h3,Austin,05.06.2019
2586,,,Kary Vincent,,27.02.99,USA
2587,,,Akanni Hislop,,01.06.98,TTO
2588,,,Correion Mosby,,31.01.96,USA
2589,,,Jaron Flournoy,,24.11.96,USA
2590,51.0,38.38,Soviet Union,1,Karl-Marx-Stad,20.06.1987
2591,,,Aleksandr Yevgenyev,,20.07.61,RUS
2592,,,Viktor Bryzgin,,22.08.62,UKR
2593,,,Vladimir Muravyov,,30.09.59,KAZ
2594,,,Vladimir Krylov,,26.02.64,RUS
2595,51.0,38.38,Canada,1h1,Göteborg,12.08.1995
2596,,,Robert Esmie,,05.07.72,CAN
2597,,,Glenroy Gilbert,,31.08.68,CAN
2598,,,Bruny Surin,,12.07.67,CAN
2599,,,Donovan Bailey,,16.12.67,CAN
2600,51.0,38.38,Trinidad & Tobago,1,Helsinki,25.07.2005
2601,,,Jacey Harper,,20.05.80,TTO
2602,,,Marc Burns,,07.01.83,TTO
2603,,,Aaron Armstrong,,14.10.77,TTO
2604,,,Darrel Brown,,11.10.84,TTO
2605,51.0,38.38,United States - B,1,London,03.08.2007
2606,,,Mickey Grimes,,10.10.76,USA
2607,,,Leroy Dixon,,20.06.83,USA
2608,,,Ernest Wiggins,,18.06.82,USA
2609,,,Xavier Carter,,08.12.85,USA
2610,51.0,38.38,Texas A&M University,1h3,Des Moines,08.06.2011
2611,,,Tran Howell,,27.03.88,USA
2612,,,Gerald Phiri,,06.10.88,ZAM
2613,,,Demetrius Pinder,,13.02.89,BAH
2614,,,Prezel Hardy,,01.06.92,USA
2615,51.0,38.38,France,2h1,Daegu,04.09.2011
2616,,,Teddy Tinmar,,30.03.87,FRA
2617,,,Christophe Lemaitre,,11.06.90,FRA
2618,,,Yannick Lesourd,,03.04.88,FRA
2619,,,Jimmy Vicaut,,27.02.92,FRA
2620,51.0,38.38,Louisiana State Universi,1,Des Moines,09.06.2012
2621,,,Barrett Nugent,,29.01.90,USA
2622,,,Aaron Ernest,,08.11.93,USA
2623,,,Keyth Talley,,03.03.90,USA
2624,,,Shermund Allsop,,21.03.91,TTO
2625,51.0,38.38,People's Republic of Chi,5h1,London,10.08.2012
2626,,,Guo Fan,,10.12.85,CHN
2627,,,Liang Jiahong,,06.03.88,CHN
2628,,,Su Bingtian,,29.08.89,CHN
2629,,,Zhang Peimeng,,13.03.87,CHN
2630,51.0,38.38,Trinidad & Tobago,3h1,Moskva,18.08.2013
2631,,,Jamil James,,16.09.86,TTO
2632,,,Keston Bledman,,08.03.88,TTO
2633,,,Rondel Sorrillo,,24.01.86,TTO
2634,,,Richard Thompson,,07.06.85,TTO
2635,51.0,38.38,Canada,1s,Ottawa,15.07.2015
2636,,,Gavin Smellie,,26.06.86,CAN
2637,,,Andre De Grasse,,10.11.94,CAN
2638,,,Brendon Rodney,,09.04.92,CAN
2639,,,Aaron Brown,,27.05.92,CAN
2640,51.0,38.38,France,2,Amsterdam,10.07.2016
2641,,,Marvin René,,11.04.95,FRA
2642,,,Stuart Dutamby,,24.04.94,FRA
2643,,,Méba-Mickaël Zézé,,19.05.94,FRA
2644,,,Jimmy Vicaut,,27.02.92,FRA
2645,53.0,38.39,Jamaica,1s1,Ciudad de Méxi,19.10.1968
2646,,,Erroll Stewart,,02.03.50,JAM
2647,,,Michael Fray,,23.09.47,JAM
2648,,,Clifton Forbes,,18.02.46,JAM
2649,,,Lennox Miller,,08.10.46,JAM
2650,53.0,38.39,Cuba,2,Ciudad de Méxi,20.10.1968
2651,,,Hermes Ramírez,,07.01.48,CUB
2652,,,Juan Morales,,12.07.48,CUB
2653,,,Pablo Montes,,23.11.47,CUB
2654,,,Enrique Figuerola,,15.07.38,CUB
2655,53.0,38.39,German Democratic Republ,4,Canberra,05.10.1985
2656,,,Heiko Truppel,,03.07.64,GDR
2657,,,Steffen Bringmann,,11.03.64,GER
2658,,,Torsten Heimrath,,14.05.63,GDR
2659,,,Frank Emmelmann,,15.09.61,GDR
2660,53.0,38.39,United States A,1,Zürich,19.08.1987
2661,,,Lee McRae,,23.01.66,USA
2662,,,Lee McNeill,,02.12.64,USA
2663,,,Harvey Glance,,28.03.57,USA
2664,,,Dennis Mitchell,,20.02.66,USA
2665,53.0,38.39,Great Britain & N.I.,1,Gateshead,05.08.1989
2666,,,Anthony Jarrett,,13.08.68,GBR
2667,,,John Regis,,13.10.66,GBR
2668,,,Marcus Adam,,28.02.68,GBR
2669,,,Linford Christie,,02.04.60,GBR
2670,53.0,38.39,Italy,3,Split,01.09.1990
2671,,,Mario Longo,,21.08.64,ITA
2672,,,Ezio Madonia,,07.08.66,ITA
2673,,,Sandro Floris,,12.06.65,ITA
2674,,,Stefano Tilli,,22.08.62,ITA
2675,53.0,38.39,France,2,Zürich,07.08.1991
2676,,,Max Moriniére,,16.02.64,FRA
2677,,,Daniel Sangouma,,07.02.65,FRA
2678,,,Jean-Charles Trouabal,,20.05.65,FRA
2679,,,Bruno Marie-Rose,,20.05.65,FRA
2680,53.0,38.39,Cuba,4,Stuttgart,22.08.1993
2681,,,Andrés Simón,,15.09.61,CUB
2682,,,Iván García,,29.02.72,CUB
2683,,,Joel Isasi,,31.07.67,CUB
2684,,,Jorge Luis Aguilera,,16.01.66,CUB
2685,53.0,38.39,Canada,1,Victoria,28.08.1994
2686,,,Donovan Bailey,,16.12.67,CAN
2687,,,Carlton Chambers,,27.06.75,CAN
2688,,,Glenroy Gilbert,,31.08.68,CAN
2689,,,Bruny Surin,,12.07.67,CAN
2690,53.0,38.39,Sprint Capitol USA,2,Walnut,15.04.2006
2691,,,Joshua Norman,,26.07.80,USA
2692,,,Rodney Martin,,22.12.82,USA
2693,,,Shawn Crawford,,14.01.78,USA
2694,,,Justin Gatlin,,10.02.82,USA
2695,53.0,38.39,United States,1,Toluca,19.07.2008
2696,,,Jeremy Hall,,27.01.88,USA
2697,,,Teddy Williams,,03.07.88,USA
2698,,,Chris Dykes,,15.08.87,USA
2699,,,J-Mee Samuels,,20.05.87,USA
2700,53.0,38.39,Canada,5,Berlin,22.08.2009
2701,,,Sam Effah,(10.81),29.12.88,CAN
2702,,,Oluseyi Smith,(9.28),21.02.87,CAN
2703,,,Jared Connaughton,(9.64),20.07.85,CAN
2704,,,Bryan Barnett,(9.00),10.02.87,CAN
2705,53.0,38.39,Hudson Smith Internation,1rA,Walnut,21.04.2012
2706,,,Walter Dix,,31.01.86,USA
2707,,,Richard Thompson,,07.06.85,TTO
2708,,,Jaysuma Saidy Ndure,,01.01.84,NOR
2709,,,Ryan Bailey,,13.04.89,USA
2710,53.0,38.39,The Netherlands,5,London,11.08.2012
2711,,,Brian Mariano,,22.01.85,NED
2712,,,Churandy Martina,,03.07.84,NED
2713,,,Giovanni Codrington,,17.07.88,NED
2714,,,Patrick van Luijk,,17.09.84,NED
2715,53.0,38.39,Great Britain & N.I.,1r2,Gateshead,22.06.2013
2716,,,Adam Gemili,,06.10.93,GBR
2717,,,Harry Aikines-Aryeetey,,29.08.88,GBR
2718,,,James Ellington,,06.09.85,GBR
2719,,,James Dasaolu,,05.09.87,GBR
2720,53.0,38.39,Japan,6,Moskva,18.08.2013
2721,,,Yoshihide Kiryu,,15.12.95,JPN
2722,,,Kenji Fujimitsu,,01.05.86,JPN
2723,,,Kei Takase,,25.11.88,JPN
2724,,,Shota Iizuka,,25.06.91,JPN
2725,53.0,38.39,Great Britain & N.I.,1,Glasgow,12.07.2014
2726,,,Richard Kilty,,02.09.89,GBR
2727,,,Harry Aikines-Aryeetey,,29.08.88,GBR
2728,,,James Ellington,,06.09.85,GBR
2729,,,Daniel Talbot,,01.05.91,GBR
2730,53.0,38.39,Canada,3h1,Toronto,24.07.2015
2731,,,Gavin Smellie,,26.06.86,CAN
2732,,,Aaron Brown,,27.05.92,CAN
2733,,,Dontae Richards-Kwok,,01.03.89,CAN
2734,,,Brendon Rodney,,09.04.92,CAN
2735,53.0,38.39,United States - Red,1r1,Philadelphia,28.04.2018
2736,,,LeShon Collins,,11.12.93,USA
2737,,,Justin Gatlin,,10.02.82,USA
2738,,,Tevin Hester,,10.01.94,USA
2739,,,Justin Walker,,30.11.90,USA
2740,53.0,38.39,The Netherlands,1,Genève,15.06.2019
2741,,,Christopher Garia,,16.12.92,NED
2742,,,Churandy Martina,,03.07.84,NED
2743,,,Hensley Paulina,,26.06.93,NED
2744,,,Taymir Burnet,,01.10.92,NED
2745,53.0,38.39,Germany - 1,1,Regensburg,07.07.2019
2746,,,Julian Reus,,29.04.88,GER
2747,,,Robín Erewa,,24.06.91,GER
2748,,,Roy Schmidt,,30.09.91,GER
2749,,,Marvin Schulte,,19.02.99,GER
2750,53.0,38.39,People's Republic of Chi,1,Hangzhou,10.07.2021
2751,,,Huang Yonglian,,12.11.00,CHN
2752,,,Yan Haibin,,08.01.03,CHN
2753,,,Tang Xingqiang,,11.08.95,CHN
2754,,,Chen Guanfeng,,05.02.00,CHN
2755,55.0,38.4,France,3,Seoul,01.10.1988
2756,,,Bruno Marie-Rose,,20.05.65,FRA
2757,,,Daniel Sangouma,,07.02.65,FRA
2758,,,Gilles Quénéhervé,,17.05.66,FRA
2759,,,Max Moriniére,,16.02.64,FRA
2760,55.0,38.4,France,2,München,23.06.2007
2761,,,Aimé-Issa Nthépé,(10.77),26.06.73,FRA
2762,,,David Alerte,(9.40),18.09.84,FRA
2763,,,Eddy De Lépine,(9.33),30.03.84,FRA
2764,,,Martial Mbandjock,(9.24),14.10.85,FRA
2765,55.0,38.4,United States,1,Zürich,07.09.2007
2766,,,Darvis Patton,,04.12.77,USA
2767,,,Wallace Spearmon,,24.12.84,USA
2768,,,Tyson Gay,,09.08.82,USA
2769,,,Leroy Dixon,,20.06.83,USA
2770,55.0,38.4,Germany - 1,1,Bochum-Wattens,02.08.2009
2771,,,Tobias Unger,,10.07.79,GER
2772,,,Marius Broening,,24.10.83,GER
2773,,,Alexander Kosenkow,,14.03.77,GER
2774,,,Martin Keller,,26.09.86,GER
2775,55.0,38.4,United States - Red,1rA,Philadelphia,28.04.2012
2776,,,Mike Rodgers,,24.04.85,USA
2777,,,Justin Gatlin,,10.02.82,USA
2778,,,Darvis Patton,,04.12.77,USA
2779,,,Walter Dix,,31.01.86,USA
2780,55.0,38.4,Brazil,4rA,Nassau,25.05.2014
2781,,,Bruno de Barros,,07.01.87,BRA
2782,,,Jefferson Lucindo,,17.10.90,BRA
2783,,,Aldemir Gomes da Silva,,08.06.92,BRA
2784,,,Jorge Henrique da Costa,,24.11.92,BRA
2785,55.0,38.4,Japan,5rA,Nassau,25.05.2014
2786,,,Kazuma Oseto,,05.08.94,JPN
2787,,,Kei Takase,,25.11.88,JPN
2788,,,Yoshihide Kiryu,,15.12.95,JPN
2789,,,Shota Iizuka,,25.06.91,JPN
2790,55.0,38.4,Altis - B,1,Tempe,09.04.2016
2791,,,Akeem Haynes,,03.11.92,CAN
2792,,,Andre De Grasse,,10.11.94,CAN
2793,,,Wilfried Koffi Hua,,12.10.87,CIV
2794,,,Ameer Webb,,19.03.91,USA
2795,56.0,38.41,Soviet Union,3,Helsinki,10.08.1983
2796,,,Andrey Prokofyev,,06.06.59,RUS
2797,,,Nikolay Sidorov,,26.11.56,RUS
2798,,,Vladimir Muravyov,,30.09.59,KAZ
2799,,,Viktor Bryzgin,,22.08.62,UKR
2800,56.0,38.41,United States,1,Indianapolis,16.08.1987
2801,,,Lee McRae,,23.01.66,USA
2802,,,Lee McNeill,,02.12.64,USA
2803,,,Harvey Glance,,28.03.57,USA
2804,,,Carl Lewis,,01.07.61,USA
2805,56.0,38.41,Jamaica,3,Roma,06.09.1987
2806,,,John Mair,,20.11.63,JAM
2807,,,Andrew Smith,,29.01.64,JAM
2808,,,Clive Wright,,18.11.65,JAM
2809,,,Raymond Stewart,(9.23),18.03.65,JAM
2810,56.0,38.41,Italy,2s2,Göteborg,12.08.1995
2811,,,Giovanni Puggioni,,19.03.66,ITA
2812,,,Ezio Madonia,,07.08.66,ITA
2813,,,Angelo Cipolloni,,16.02.70,ITA
2814,,,Sandro Floris,,12.06.65,ITA
2815,56.0,38.41,Brazil,3,Atlanta,03.08.1996
2816,,,Arnaldo de Oliveira Silv,(10.56),26.03.64,BRA
2817,,,Robson Caetano da Silva,(9.32),04.09.64,BRA
2818,,,Edson Luciano Ribeiro,(9.34),08.12.72,BRA
2819,,,André Domingos da Silva,(9.19),26.11.72,BRA
2820,56.0,38.41,Ghana,1h1,Athínai,09.08.1997
2821,,,Abu Duah,,05.06.78,GHA
2822,,,Eric Nkansah,,12.12.74,GHA
2823,,,Abdul Aziz Zakari,,02.09.76,GHA
2824,,,Emmanuel Tuffour,,02.12.66,GHA
2825,56.0,38.41,Great Britain & N.I.,1,Gateshead,15.07.2000
2826,,,Christian Malcolm,,03.06.79,GBR
2827,,,Darren Campbell,,12.09.73,GBR
2828,,,Marlon Devonish,,01.06.76,GBR
2829,,,Dwain Chambers,,05.04.78,GBR
2830,56.0,38.41,United States - Rouge,1,Monaco,29.07.2008
2831,,,Leroy Dixon,,20.06.83,USA
2832,,,Rodney Martin,,22.12.82,USA
2833,,,Travis Padgett,,13.12.86,USA
2834,,,Darvis Patton,,04.12.77,USA
2835,56.0,38.41,Great Britain & N.I.,3,Zürich,19.08.2010
2836,,,Christian Malcolm,,03.06.79,GBR
2837,,,Jeffrey Lawal-Balogun,,02.07.86,GBR
2838,,,Marlon Devonish,,01.06.76,GBR
2839,,,Mark Lewis-Francis,,04.09.82,GBR
2840,56.0,38.41,Team Speed Unlimited,1r1,Austin,09.04.2011
2841,,,Trell Kimmons,,13.07.85,USA
2842,,,Mike Rodgers,,24.04.85,USA
2843,,,Darvis Patton,,04.12.77,USA
2844,,,Wallace Spearmon,,24.12.84,USA
2845,56.0,38.41,Italy,3h3,Daegu,04.09.2011
2846,,,Michael Tumi,,12.02.90,ITA
2847,,,Simone Collio,,27.12.79,ITA
2848,,,Emanuele Di Gregorio,,13.12.80,ITA
2849,,,Fabio Cerutti,,26.09.85,ITA
2850,56.0,38.41,Germany - 1,1,Weinheim,26.05.2012
2851,,,Tobias Unger,,10.07.79,GER
2852,,,Martin Keller,,26.09.86,GER
2853,,,Alexander Kosenkow,,14.03.77,GER
2854,,,Aleixo-Platini Menga,,29.09.87,GER
2855,56.0,38.41,Saint Kitts & Nevis,6h1,London,10.08.2012
2856,,,Roland Lestrod,,05.09.92,SKN
2857,,,Jason Rogers,,31.08.91,SKN
2858,,,Antoine Adams,,31.08.88,SKN
2859,,,Lawrence Brijesh,,27.12.89,SKN
2860,56.0,38.41,Germany,1rA,Regensburg,08.06.2013
2861,,,Roy Schmidt,,30.09.91,GER
2862,,,Lucas Jakubczyk,,28.04.85,GER
2863,,,Julian Reus,,29.04.88,GER
2864,,,Martin Keller,,26.09.86,GER
2865,56.0,38.41,The Netherlands,3h3,Moskva,18.08.2013
2866,,,Brian Mariano,,22.01.85,NED
2867,,,Churandy Martina,,03.07.84,NED
2868,,,Liemarvin Bonevacia,,05.04.89,NED
2869,,,Hensley Paulina,,26.06.93,NED
2870,56.0,38.41,Racers Track Club,1,Kingston,12.04.2014
2871,,,Mario Forsythe,,30.10.85,JAM
2872,,,Michael Frater,,06.10.82,JAM
2873,,,Warren Weir,,31.10.89,JAM
2874,,,Yohan Blake,,26.12.89,JAM
2875,56.0,38.41,Canada,2h1,Glasgow,01.08.2014
2876,,,Gavin Smellie,,26.06.86,CAN
2877,,,Aaron Brown,,27.05.92,CAN
2878,,,Dontae Richards-Kwok,,01.03.89,CAN
2879,,,Andre De Grasse,,10.11.94,CAN
2880,56.0,38.41,The Netherlands,6h2,Beijing,29.08.2015
2881,,,Solomon Bockarie,,18.05.87,NED
2882,,,Patrick van Luijk,,17.09.84,NED
2883,,,Liemarvin Bonevacia,,05.04.89,NED
2884,,,Hensley Paulina,,26.06.93,NED
2885,56.0,38.41,Brazil,6,Rio de Janeiro,19.08.2016
2886,,,Ricardo Mario de Souza,,21.09.94,BRA
2887,,,Vitor Hugo dos Santos,,01.02.96,BRA
2888,,,Bruno de Barros,,07.01.87,BRA
2889,,,Jorge Henrique da Costa,,24.11.92,BRA
2890,56.0,38.41,United States - Blue,3,Monaco,21.07.2017
2891,,,Beejay Lee,,05.03.93,USA
2892,,,Sean McLean,,23.03.92,USA
2893,,,Isiah Young,,05.01.90,USA
2894,,,Ameer Webb,,19.03.91,USA
2895,56.0,38.41,Barbados,1,Barranquilla,02.08.2018
2896,,,Shane Brathwaite,,08.02.90,BAR
2897,,,Mario Burke,,18.03.97,BAR
2898,,,Burkheart Ellis Jr.,,16.09.92,BAR
2899,,,Jaquone Hoyte,,04.02.98,BAR
2900,56.0,38.41,Louisiana State Universi,1r1,Austin,30.03.2019
2901,,,Akanni Hislop,,01.06.98,TTO
2902,,,Kary Vincent,,27.02.99,USA
2903,,,Dylan Peebles,,02.02.98,USA
2904,,,Jaron Flournoy,,24.11.96,USA
2905,56.0,38.41,France,2,Birmingham,21.05.2022
2906,,,Amaury Golitin,,28.01.97,FRA
2907,,,Jeff Erius,,08.03.04,FRA
2908,,,Méba-Mickaël Zézé,,19.05.94,FRA
2909,,,Mouhamadou Fall,,25.02.92,FRA
2910,56.0,38.41,Brazil,5h2,Eugene,22.07.2022
2911,,,Rodrigo do Nascimento,(10.67),26.09.94,BRA
2912,,,Felipe Bardi,(9.12),08.10.98,BRA
2913,,,Derick de Souza,(9.68),13.04.98,BRA
2914,,,Erik Cardoso,(8.94),03.03.00,BRA
2915,56.0,38.41,Great Britain & N.I.,1h1,München,19.08.2022
2916,,,Jeremiah Azu,(10.63),15.05.01,GBR
2917,,,Harry Aikines-Aryeetey,(9.16),29.08.88,GBR
2918,,,Jona Efoloko,(9.37),23.09.99,GBR
2919,,,Tommy Ramdhan,(9.25),28.11.96,GBR
2920,58.0,38.42,France,3,Ciudad de Méxi,20.10.1968
2921,,,Gérard Fenouil,,23.06.45,FRA
2922,,,Jocelyn Delecour,,02.01.35,FRA
2923,,,Claude Piquemal,,13.03.39,FRA
2924,,,Roger Bambuck,,22.11.45,FRA
2925,58.0,38.42,Italy,1,Ciudad de Méxi,13.09.1979
2926,,,Gian-Franco Lazzer,,04.07.55,ITA
2927,,,Luciano Caravani,,14.04.53,ITA
2928,,,Giovanni Grazioli,,09.03.59,ITA
2929,,,Pietro Mennea,,28.06.52,ITA
2930,58.0,38.42,Soviet Union,1,Sofia,19.05.1984
2931,,,Aleksandr Yevgenyev,,20.07.61,RUS
2932,,,Nikolay Sidorov,,26.11.56,RUS
2933,,,Vladimir Muravyov,,30.09.59,KAZ
2934,,,Sergey Sokolov,,29.03.62,UKR
2935,58.0,38.42,Soviet Union,1,Praha,27.06.1987
2936,,,Aleksandr Yevgenyev,,20.07.61,RUS
2937,,,Viktor Bryzgin,,22.08.62,UKR
2938,,,Vladimir Muravyov,,30.09.59,KAZ
2939,,,Vladimir Krylov,,26.02.64,RUS
2940,58.0,38.42,Santa Monica Track Club,1,Tempe,02.04.1994
2941,,,Michael Marsh,,04.08.67,USA
2942,,,Leroy Burrell,,21.02.67,USA
2943,,,Floyd Heard,,24.03.66,USA
2944,,,Carl Lewis,,01.07.61,USA
2945,58.0,38.42,Brazil,2s1,Atlanta,02.08.1996
2946,,,Arnaldo de Oliveira Silv,,26.03.64,BRA
2947,,,Robson Caetano da Silva,,04.09.64,BRA
2948,,,Edson Luciano Ribeiro,,08.12.72,BRA
2949,,,André Domingos da Silva,,26.11.72,BRA
2950,58.0,38.42,Hudson Smith Internation,1r1,Austin,04.04.1998
2951,,,Jon Drummond,,09.09.68,USA
2952,,,Maurice Greene,,23.07.74,USA
2953,,,Ato Boldon,,30.12.73,TTO
2954,,,Danny McCray,,11.03.74,USA
2955,58.0,38.42,Italy,1,Firenze,21.06.2003
2956,,,Francesco Scuderi,,04.10.77,ITA
2957,,,Simone Collio,,27.12.79,ITA
2958,,,Massimiliano Donati,,16.06.79,ITA
2959,,,Alessandro Cavallaro,,22.02.80,ITA
2960,58.0,38.42,United States - Red,1,Philadelphia,24.04.2004
2961,,,Jon Drummond,,09.09.68,USA
2962,,,Bernard Williams,,19.01.78,USA
2963,,,Darvis Patton,,04.12.77,USA
2964,,,Joshua J. Johnson,,10.05.76,USA
2965,58.0,38.42,Louisiana State Universi,1,Des Moines,13.06.2008
2966,,,Armanti Hayes,,23.09.87,USA
2967,,,Richard Thompson,,07.06.85,TTO
2968,,,Gabriel Mvumvure,,23.02.88,ZIM
2969,,,Trindon Holliday,,27.04.86,USA
2970,58.0,38.42,United States - Blue,4,London,26.07.2008
2971,,,Leroy Dixon,,20.06.83,USA
2972,,,Wallace Spearmon,,24.12.84,USA
2973,,,Aries Merritt,,24.07.85,USA
2974,,,Mike Rodgers,,24.04.85,USA
2975,58.0,38.42,University of Technology,2,Kingston,12.04.2014
2976,,,Andrew Fisher,,15.12.91,JAM
2977,,,Julian Forte,,07.01.93,JAM
2978,,,Adolphus Nevers,,19.03.90,JAM
2979,,,Tyquendo Tracey,,10.06.93,JAM
2980,58.0,38.42,Louisiana State Universi,1,Eugene,10.06.2016
2981,,,Jaron Flournoy,,24.11.96,USA
2982,,,Renard Howell,,03.03.95,JAM
2983,,,Tremayne Acy,,21.01.95,USA
2984,,,Nethaneel Mitchell-Blake,,02.04.94,GBR
2985,58.0,38.42,Canada,1,Burnaby,27.06.2018
2986,,,Gavin Smellie,,26.06.86,CAN
2987,,,Aaron Brown,,27.05.92,CAN
2988,,,Mobolade Ajomale,,31.08.95,CAN
2989,,,Andre De Grasse,,10.11.94,CAN
2990,58.0,38.42,United States,1,London,14.07.2018
2991,,,Jeffery Demps,,08.01.90,USA
2992,,,Kendal Williams,,23.09.95,USA
2993,,,Obi Igbokwe,,28.01.97,USA
2994,,,Cameron Burrell,,11.09.94,USA
2995,60.0,38.43,Canada,1,Colorado Sprin,19.07.1982
2996,,,Ben Johnson,,30.12.61,CAN
2997,,,Tony Sharpe,,28.06.61,CAN
2998,,,Desai Williams,,12.06.59,CAN
2999,,,Sterling Hinds,,31.10.61,CAN
3000,60.0,38.43,Nigeria,4,Tokyo,01.09.1991
3001,,,George Ogbeide,,08.04.68,NGR
3002,,,Olapade Adeniken,,19.08.69,NGR
3003,,,Victor Omagbemi,,22.05.68,NGR
3004,,,Davidson Ezinwa,,22.11.71,NGR
3005,60.0,38.43,Santa Monica Track Club,1,Austin,08.04.1995
3006,,,Michael Marsh,,04.08.67,USA
3007,,,Leroy Burrell,,21.02.67,USA
3008,,,Sam Jefferson,,19.04.71,USA
3009,,,Carl Lewis,,01.07.61,USA
3010,60.0,38.43,Nigeria,4h2,Osaka,31.08.2007
3011,,,Obinna Metu,,12.07.88,NGR
3012,,,Uche Isaac,,04.10.81,NGR
3013,,,Chinedu Oriala,,17.12.81,NGR
3014,,,Olusoji Adekotunbo Fasub,,09.07.84,NGR
3015,60.0,38.43,Germany 1,1r1,Regensburg,07.06.2009
3016,,,Stefan Schwab,,29.05.87,GER
3017,,,Till Helmke,,06.05.84,GER
3018,,,Alexander Kosenkow,,14.03.77,GER
3019,,,Martin Keller,,26.09.86,GER
3020,60.0,38.43,Racers Lions Track Club,1,Kingston,12.03.2011
3021,,,Daniel Bailey,,09.09.86,ANT
3022,,,Remaldo Rose,,18.11.87,JAM
3023,,,Kenroy Anderson,,27.06.87,JAM
3024,,,Yohan Blake,,26.12.89,JAM
3025,60.0,38.43,United States - Red,2rA,Philadelphia,30.04.2011
3026,,,Walter Dix,,31.01.86,USA
3027,,,Wallace Spearmon,,24.12.84,USA
3028,,,Trell Kimmons,,13.07.85,USA
3029,,,Mike Rodgers,,24.04.85,USA
3030,60.0,38.43,Canada - White,2,Weinheim,27.07.2012
3031,,,Akeem Haynes,,03.11.92,CAN
3032,,,Oluseyi Smith,,21.02.87,CAN
3033,,,Oluwasegun Makinde,,06.07.91,CAN
3034,,,Aaron Brown,,27.05.92,CAN
3035,60.0,38.43,Australia,6,London,11.08.2012
3036,,,Anthony Alozie,,18.08.86,AUS
3037,,,Isaac Ntiamoah,,27.10.82,AUS
3038,,,Andrew McCabe,,29.08.90,AUS
3039,,,Joshua Ross,,09.02.81,AUS
3040,60.0,38.43,United States,1rA,Nassau,22.04.2017
3041,,,LeShon Collins,,11.12.93,USA
3042,,,Mike Rodgers,,24.04.85,USA
3043,,,Ronnie Baker,,15.10.93,USA
3044,,,Justin Gatlin,,10.02.82,USA
3045,60.0,38.43,Florida State University,1h2,Austin,05.06.2019
3046,,,Bryand Rincher,,10.09.98,USA
3047,,,Jhevaughn Matherson,,27.02.99,JAM
3048,,,Michael Timpson Jr.,,96,USA
3049,,,Andre Ewers,,07.06.95,JAM
