,0,1,2,3,4,5,6
130,12,4.71,Holly Bradshaw,GBR,02.11.91,Zürich,31.08.2016
131,12,4.71,Sandi Morris,USA,08.07.92,Zürich,31.08.2016
132,12,4.71,Jennifer Suhr,USA,06.02.82,Kent,14.01.2017
133,12,4.71A,Sandi Morris,USA,08.07.92,Reno,12.01.2018
134,12,4.71,Jennifer Suhr,USA,06.02.82,Toronto,20.01.2018
135,12,4.71,Ekateríni Stefanídi,GRE,04.02.90,Paris,07.02.2018
136,12,4.71A,Sandi Morris,USA,08.07.92,Albuquerque,18.02.2018
137,12,4.71A,Katie Moon,USA,13.06.91,Albuquerque,18.02.2018
138,12,4.71,Katie Moon,USA,13.06.91,Boston,26.01.2019
139,12,4.71,Katie Moon,USA,13.06.91,Birmingham,16.02.2019
140,12,4.71,Nikoléta Kyriakopoú,GRE,21.03.86,Birmingham,16.02.2019
141,12,4.71,Holly Bradshaw,GBR,02.11.91,Birmingham,16.02.2019
142,12,4.71,Katie Moon,USA,13.06.91,New York City,24.02.2019
143,12,4.71,Tina Sutej,SLO,07.11.88,Rouen,05.03.2022
144,12,4.71,Bridget Williams,USA,18.03.96,Boston,04.02.2023
145,12,4.71,Katie Moon,USA,13.06.91,New York City,11.02.2023
146,12,4.71,Bridget Williams,USA,18.03.96,New York City,11.02.2023
147,12,4.71,Tina Sutej,SLO,07.11.88,Paris,11.02.2023
148,12,4.71,Katie Moon,USA,13.06.91,Liévin,15.02.2023
149,12,4.71,Tina Sutej,SLO,07.11.88,Liévin,15.02.2023
150,12,4.71,Alysha Newman,CAN,29.06.94,Birmingham,25.02.2023
151,15,4.70,Svetlana Feofanova,RUS,16.07.80,Wien,03.03.2002
152,15,4.70,Svetlana Feofanova,RUS,16.07.80,Birmingham,21.02.2003
153,15,4.70,Svetlana Feofanova,RUS,16.07.80,Birmingham,16.03.2003
154,15,4.70,Svetlana Feofanova,RUS,16.07.80,Athínai,22.02.2004
155,15,4.70,Yelena Isinbayeva,RUS,03.06.82,Budapest,06.03.2004
156,15,4.70,Stacy Dragila,USA,25.03.71,Budapest,06.03.2004
157,15,4.70,Yelena Isinbayeva,RUS,03.06.82,Donetsk,12.02.2005
158,15,4.70,Anna Rogowska,POL,12.05.81,Donetsk,12.02.2005
159,15,4.70,Yelena Isinbayeva,RUS,03.06.82,Liévin,26.02.2005
160,15,4.70,Yelena Isinbayeva,RUS,03.06.82,Madrid,06.03.2005
161,15,4.70,Anna Rogowska,POL,12.05.81,Madrid,06.03.2005
162,15,4.70,Anna Rogowska,POL,12.05.81,Moskva,11.03.2006
163,15,4.70,Yuliya Golubchikova,RUS,27.03.83,Athínai,13.02.2008
164,15,4.70,Jennifer Suhr,USA,06.02.82,Valencia,08.03.2008
165,15,4.70,Yelena Isinbayeva,RUS,03.06.82,Birmingham,21.02.2009
166,15,4.70,Silke Spiegelburg,GER,17.03.86,Torino,07.03.2009
167,15,4.70,Yuliya Golubchikova,RUS,27.03.83,Torino,07.03.2009
168,15,4.70,Yelena Isinbayeva,RUS,03.06.82,Donetsk,06.03.2010
169,15,4.70,Fabiana Murer,BRA,16.03.81,Ad-Dawhah,14.03.2010
170,15,4.70,Svetlana Feofanova,RUS,16.07.80,Ad-Dawhah,14.03.2010
171,15,4.70,Silke Spiegelburg,GER,17.03.86,Paris,06.03.2011
172,15,4.70,Anna Rogowska,POL,12.05.81,Paris,06.03.2011
173,15,4.70,Yelena Isinbayeva,RUS,03.06.82,Istanbul,11.03.2012
174,15,4.70,Holly Bradshaw,GBR,02.11.91,Moskva,03.02.2013
175,15,4.70,Yarisley Silva,CUB,01.06.87,Donetsk,09.02.2013
176,15,4.70A,Jennifer Suhr,USA,06.02.82,Albuquerque,02.03.2013
177,15,4.70A,Kylie Hutson,USA,27.11.87,Albuquerque,02.03.2013
178,15,4.70,Fabiana Murer,BRA,16.03.81,Nevers,07.02.2015
179,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Moskva,17.02.2015
180,15,4.70,Nikoléta Kyriakopoú,GRE,21.03.86,Birmingham,21.02.2015
181,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Praha,08.03.2015
182,15,4.70,Ekateríni Stefanídi,GRE,04.02.90,Praha,08.03.2015
183,15,4.70,Demi Payne,USA,30.09.91,New York City,20.02.2016
184,15,4.70,Ekateríni Stefanídi,GRE,04.02.90,New York City,20.02.2016
185,15,4.70,Ekateríni Stefanídi,GRE,04.02.90,Portland,17.03.2016
