,0,1,2,3,4,5
1110,22.0,1:21.46,Florida Clippers,1,Philadelphia,28.04.1990
1111,,,Lorenzo Daniel,,23.03.66,USA
1112,,,Gary Duncan,,25.05.64,USA
1113,,,Clarence Daniel,,11.06.61,USA
1114,,,Tony Dees,,06.08.63,USA
1115,22.0,1:21.46,Santa Monica Track Club,1,Houston,22.03.1996
1116,,,Michael Marsh,,04.08.67,USA
1117,,,Carl Lewis,,01.07.61,USA
1118,,,Floyd Heard,,24.03.66,USA
1119,,,LaMont Smith,,11.12.72,USA
1120,22.0,1:21.46,Germany,3h1,Nassau,03.05.2015
1121,,,Robín Erewa,,24.06.91,GER
1122,,,Sven Knipphals,,20.09.85,GER
1123,,,Aleixo-Platini Menga,,29.09.87,GER
1124,,,Alexander Kosenkow,,14.03.77,GER
1125,22.0,1:21.46,United States - Blue,3r1,Gainesville,31.03.2018
1126,,,Justin Gatlin,,10.02.82,USA
1127,,,Wallace Spearmon,,24.12.84,USA
1128,,,LaShawn Merritt,,27.06.86,USA
1129,,,Michael Berry,,10.12.91,USA
1130,22.0,1:21.47,Wallace State Community Co,3rA,Philadelphia,25.04.1998
1131,,,Geno White,,10.03.78,USA
1132,,,Chris Candler,,27.10.78,USA
1133,,,Aaron Armstrong,,14.10.77,TTO
1134,,,Bobby Williams,,03.02.78,USA
1135,22.0,1:21.47,Baylor University,1r2,Des Moines,29.04.2011
1136,,,Woodrow Randall,,09.11.89,USA
1137,,,Marcus Boyd,,03.03.89,USA
1138,,,Zwede Hewitt,,10.06.89,TTO
1139,,,Whitney Prevost,,18.09.88,USA
1140,22.0,1:21.47,Louisiana State University,3,Philadelphia,26.04.2014
1141,,,Darrell Bush,,13.05.93,USA
1142,,,Aaron Ernest,,08.11.93,USA
1143,,,Tremayne Acy,,21.01.95,USA
1144,,,Shermund Allsop,,21.03.91,TTO
1145,22.0,1:21.47,United States,1h2,Nassau,23.04.2017
1146,,,Noah Lyles,,18.07.97,USA
1147,,,Jarrion Lawson,,06.05.94,USA
1148,,,Isiah Young,,05.01.90,USA
1149,,,Ameer Webb,,19.03.91,USA
1150,22.0,1:21.47,Louisiana State University,2,Austin,30.03.2019
1151,,,Akanni Hislop,,01.06.98,TTO
1152,,,Dylan Peebles,,02.02.98,USA
1153,,,Correion Mosby,,31.01.96,USA
1154,,,Jaron Flournoy,,24.11.96,USA
1155,23.0,1:21.48,Louisiana State University,2r2,Austin,31.03.2018
1156,,,Kary Vincent,,19.09.69,USA
1157,,,Renard Howell,,03.03.95,JAM
1158,,,Correion Mosby,,31.01.96,USA
1159,,,Jaron Flournoy,,24.11.96,USA
1160,23.0,1:21.49,Hudson Smith International,1r2,Austin,09.04.2005
1161,,,John Capel,,27.10.78,USA
1162,,,Leonard Scott,,19.01.80,USA
1163,,,Kaaron Conwright,,08.08.76,USA
1164,,,Maurice Greene,,23.07.74,USA
1165,23.0,1:21.49,Mississippi State Universi,1r1,Philadelphia,24.04.2010
1166,,,Dwight Mullings,,10.12.86,JAM
1167,,,Kendall May,,05.06.88,USA
1168,,,O'Neal Wilder,,09.08.89,USA
1169,,,Tavaris Tate,,21.12.90,USA
1170,23.0,1:21.49,France,2,Nassau,03.05.2015
1171,,,Teddy Tinmar,,30.03.87,FRA
1172,,,Christophe Lemaitre,,11.06.90,FRA
1173,,,Pierre-Alexis Pessonneaux,,25.11.87,FRA
1174,,,Ben Bassaw,,09.07.89,FRA
1175,23.0,1:21.5,Italy,1,Barletta,21.07.1972
1176,,,Franco Ossola,,04.01.50,ITA
1177,,,Luigi Benedetti,,19.05.51,ITA
1178,,,Pasqualino Abeti,,02.04.48,ITA
1179,,,Pietro Mennea,(19.6),28.06.52,ITA
1180,23.0,1:21.5,University of Tennessee,1,Philadelphia,03.05.1976
1181,,,Lamar Preyor,,04.04.57,USA
1182,,,Ronnie Harris,,15.12.56,USA
1183,,,Jerome Morgan,,15.10.56,USA
1184,,,Reggie Jones,,30.12.53,USA
1185,23.0,1:21.5y,Philadelphia Pioneers,2,San José,25.03.1978
1186,,,Steve Riddick,,18.09.51,USA
1187,,,Fred Taylor,,05.11.57,USA
1188,,,Herman Frazier,,29.10.54,USA
1189,,,Bill Collins,,20.11.50,USA
1190,23.0,1:21.5,Philadelphia Pioneers,2,Modesto,20.05.1978
1191,,,Steve Riddick,,18.09.51,USA
1192,,,Bill Collins,,20.11.50,USA
1193,,,Fred Taylor,,05.11.57,USA
1194,,,Herman Frazier,,29.10.54,USA
1195,23.0,1:21.50,Texas A&M University,1h1,Philadelphia,27.04.1990
1196,,,Andre Cason,,20.01.69,USA
1197,,,Derrick Florence,,19.06.68,USA
1198,,,Howard Davis,,27.04.67,JAM
1199,,,Steve Lofton,,26.11.68,USA
1200,23.0,1:21.50,Sports Track Club,2,Tempe,06.04.1991
1201,,,,,,USA
1202,,,,,,USA
1203,,,,,,USA
1204,,,Harvey Glance,??,28.03.57,USA
1205,23.0,1:21.50,Mazda Track Club,1r1,Walnut,21.04.1991
1206,,,Raymond Stewart,,18.03.65,JAM
1207,,,Dennis Mitchell,,20.02.66,USA
1208,,,Keith Mouton,,07.06.67,USA
1209,,,Michael Johnson,(19.2),13.09.67,USA
1210,23.0,1:21.50,North Carolina All-Stars,1,Raleigh,25.03.1995
1211,,,Brian Irvin,,30.07.70,USA
1212,,,Tod Long,,18.12.70,USA
1213,,,Randall Evans,,26.10.70,USA
1214,,,Antonio Pettigrew,,03.11.67,USA
1215,23.0,1:21.50,Louisiana State University,1rB,Philadelphia,26.04.1997
1216,,,Byron Logan,,19.07.74,JAM
1217,,,Michael Alridge,,27.10.73,USA
1218,,,Chris Cummings,,05.01.74,USA
1219,,,Curtis Perry,,26.10.74,USA
1220,23.0,1:21.50,University of Florida,1rB,Philadelphia,24.04.1999
1221,,,Gerald Clervil,,27.04.76,USA
1222,,,John Capel,,27.10.78,USA
1223,,,Bobby Williams,,03.02.78,USA
1224,,,Daymon Carroll,,27.04.77,USA
1225,23.0,1:21.50,Texas Christian University,1h1,Philadelphia,26.04.2002
1226,,,Steve Slowly,,18.04.79,JAM
1227,,,Michael Frater,,06.10.82,JAM
1228,,,Aundre Edwards,,11.12.80,JAM
1229,,,Jermaine Joseph,,25.07.80,CAN
1230,24.0,1:21.51,University of Florida,1,Gainesville,26.03.1999
1231,,,Gerald Clervil,,27.04.76,USA
1232,,,John Capel,,27.10.78,USA
1233,,,Bobby Williams,,03.02.78,USA
1234,,,Daymon Carroll,,27.04.77,USA
1235,24.0,1:21.51,St. Augustine's University,2,Philadelphia,27.04.2013
1236,,,Joshua Edmonds,,23.07.91,USA
1237,,,Daniel Jamieson,,03.02.93,JAM
1238,,,Taffawee Johnson,,10.03.88,JAM
1239,,,Jermaine Jones,,24.05.91,USA
1240,24.0,1:21.52,University of Tennessee,1h3,Philadelphia,25.04.2008
1241,,,Matthieu Pritchett,,08.04.86,USA
1242,,,Evander Wells,,07.12.87,USA
1243,,,Kyle Stevenson,,18.07.88,USA
1244,,,Rubin Williams,,09.07.83,USA
1245,24.0,1:21.52,University of Florida,2,Philadelphia,25.04.2009
1246,,,R.J. Anderson,,04.08.86,USA
1247,,,Terrell Wilks,,30.12.89,USA
1248,,,Jeremy Hall,,27.01.88,USA
1249,,,Calvin Smith,,10.12.87,USA
1250,25.0,1:21.53,North Carolina State Unive,1,Athens,23.03.1985
1251,,,Auguston Young,,19.09.61,JAM
1252,,,Alston Glenn,,19.04.63,USA
1253,,,Danny Peebles,,30.05.66,USA
1254,,,Harvey McSwain,,10.03.63,USA
1255,25.0,1:21.53,Karamu Flyers,1,Tempe,01.04.1989
1256,,,Keith Talley,,28.01.64,USA
1257,,,Jack Pierce,,23.09.62,USA
1258,,,Gary Duncan,,25.05.64,USA
1259,,,Tony Dees,,06.08.63,USA
1260,25.0,1:21.53,University of Texas El Pas,1h2,Des Moines,29.04.1994
1261,,,Obadele Thompson,,30.03.76,BAR
1262,,,Milton Mallard,,24.11.73,USA
1263,,,Hayden Stephen,,09.01.72,TTO
1264,,,Andrew Tynes,,13.02.72,BAH
1265,25.0,1:21.53,University of South Caroli,1r1,Knoxville,15.04.2000
1266,,,James Hackley,,11.09.75,USA
1267,,,Terrence Trammell,,23.11.78,USA
1268,,,Clint Crenshaw,,11.09.79,USA
1269,,,Corey Taylor,,02.05.81,USA
1270,25.0,1:21.53,University of Florida,2r1,Philadelphia,24.04.2010
1271,,,Tony McQuay,,16.04.90,USA
1272,,,Jeremy Hall,,27.01.88,USA
1273,,,Terrell Wilks,,30.12.89,USA
1274,,,Calvin Smith,,10.12.87,USA
1275,25.0,1:21.54,Mississippi State Universi,1h2,Des Moines,26.04.1985
1276,,,Wayne Banks,,65,USA
1277,,,Charles Spane,,26.04.61,USA
1278,,,Ronnie Dennis,,24.10.64,USA
1279,,,Lorenzo Daniel,,23.03.66,USA
1280,25.0,1:21.54,Texas Christian University,1h1,Austin,03.04.1992
1281,,,Ralston Wright,,29.03.68,JAM
1282,,,Carey Johnson,,01.03.69,JAM
1283,,,Dallas Cowman,,,USA
1284,,,Horatio Porter,,01.11.69,USA
1285,25.0,1:21.54,Great Britain & N.I.,2,Portsmouth,05.06.1993
1286,,,Jason John,,17.10.71,GBR
1287,,,Marcus Adam,,28.02.68,GBR
1288,,,Darren Braithwaite,,20.01.69,GBR
1289,,,John Regis,,13.10.66,GBR
1290,25.0,1:21.54,Nike International,1rA,Philadelphia,29.04.1995
1291,,,Maurice Greene,,23.07.74,USA
1292,,,Olapade Adeniken,,19.08.69,NGR
1293,,,John Regis,,13.10.66,GBR
1294,,,Michael Johnson,,13.09.67,USA
1295,25.0,1:21.54,Fujian Province,1h2,Xi'an,21.09.2021
1296,,,Su Jianqing,,21.10.00,CHN
1297,,,Lei Zhenhui,,08.10.94,CHN
1298,,,Lin Qibang,,14.01.97,CHN
1299,,,Tang Xingqiang,,11.08.95,CHN
1300,26.0,1:21.55,G.C. Foster College,2,Philadelphia,29.04.2017
1301,,,Romario Williams,,17.11.95,JAM
1302,,,Chadic Hinds,,11.08.92,JAM
1303,,,Collin King,,06.05.93,JAM
1304,,,Demish Gaye,,20.01.93,JAM
1305,26.0,1:21.57,University of Oklahama,2,Des Moines,27.04.1984
1306,,,Donald Bly,,25.05.62,USA
1307,,,Terry McConico,,29.09.65,USA
1308,,,Aubrey Jones,,26.12.63,USA
1309,,,Dannie Carter,,27.12.60,USA
1310,26.0,1:21.57,University of Florida,2r1,Knoxville,15.04.2000
1311,,,Adrian Mann,,23.05.78,USA
1312,,,Bernard Williams,,19.01.78,USA
1313,,,Aaron Armstrong,,14.10.77,TTO
1314,,,Geno White,,10.03.78,USA
1315,26.0,1:21.57,Zenith Velocity Athletics,1r1,Gainesville,07.04.2012
1316,,,James Law,,08.10.80,USA
1317,,,Lalonde Gordon,,25.11.88,TTO
1318,,,Maurice Gailey,,12.08.86,USA
1319,,,Manteo Mitchell,,06.07.87,USA
1320,26.0,1:21.58,France,1,Nice,23.08.1981
1321,,,Herman Panzo,,08.02.58,FRA
1322,,,Aldo Canti,,09.03.61,FRA
1323,,,Bernard Petitbois,,01.07.54,FRA
1324,,,Patrick Barré,,12.04.59,FRA
1325,26.0,1:21.58,Oklahoma State University,1,Des Moines,23.04.1982
1326,,,Ron Ingram,,27.09.59,USA
1327,,,Curtis Thomas,,13.01.62,USA
1328,,,Sterling Starks,,28.06.61,USA
1329,,,James Butler,,21.06.60,USA
1330,26.0,1:21.58,Mississippi State Universi,2rB,Philadelphia,27.04.2002
1331,,,Glenn McFadden,,16.02.82,USA
1332,,,Marquis Davis,,14.08.80,USA
1333,,,Dion Crabbe,,10.03.77,IVB
1334,,,Pierre Browne,,14.01.80,CAN
1335,26.0,1:21.59,Mississippi State Universi,2,Des Moines,25.04.1986
1336,,,Wayne Banks,,65,USA
1337,,,Ronnie Dennis,,24.10.64,USA
1338,,,Sidney Braddy,,,USA
1339,,,Lorenzo Daniel,,23.03.66,USA
1340,26.0,1:21.59,Baylor University,1,Austin,07.04.1995
1341,,,Eric Lathan,,12.09.72,USA
1342,,,Michael Ford,,05.02.73,USA
1343,,,Raoul Howard,,11.03.74,USA
1344,,,Deon Minor,,22.01.73,USA
1345,27.0,1:21.6y,Philadelphia Pioneers,1h1,Lawrence,17.04.1981
1346,,,Steve Riddick,,18.09.51,USA
1347,,,Bill Collins,,20.11.50,USA
1348,,,Fred Taylor,,05.11.57,USA
1349,,,James Mallard,,29.11.57,USA
1350,27.0,1:21.60,Wells International,2,Tempe,02.04.1994
1351,,,John Regis,,13.10.66,GBR
1352,,,Raymond Stewart,,18.03.65,JAM
1353,,,Olapade Adeniken,,19.08.69,NGR
1354,,,Dennis Mitchell,,20.02.66,USA
1355,27.0,1:21.60,University of South Caroli,3,Philadelphia,25.04.2009
1356,,,Obakeng Ngwigwa,,09.05.85,BOT
1357,,,Antonio Sales,,26.01.89,USA
1358,,,Quentin Moore,,25.12.87,USA
1359,,,Aaron Anderson,,18.12.88,USA
1360,27.0,1:21.61,Texas A&M University,1,College Stat,23.04.1982
1361,,,James Washington,,28.06.60,USA
1362,,,Darrell Austin,,11.05.63,USA
1363,,,Vernon Pittman,,,USA
1364,,,Rod Richardson,,17.09.62,USA
1365,27.0,1:21.62,University of Tennessee,2,Palo Alto,22.03.1980
1366,,,Anthony Blair,??,09.09.57,USA
1367,,,Lamar Preyor,??,04.04.57,USA
1368,,,Jerome Wilson,??,24.04.62,USA
1369,,,Willie Gault,??,05.09.60,USA
1370,27.0,1:21.62,Nike Comptrac,2rA,Philadelphia,25.04.1992
1371,,,Greg Sholars,,08.02.66,USA
1372,,,Slip Watkins,,29.09.67,USA
1373,,,Boris Goins,,07.04.67,USA
1374,,,Tony Dees,,06.08.63,USA
1375,27.0,1:21.62,Mississippi State Universi,1r1,Austin,09.04.2005
1376,,,Steve Mullings,,29.11.82,JAM
1377,,,LaChristopher Lewis,,28.10.82,USA
1378,,,Arthur Davis,,11.11.83,USA
1379,,,Jamel Ashley,,17.04.79,USA
1380,27.0,1:21.63,Russia,3,Portsmouth,05.06.1993
1381,,,Edvin Ivanov,,25.07.70,RUS
1382,,,Andrey Fedoriv,,11.08.63,RUS
1383,,,Oleg Fatun,,23.03.59,RUS
1384,,,Andrey Grigoryev,,18.05.70,RUS
1385,27.0,1:21.63,Jamaica,3rA,Philadelphia,28.04.2001
1386,,,Patrick Jarrett,,02.10.77,JAM
1387,,,Byron Logan,,19.07.74,JAM
1388,,,Raymond Stewart,,18.03.65,JAM
1389,,,Christopher Williams,,15.03.72,JAM
1390,27.0,1:21.63,University of Florida,1r2,Gainesville,31.03.2018
1391,,,Kunle Fasasi,,23.06.96,NGR
1392,,,Benjamin Lobo Vedel,,23.09.97,DEN
1393,,,Michael Timpson Jr.,,96,USA
1394,,,Ryan Clark,,14.09.96,USA
1395,27.0,1:21.63,Germany,2h2,Yokohama,12.05.2019
1396,,,Maurice Huke,,25.02.93,GER
1397,,,Patrick Domogala,,14.03.93,GER
1398,,,Aleixo-Platini Menga,,29.09.87,GER
1399,,,Robín Erewa,,24.06.91,GER
1400,28.0,1:21.64,Baylor University,1,Des Moines,24.04.2010
1401,,,Courtney Thomas,,04.03.87,USA
1402,,,Whitney Prevost,,18.09.88,USA
1403,,,Marcus Boyd,,03.03.89,USA
1404,,,Trey Harts,,17.10.87,USA
1405,28.0,1:21.65,United States,2,Nice,23.08.1981
1406,,,Sam Turner,,17.06.57,USA
1407,,,Dedy Cooper,,22.05.56,USA
1408,,,Jeff Phillips,,16.05.57,USA
1409,,,Steve Williams,,13.11.53,USA
1410,28.0,1:21.65,Texas A&M University,2,Des Moines,24.04.1987
1411,,,Lawrence Felton,,21.02.67,USA
1412,,,Floyd Heard,,24.03.66,USA
1413,,,Greg Lewis,,19.07.66,USA
1414,,,Stanley Kerr,,19.06.67,USA
1415,28.0,1:21.65,Baylor University,1,Des Moines,27.04.2007
1416,,,Courtney Thomas,,04.03.87,USA
1417,,,LeJerald Betters,,06.02.88,USA
1418,,,Trey Harts,,17.10.87,USA
1419,,,Reggie Witherspoon,,31.05.85,USA
1420,28.0,1:21.66,Texas Christian University,2h1,Philadelphia,27.04.1990
1421,,,Horatio Porter,,01.11.69,USA
1422,,,Raymond Redmon,,13.04.69,USA
1423,,,Ralston Wright,,29.03.68,JAM
1424,,,Jon Drummond,,09.09.68,USA
1425,28.0,1:21.66,Shandong Province,1h1,Chongqing,25.06.2021
1426,,,Qiao Zhen,,16.02.01,CHN
1427,,,Xie Yuqiang,,22.02.97,CHN
1428,,,Zhang Yaorong,,01.03.93,CHN
1429,,,Ren Xuesong,,30.12.95,CHN
1430,28.0,1:21.67,France,2,Paris,09.07.1982
1431,,,Hermann Lomba,,11.10.60,FRA
1432,,,Jean-Jacques Boussemart,,11.04.63,FRA
1433,,,Aldo Canti,,09.03.61,FRA
1434,,,Patrick Barré,,12.04.59,FRA
1435,28.0,1:21.67,Bud Light Track Club,2,Athens,23.03.1985
1436,,,,,,USA
1437,,,,,,USA
1438,,,,,,USA
1439,,,,,,USA
1440,28.0,1:21.68,Mizuno Track Club,1,Walnut,21.04.1996
1441,,,Raymond Stewart,,18.03.65,JAM
1442,,,Vincent Henderson,,20.10.72,USA
1443,,,Terrance Bowen,,15.09.71,USA
1444,,,Dennis Mitchell,,20.02.66,USA
1445,28.0,1:21.68,University of Florida,1,Gainesville,03.04.2009
1446,,,Christian Taylor,,18.06.90,USA
1447,,,Terrell Wilks,,30.12.89,USA
1448,,,Jeremy Hall,,27.01.88,USA
1449,,,Calvin Smith,,10.12.87,USA
1450,29.0,1:21.69,Philadelphia Pioneers,1h3,Lawrence,18.04.1980
1451,,,Steve Riddick,,18.09.51,USA
1452,,,Herman Frazier,,29.10.54,USA
1453,,,Fred Taylor,,05.11.57,USA
1454,,,Tony Darden,,02.09.57,USA
1455,29.0,1:21.7y,San Jose State University,1,Fresno,13.05.1967
1456,,,Kenneth Shackleford,(21.0y,17.04.45,USA
1457,,,Robert Talmadge,(20.4y,20.12.46,USA
1458,,,Lee Evans,(21.0y,25.02.47,USA
1459,,,Tommie Smith,(19.3y,12.06.44,USA
1460,29.0,1:21.7y,Texas A&M University,1,Austin,03.04.1970
1461,,,Donnie Rogers,(20.7y,02.01.51,USA
1462,,,Rockie Woods,(20.6y,09.03.49,USA
1463,,,Marvin Mills,(19.8y,17.01.51,USA
1464,,,Curtis Mills,(20.6y,06.10.48,USA
1465,29.0,1:21.7y,Texas A&M University,1h1,Des Moines,24.04.1970
1466,,,Donnie Rogers,,02.01.51,USA
1467,,,Rockie Woods,,09.03.49,USA
1468,,,Marvin Mills,,17.01.51,USA
1469,,,Curtis Mills,,06.10.48,USA
1470,29.0,1:21.7,Auburn University,1h3,Philadelphia,26.04.1985
1471,,,Bruce Hardy,,20.12.61,USA
1472,,,Steve Griffiths,,30.06.64,JAM
1473,,,Calvin Brooks,,08.04.63,USA
1474,,,Daron Council,,26.12.64,USA
1475,29.0,1:21.7,North Carolina State Unive,3,Philadelphia,27.04.1985
1476,,,Danny Peebles,,30.05.66,USA
1477,,,Jake Howard,,27.05.63,USA
1478,,,Auguston Young,,19.09.61,JAM
1479,,,Harvey McSwain,,10.03.63,USA
1480,29.0,1:21.7,Texas A&M University,3h1,Austin,07.04.1989
1481,,,,,,USA
1482,,,,,,USA
1483,,,,,,USA
1484,,,,,,USA
1485,29.0,1:21.70,Texas A&M University,1,Austin,04.04.1986
1486,,,Lawrence Felton,,21.02.67,USA
1487,,,Floyd Heard,,24.03.66,USA
1488,,,Archie Roberts,,,USA
1489,,,Stanley Kerr,,19.06.67,USA
1490,29.0,1:21.70,Texas Christian University,1,Philadelphia,29.04.1989
1491,,,Horatio Porter,,01.11.69,USA
1492,,,Andrew Smith,,29.01.64,JAM
1493,,,Greg Sholars,,08.02.66,USA
1494,,,Raymond Stewart,,18.03.65,JAM
1495,29.0,1:21.70,Santa Monica Track Club,1,Houston,24.03.1995
1496,,,Michael Marsh,,04.08.67,USA
1497,,,Mark Witherspoon,,03.09.63,USA
1498,,,Floyd Heard,,24.03.66,USA
1499,,,Carl Lewis,,01.07.61,USA
1500,29.0,1:21.70,Austin All-Stars,1,Austin,08.04.2000
1501,,,Obadele Thompson,,30.03.76,BAR
1502,,,Bruny Surin,,12.07.67,CAN
1503,,,Glenn Smith,,11.09.74,CAN
1504,,,Milton Mallard,,24.11.73,USA
1505,29.0,1:21.70,People's Republic of China,3h2,Yokohama,12.05.2019
1506,,,Mo Youxue,,10.02.96,CHN
1507,,,Luo Wenyi,,14.04.98,CHN
1508,,,Bie Ge,,02.08.92,CHN
1509,,,Lin Junhong,,16.09.98,CHN
1510,30.0,1:21.71,University of Alabama,2,Des Moines,23.04.1982
1511,,,Emmit King,,24.03.59,USA
1512,,,Cedric Vaughans,,13.10.61,USA
1513,,,Don Williams,,09.10.60,USA
1514,,,Calvin Smith,,08.01.61,USA
1515,30.0,1:21.71,Louisiana State University,2rB,Philadelphia,30.04.1994
1516,,,Eddie Kennison,,20.01.73,USA
1517,,,Bryant Williams,,25.03.71,USA
1518,,,Kevin Franklin,,28.09.74,USA
1519,,,Fabian Muyaba,,30.09.70,ZIM
1520,30.0,1:21.71,Campbell Track Club,2,Walnut,15.04.1995
1521,,,Calvin Smith,,08.01.61,USA
1522,,,Jeff Williams,,31.12.65,USA
1523,,,Allen Johnson,,01.03.71,USA
1524,,,Maurice Greene,,23.07.74,USA
1525,30.0,1:21.71,University of Technology,1,Philadelphia,28.04.2012
1526,,,Jacques Harvey,,04.05.89,JAM
1527,,,Nicholas Watson,,16.09.90,JAM
1528,,,Jacques Coote,,16.10.88,JAM
1529,,,Julian Forte,,07.01.93,JAM
1530,30.0,1:21.72,Baylor University,1,Waco,19.04.1985
1531,,,Darnell Chase,,13.12.65,USA
1532,,,Johnny Thomas,,03.08.63,USA
1533,,,Willie Caldwell,,25.09.63,USA
1534,,,John Simpson,,24.02.66,USA
1535,30.0,1:21.72,Baylor University,2r2,Austin,31.03.2012
1536,,,Woodrow Randall,,09.11.89,USA
1537,,,Blake Heriot,,26.09.91,USA
1538,,,James Gilreath,,07.08.89,USA
1539,,,Zwede Hewitt,,10.06.89,TTO
1540,30.0,1:21.73,Hungary,3,Paris,09.07.1982
1541,,,Attila Kovács,,02.09.60,HUN
1542,,,László Babály,,14.03.57,HUN
1543,,,István Tátar,,24.03.58,HUN
1544,,,István Nagy,,28.04.59,HUN
1545,30.0,1:21.73,North Carolina State Unive,1,Raleigh,29.03.1986
1546,,,Danny Peebles,,30.05.66,USA
1547,,,Harvey McSwain,,10.03.63,USA
1548,,,Steve Goldsby,,,USA
1549,,,Jake Howard,,27.05.63,USA
1550,30.0,1:21.73,Stars & Stripes,1,Tempe,05.04.1986
1551,,,Dwayne Evans,,13.10.58,USA
1552,,,Brad McDonald,,06.09.58,USA
1553,,,Willie Jones,,06.01.60,USA
1554,,,Clancy Edwards,,09.08.55,USA
1555,30.0,1:21.73,France,1,Talence,26.04.1987
1556,,,Daniel Sangouma,,07.02.65,FRA
1557,,,Jean-Jacques Boussemart,,11.04.63,FRA
1558,,,Patrick Barré,,12.04.59,FRA
1559,,,Aldo Canti,,09.03.61,FRA
1560,30.0,1:21.73,University of Texas at Arl,1,Des Moines,27.04.1996
1561,,,Crystin Wuthrich,,19.06.74,USA
1562,,,Markus Lindahl,,21.01.75,FIN
1563,,,Cornelius Cavitt,,22.10.74,USA
1564,,,Elston Cawley,,24.06.76,JAM
1565,30.0,1:21.73,University of Technology,1rB,Philadelphia,26.04.2003
1566,,,Ainsley Waugh,,17.09.81,JAM
1567,,,Winston Smith,,22.11.82,JAM
1568,,,Oral Thompson,,11.12.82,JAM
1569,,,Asafa Powell,,23.11.82,JAM
1570,30.0,1:21.73,Florida State University,1,Philadelphia,28.04.2007
1571,,,Gregory Bolden,,30.06.84,USA
1572,,,Walter Dix,,31.01.86,USA
1573,,,Charles Clark,,10.08.87,USA
1574,,,Ricardo Chambers,,07.10.84,JAM
1575,31.0,1:21.74,Nike Elite,4rA,Philadelphia,25.04.1998
1576,,,,,,USA
1577,,,,,,USA
1578,,,,,,USA
1579,,,,,,USA
1580,31.0,1:21.74,Sichuan Province,1h1,Xi'an,21.09.2021
1581,,,Wang Zhihong,,18.01.00,CHN
1582,,,Chen Cheng,,21.12.98,CHN
1583,,,Wang Qi,,03.02.95,CHN
1584,,,Liu Yuchen,,02.06.99,CHN
1585,31.0,1:21.75,Philadelphia Pioneers,1,Lawrence,17.04.1981
1586,,,Steve Riddick,,18.09.51,USA
1587,,,Bill Collins,,20.11.50,USA
1588,,,Fred Taylor,,05.11.57,USA
1589,,,James Mallard,,29.11.57,USA
1590,31.0,1:21.75,Louisiana State University,3,Tempe,02.04.1994
1591,,,Kevin Franklin,,28.09.74,USA
1592,,,Bryant Williams,,25.03.71,USA
1593,,,Derrick Thymes,,14.01.72,USA
1594,,,Eddie Kennison,,20.01.73,USA
1595,31.0,1:21.75,University of South Caroli,2rB,Philadelphia,24.04.1999
1596,,,Clint Crenshaw,,11.09.79,USA
1597,,,James Hackley,,11.09.75,USA
1598,,,James Price,,04.03.77,USA
1599,,,Terrence Trammell,,23.11.78,USA
1600,31.0,1:21.75,University of Tennessee,1r1,Knoxville,14.04.2005
1601,,,Aries Merritt,,24.07.85,USA
1602,,,Matthieu Pritchett,,08.04.86,USA
1603,,,Jonathan Wade,,27.03.84,USA
1604,,,Rubin Williams,,09.07.83,USA
1605,32.0,1:21.76,Texas Christian University,1,Austin,03.04.1992
1606,,,Ralston Wright,,29.03.68,JAM
1607,,,Carey Johnson,,01.03.69,JAM
1608,,,Dallas Cowman,,,USA
1609,,,Horatio Porter,,01.11.69,USA
1610,32.0,1:21.77,Baylor University,1,Austin,06.04.1990
1611,,,Kermit Ward,,12.01.68,USA
1612,,,Lee Miles,,18.07.69,USA
1613,,,Tony Miller,,12.02.71,USA
1614,,,Michael Johnson,,13.09.67,USA
1615,32.0,1:21.77,Louisiana State University,1r2,Austin,04.04.1998
1616,,,Jermaine Grant,(21.1),14.05.74,JAM
1617,,,Michael Alridge,(20.2),27.10.73,USA
1618,,,Byron Logan,(20.1),19.07.74,JAM
1619,,,Curtis Perry,(20.4),26.10.74,USA
1620,32.0,1:21.77,Mississippi State Universi,3,Philadelphia,30.04.2005
1621,,,Steve Mullings,,29.11.82,JAM
1622,,,Jamel Ashley,,17.04.79,USA
1623,,,Arthur Davis,,11.11.83,USA
1624,,,LaChristopher Lewis,,28.10.82,USA
1625,32.0,1:21.78,Louisiana State University,1r3,Austin,05.04.1997
1626,,,Byron Logan,,19.07.74,JAM
1627,,,Jermaine Grant,,14.05.74,JAM
1628,,,Michael Alridge,,27.10.73,USA
1629,,,Curtis Perry,,26.10.74,USA
1630,32.0,1:21.78,Auburn University,3rB,Philadelphia,24.04.1999
1631,,,Edmund Nartey,,21.11.76,GHA
1632,,,Julius Edwards,,01.10.77,USA
1633,,,Avard Moncur,,02.11.78,BAH
1634,,,Coby Miller,,19.10.76,USA
1635,32.0,1:21.79,Sports Track Club,1,Tempe,02.04.1988
1636,,,Wayne Smith,,,USA
1637,,,Dwayne Evans,,13.10.58,USA
1638,,,Michael Franks,,23.09.63,USA
1639,,,Wallace Spearmon,,03.09.62,USA
1640,32.0,1:21.79,Middle Tennessee State Uni,1,Knoxville,10.04.1993
1641,,,Terry Townsend,,,USA
1642,,,Roland McGhee,,15.10.71,USA
1643,,,Micah Otis,,26.09.72,USA
1644,,,Charles Gupton,,23.01.72,USA
1645,33.0,1:21.8y,Maccabi Track Club,1,Modesto,22.05.1976
1646,,,Guy Abrahams,,07.03.53,PAN
1647,,,Chuck Smith,,12.03.49,USA
1648,,,Maxie Parks,,09.07.51,USA
