,0,1,2,3,4,5,6,7,8
96,88,59:07,Felix Kipkoech,KEN,01.02.98,3,København,,18.09.2022
97,88,59:07,Hagos Gebrhiwet,ETH,11.05.94,2,Lisboa,,12.03.2023
98,99,59:08,Jonathan Maiyo,KEN,05.05.88,2,Rotterdam,,13.09.2009
99,99,59:08,Geoffrey Kamworor,KEN,28.11.92,1,København,,29.03.2014
100,99,59:08,Fikadu Haftu,ETH,21.02.94,3,Ra's Al Khaymah,,08.02.2019
101,99,59:08,Felix Kibitok,KEN,09.06.91,2,Praha,,06.04.2019
102,99,59:08,Amdework Walelegn,ETH,11.03.99,3,Gdynia,,17.10.2020
103,10,59:09,James Kipsang Kwambai,KEN,28.02.83,3,Rotterdam,,13.09.2009
104,10,59:09,Abraham Kiptum,KEN,15.09.89,2,København,,16.09.2018
105,10,59:09,Jemal Yimer,ETH,11.09.96,3,Valencia,,27.10.2019
106,10,59:09,Leonard Barsoton,KEN,21.10.94,4,Valencia,,27.10.2019
107,10,59:09,Alexander Mutiso,KEN,10.09.96,1,Santa Pola,,19.01.2020
108,10,59:09,Vincent Kipkemoi,KEN,03.01.99,4,København,,18.09.2022
109,11,59:10a,Paul Tergat,KEN,17.06.69,1,Lisboa,,13.03.2005
110,11,59:10,Bernard Kiprop Kipyego,KEN,16.07.86,4,Rotterdam,,13.09.2009
111,11,59:10,Bernard Koech,KEN,31.01.88,2,Lille,,01.09.2012
112,11,59:10,Abraham Cheroben,KEN,10.11.92,1,Valencia,,18.10.2015
113,11,59:10,Geoffrey Kamworor,KEN,28.11.92,1,Cardiff,,26.03.2016
114,11,59:10,Bedan Karoki,KEN,21.08.90,1,Ra's Al Khaymah,,10.02.2017
115,11,59:10,Andamlak Belihu,ETH,20.11.98,1,New Dehli,,20.10.2019
116,11,59:10,Amdework Walelegn,ETH,11.03.99,1,København,,19.09.2021
117,11,59:10,Vincent Ngetich,KEN,99,3,Lisboa,,12.03.2023
118,11,59:11,Kenneth Kipkemoi,KEN,02.08.84,3,Den Haag,,11.03.2012
119,11,59:11,Mosinet Geremew,ETH,12.02.92,3,New Delhi,,23.11.2014
120,11,59:11,Abraham Cheroben,KEN,10.11.92,1,Valencia,,22.10.2017
121,12,59:12,Evans Kiprop Cheruiyot,KEN,10.05.82,1,Rotterdam,,09.09.2007
122,12,59:12,Atsedu Tsegay,ETH,17.12.91,1,New Delhi,,15.12.2013
