,0,1,2,3,4,5,6
287,28,68.46,Imrich Bugár,CZE,14.04.55,Potsdam,09.06.1983
288,28,68.46,Mac Wilkins,USA,15.11.50,San José,09.06.1984
289,28,68.46,Virgilijus Alekna,LTU,13.02.72,Vilnius,26.05.2007
290,28,68.46,Piotr Malachowski,POL,07.06.83,Halle,19.05.2012
291,28,68.46,Kristjan Ceh,SLO,17.02.99,Ad-Dawhah,05.05.2023
292,29,68.44,Wolfgang Schmidt,GER,16.01.54,Potsdam,18.08.1978
293,29,68.44,Arthur Burns,USA,19.07.54,San José,09.06.1984
294,29,68.44,Arthur Burns,USA,19.07.54,San José,25.05.1985
295,29,68.44,Luis Mariano Delís,CUB,06.12.57,Barcelona,08.07.1985
296,29,68.44,Lars Riedel,GER,28.06.67,Rhede,30.07.1995
297,29,68.43,Virgilijus Alekna,LTU,13.02.72,Kaunas,02.08.2009
298,29,68.42,John Godina,USA,31.05.72,Salinas,25.05.1999
299,30,68.41,Virgilijus Alekna,LTU,13.02.72,Bergen,11.06.2004
300,30,68.41,Virgilijus Alekna,LTU,13.02.72,Stuttgart,09.09.2006
301,30,68.41,Daniel Ståhl,SWE,27.08.92,Helsingborg,21.06.2020
302,30,68.4,Imrich Bugár,CZE,14.04.55,Bruxelles,24.08.1984
303,30,68.4,Lars Riedel,GER,28.06.67,Monaco,25.07.1995
304,30,68.4,Virgilijus Alekna,LTU,13.02.72,Villeneuve d,09.06.2012
305,30,68.39,Virgilijus Alekna,LTU,13.02.72,Nürnberg,25.06.2000
306,30,68.39,Virgilijus Alekna,LTU,13.02.72,Ad-Dawhah,12.05.2006
307,30,68.39,Gerd Kanter,EST,06.05.79,Los Realejos,15.03.2009
308,30,68.38,Luis Mariano Delís,CUB,06.12.57,Potsdam,09.06.1983
309,30,68.38,Daniel Ståhl,SWE,27.08.92,Sollentuna,10.08.2020
310,31,68.37,Virgilijus Alekna,LTU,13.02.72,Jurbarkas,30.09.2006
311,31,68.37,Piotr Malachowski,POL,07.06.83,Roma,10.06.2010
312,31,68.37,Piotr Malachowski,POL,07.06.83,Halle,19.05.2012
313,31,68.37,Daniel Ståhl,SWE,27.08.92,Norrköping,06.08.2022
314,31,68.36,Lars Riedel,GER,28.06.67,Edmonton,08.08.2001
315,31,68.36,Róbert Fazekas,HUN,18.08.75,Szombathely,10.08.2003
316,31,68.36,Lukas Weißhaidinger,AUT,20.02.92,Schwechat,19.05.2023
317,31,68.35,Virgilijus Alekna,LTU,13.02.72,Tallinn,16.09.2005
318,31,68.35,Gerd Kanter,EST,06.05.79,Stuttgart,13.09.2008
319,32,68.34,Wolfgang Schmidt,GER,16.01.54,Berlin,09.08.1978
320,32,68.34,Wolfgang Schmidt,GER,16.01.54,Berlin,07.07.1979
321,32,68.34,Imrich Bugár,CZE,14.04.55,Cagliari,08.09.1984
322,32,68.34,Lars Riedel,GER,28.06.67,Rhede,30.07.1995
323,32,68.34,Virgilijus Alekna,LTU,13.02.72,Halle,16.05.1998
324,32,68.34,Virgilijus Alekna,LTU,13.02.72,Tartu,11.06.2000
325,32,68.34,Robert Harting,GER,18.10.84,Barcelona,01.08.2010
326,32,68.34,Daniel Ståhl,SWE,27.08.92,Helsingborg,21.06.2020
327,32,68.33,Gerd Kanter,EST,06.05.79,Turnov,26.05.2009
328,32,68.33,Robert Harting,GER,18.10.84,Barcelona,01.08.2010
329,33,68.32,Mac Wilkins,USA,15.11.50,Helsinki,09.07.1980
330,33,68.32,Lars Riedel,GER,28.06.67,Jena,13.06.1993
331,33,68.32,Gerd Kanter,EST,06.05.79,Chula Vista,02.05.2008
332,33,68.32,Daniel Ståhl,SWE,27.08.92,Bruxelles,06.09.2019
333,33,68.31,Virgilijus Alekna,LTU,13.02.72,Kaunas,04.06.2004
334,33,68.31,Piotr Malachowski,POL,07.06.83,Halle,19.05.2012
335,33,68.3,Mac Wilkins,USA,15.11.50,Westwood,11.06.1976
336,33,68.3,Art Swarts,USA,14.02.45,Scotch Plain,07.06.1981
337,33,68.3,Wolfgang Schmidt,GER,16.01.54,Dresden,13.06.1981
338,33,68.3,Luis Mariano Delís,CUB,06.12.57,Soquel,22.05.1982
339,33,68.3,John Powell,USA,25.06.47,London,30.08.1982
340,33,68.3,Jürgen Schult,GER,11.05.60,Potsdam,21.08.1987
341,33,68.3,Lars Riedel,GER,28.06.67,Rhede,30.07.1995
342,33,68.3,Virgilijus Alekna,LTU,13.02.72,Tartu,11.06.2000
343,33,68.3,Ehsan Hadadi,IRI,21.01.85,Berlin,01.06.2008
344,33,68.3,Daniel Ståhl,SWE,27.08.92,Hässelby,17.09.2020
345,34,68.28,Virgilijus Alekna,LTU,13.02.72,Bydgoszcz,10.06.2007
