,0,1,2,3,4,5,6,7,8
124,12,12.57,2.4,Cornelia Oschkenat,GER,29.10.61,1,Tallinn,21.06.1986
125,12,12.57,2.6,Ludmila Engquist,RUS,21.04.64,2,Tallinn,05.07.1988
126,12,12.57,2.4,Tiffany Porter,USA,13.11.87,1h2,Eugene,27.06.2009
127,12,12.57,3.0,Christina Clemons,USA,29.05.90,2rA,Gainesville,21.04.2012
128,12,12.57,2.8,Nia Ali,USA,23.10.88,3s1,Des Moines,22.06.2013
129,12,12.57,4.5,Nadine Visser,NED,09.02.95,1,Clermont,15.04.2017
130,12,12.57,4.5,Oluwatobiloba Amusan,NGR,23.04.97,1q3,Austin,27.05.2017
131,12,12.57,2.7,Tiffany Porter,GBR,13.11.87,3,Miramar,10.04.2021
132,12,12.57,2.4,Tonea Marshall,USA,17.12.98,1h1,Walnut,16.04.2022
133,12,12.57,2.4,Oluwatobiloba Amusan,NGR,23.04.97,2h1,Walnut,16.04.2022
134,12,12.57,3.5,Kaylah Robinson,USA,27.06.99,1q3,Fayetteville,28.05.2022
135,12,12.57,4.0,Oluwatobiloba Amusan,NGR,23.04.97,1,Saint Pierre,09.06.2022
136,13,12.58,4.1,Sabine John,GDR,16.10.57,1h1,Dresden,27.07.1984
137,13,12.58A,2.7,Glory Alozie,NGR,30.12.77,1,Johannesburg,12.09.1998
138,13,12.58,2.8,Miesha McKelvy,USA,26.07.76,1,Carson,01.06.2003
139,13,12.58,3.8,Damu Cherry,USA,29.11.77,2,Eugene,06.07.2008
140,13,12.58,2.2,Damu Cherry,USA,29.11.77,3,Eugene,28.06.2009
141,13,12.58,2.6,Oluwatobiloba Amusan,NGR,23.04.97,1r1,Lubbock,02.04.2022
142,14,12.59,3.0,Grazyna Rabsztyn,POL,20.09.52,1h2,Warszawa,18.06.1979
143,14,12.59A,3.3,Brigita Bukovec,SLO,21.05.70,2,Sestriere,31.07.1994
144,14,12.59,5.6,Melissa Morrison,USA,09.07.71,1r1,Knoxville,09.04.1999
145,14,12.59,3.1,Dawn Nelson,USA,14.06.84,2,Eugene,08.06.2008
146,14,12.59,5.3,Kristina Castlin,USA,07.07.88,2,Clemson,17.04.2010
147,14,12.59,2.6,Tiffani McReynolds,USA,04.12.91,1,Lubbock,18.05.2014
148,14,12.59,2.7,Kendra Harrison,USA,18.09.92,1h1,Eugene,11.06.2015
149,14,12.59,2.3,Christina Clemons,USA,29.05.90,1,Gainesville,27.04.2019
150,14,12.59,3.7,Nia Ali,USA,23.10.88,1r1,Coral Gables,19.03.2022
151,15,12.60,2.8,Ginka Zagorcheva,BUL,12.04.58,1,Fürth,17.06.1985
152,15,12.60A,3.0,Gail Devers,USA,19.11.66,1,San José,30.05.1992
153,15,12.60,4.2,Delloreen Ennis,JAM,05.03.75,1,Philadelphia,24.04.1999
154,15,12.60A,2.3,Anya Tejeda,CUB,03.04.83,1h1,Cali,05.07.2008
155,15,12.60,4.5,Brianna McNeal,USA,18.08.91,1,Irapuato,07.07.2012
156,15,12.60,2.1,Dawn Nelson,USA,14.06.84,1h1,Des Moines,21.06.2013
157,15,12.60,3.6,Cynthia Sember,GBR,05.08.94,1h1,Miramar,10.04.2021
158,15,12.60,2.4,Cynthia Sember,GBR,05.08.94,3h1,Walnut,16.04.2022
159,15,12.60,2.1,Kaylah Robinson,USA,27.06.99,2,Oxford MS,14.05.2022
160,15,12.60,2.4,Nia Ali,USA,23.10.88,3,Székesfehérvár,08.08.2022
161,16,12.61,2.9,Gloria Siebert,GER,13.01.64,1,Dresden,15.08.1987
162,16,12.61,2.6,Ludmila Engquist,RUS,21.04.64,1s1,Tallinn,05.07.1988
