,0,1,2,3,4,5
1179,,,Sha'Carri Richardson,,25.03.00,USA
1180,22.0,42.29,Jamaica,1,London,20.07.2019
1181,,,Natasha Morrison,,17.11.92,JAM
1182,,,Elaine Thompson-Herah,,28.06.92,JAM
1183,,,Jonielle Smith,,30.01.96,JAM
1184,,,Shelly-Ann Fraser-Pryce,,27.12.86,JAM
1185,22.0,42.29,Great Britain & N.I. - 1,1,Birmingham,21.05.2022
1186,,,Beth Dobbin,,07.06.94,GBR
1187,,,Imani Lansiquot,,17.12.97,GBR
1188,,,Dina Asher-Smith,,04.12.95,GBR
1189,,,Daryll Neita,,29.08.96,GBR
1190,23.0,42.3,German Democratic Republic,1,Berlin,29.06.1988
1191,,,Annette Kersten,,10.08.67,GDR
1192,,,Silke Möller,,20.06.64,GER
1193,,,Ingrid Auerswald,,02.09.57,GDR
1194,,,Marlies Göhr,,21.03.58,GDR
1195,23.0,42.3,France,1h3,Sevilla,28.08.1999
1196,,,Katia Benth,,16.11.75,FRA
1197,,,Muriel Hurtis,,25.03.79,FRA
1198,,,Fabé Dia,,14.02.77,FRA
1199,,,Christine Arron,,13.09.73,FRA
1200,23.0,42.3,United States,4,Sevilla,29.08.1999
1201,,,Cheryl Taplin,,02.09.72,USA
1202,,,Nanceen Perry,,19.04.77,USA
1203,,,Inger Miller,,12.06.72,USA
1204,,,Gail Devers,,19.11.66,USA
1205,23.0,42.3,University of Kentucky,2r2,Knoxville,13.05.2018
1206,,,Celerea Barnes,,02.12.98,USA
1207,,,Jasmine Camacho-Quinn,,21.08.96,PUR
1208,,,Kayelle Clarke,,28.02.96,TTO
1209,,,Kianna Gray,,30.12.96,USA
1210,23.0,42.3,Suisse,4,Berlin,12.08.2018
1211,,,Ajla Del Ponte,,15.07.96,SUI
1212,,,Sarah Atcho,,01.06.95,SUI
1213,,,Mujinga Kambundji,,17.06.92,SUI
1214,,,Salomé Kora,,08.06.94,SUI
1215,23.0,42.3,Great Britain & N.I.,2,London,20.07.2019
1216,,,Ashleigh Nelson,,20.02.91,GBR
1217,,,Imani Lansiquot,,17.12.97,GBR
1218,,,Bianca Williams,,18.12.93,GBR
1219,,,Daryll Neita,,29.08.96,GBR
1220,24.0,42.31,Bulgaria,2,Praha,27.06.1987
1221,,,Ginka Zagorcheva,,12.04.58,BUL
1222,,,Anelia Nuneva,,30.06.62,BUL
1223,,,Nadezhda Georgieva,,02.09.61,BUL
1224,,,Yordanka Donkova,(10.26),28.09.61,BUL
1225,24.0,42.31,Jamaica,2s2,Athínai,08.08.1997
1226,,,Beverly McDonald,,15.02.70,JAM
1227,,,Merlene Frazer,,27.12.73,JAM
1228,,,Juliet Cuthbert,,09.04.64,JAM
1229,,,Beverley Grant,,25.09.70,JAM
1230,24.0,42.31,People's Republic of China,2,Berlin,01.09.2019
1231,,,Liang Xiaojing,,07.04.97,CHN
1232,,,Wei Yongli,,11.10.91,CHN
1233,,,Kong Lingwei,,28.07.95,CHN
1234,,,Ge Manqi,,13.10.97,CHN
1235,24.0,42.32,German Democratic Republic,2,Montréal,26.08.1979
1236,,,Christina Lathan,,28.02.58,GDR
1237,,,Romy Müller,,26.07.58,GDR
1238,,,Ingrid Auerswald,,02.09.57,GDR
1239,,,Marlies Göhr,,21.03.58,GDR
1240,24.0,42.32,Germany,1,Edmonton,11.08.2001
1241,,,Melanie Paschke,(11.51),29.06.70,GER
1242,,,Gabriele Rockmeier,(10.35),29.11.73,GER
1243,,,Birgit Rockmeier,(10.68),29.11.73,GER
1244,,,Marion Wagner,(10.10),01.02.78,GER
1245,24.0,42.32,United States,2rA,Nassau,03.05.2015
1246,,,Tianna Bartoletta,,30.08.85,USA
1247,,,Allyson Felix,,18.11.85,USA
1248,,,Kimberlyn Duncan,,02.08.91,USA
1249,,,Carmelita Jeter,(10.18),24.11.79,USA
1250,24.0,42.32,United States,1,London,24.07.2015
1251,,,Jessica Young,,06.04.87,USA
1252,,,Tiffany Townsend,,24.06.89,USA
1253,,,Chrishuna Williams,,31.03.93,USA
1254,,,Sanya Richards-Ross,,26.02.85,USA
1255,24.0,42.32,The Netherlands,3h2,Beijing,29.08.2015
1256,,,Nadine Visser,,09.02.95,NED
1257,,,Dafne Schippers,,15.06.92,NED
1258,,,Naomi Sedney,,17.12.94,NED
1259,,,Jamile Samuel,,24.04.92,NED
1260,24.0,42.32,Louisiana State University,1h1,Lexington,27.05.2017
1261,,,Mikiah Brisco,,14.07.96,USA
1262,,,Kortnei Johnson,,11.08.97,USA
1263,,,Jada Martin,,08.06.95,USA
1264,,,Aleia Hobbs,,24.02.96,USA
1265,24.0,42.32,Germany,3,Zürich,24.08.2017
1266,,,Alexandra Burghardt,,28.04.94,GER
1267,,,Lisa Mayer,,02.05.96,GER
1268,,,Gina Lückenkemper,,21.11.96,GER
1269,,,Rebekka Haase,,02.01.93,GER
1270,25.0,42.33,Soviet Union,3,Roma,06.09.1987
1271,,,Irina Slyusar,,19.03.63,UKR
1272,,,Natalya Voronova,,09.07.65,RUS
1273,,,Natalya German,,10.11.63,UKR
1274,,,Olga Antonova,,16.02.60,RUS
1275,25.0,42.33,Germany,3,Tokyo,01.09.1991
1276,,,Grit Breuer,,16.02.72,GER
1277,,,Katrin Krabbe,,22.11.69,GER
1278,,,Sabine Richter,,18.07.66,GER
1279,,,Heike Drechsler,,16.12.64,GER
1280,25.0,42.33,United States - Red,1,Philadelphia,29.04.2000
1281,,,Chryste Gaines,,14.09.70,USA
1282,,,Torri Edwards,,31.01.77,USA
1283,,,Inger Miller,,12.06.72,USA
1284,,,Marion Jones,,12.10.75,USA
1285,25.0,42.33,Americas,1,Monaco,29.07.2008
1286,,,Candice Davis,,26.10.85,USA
1287,,,Me'Lisa Barber,,04.10.80,USA
1288,,,Bianca Knight,,02.01.89,USA
1289,,,Debbie Ferguson-McKenzie,,16.01.76,BAH
1290,25.0,42.33,Jamaica,2,Zürich,28.08.2014
1291,,,Carrie Russel,,18.10.90,JAM
1292,,,Kerron Stewart,,16.04.84,JAM
1293,,,Schillonie Calvert,,27.07.88,JAM
1294,,,Samantha Henry-Robinson,,25.09.88,JAM
1295,25.0,42.33,The Netherlands,1,Lausanne,05.07.2019
1296,,,Nadine Visser,,09.02.95,NED
1297,,,Dafne Schippers,,15.06.92,NED
1298,,,Marije van Hunenstijn,,02.03.95,NED
1299,,,Naomi Sedney,,17.12.94,NED
1300,25.0,42.33,Tumbleweed Track Club,1r1,Gainesville,16.04.2022
1301,,,Liang Xiaojing,,07.04.97,CHN
1302,,,Shania Collins,,14.11.96,USA
1303,,,Natalliah Whyte,,09.08.97,JAM
1304,,,Brittany Anderson,,03.01.01,JAM
1305,26.0,42.34,United States,1,Minneapolis,14.07.1990
1306,,,Carlette Guidry,,04.09.68,USA
1307,,,Sheila Echols,,02.10.64,USA
1308,,,Michelle Burrell,,08.05.65,USA
1309,,,Dannette Young,,06.10.64,USA
1310,26.0,42.34,United States,1h1,Stuttgart,21.08.1993
1311,,,Michelle Burrell,,08.05.65,USA
1312,,,Sheila Echols,,02.10.64,USA
1313,,,Wendy Vereen,,24.04.66,USA
1314,,,Gail Devers,,19.11.66,USA
1315,26.0,42.34,United States,1,Durham,13.07.1996
1316,,,Chryste Gaines,,14.09.70,USA
1317,,,Gail Devers,,19.11.66,USA
1318,,,Inger Miller,,12.06.72,USA
1319,,,D'Andre Hill,,19.04.73,USA
1320,26.0,42.34,University of Oregon - A,1r2,Gainesville,01.04.2017
1321,,,Makenzie Dunmore,,07.10.97,USA
1322,,,Deajah Stevens,,19.05.95,USA
1323,,,Hannah Cunliffe,,09.01.96,USA
1324,,,Ariana Washington,,04.09.96,USA
1325,26.0,42.34,United States - Red,1,Monaco,21.07.2017
1326,,,Tianna Bartoletta,,30.08.85,USA
1327,,,Allyson Felix,,18.11.85,USA
1328,,,English Gardner,,22.04.92,USA
1329,,,Aaliyah Brown,,06.01.95,USA
1330,26.0,42.34,Germany,1h2,London,12.08.2017
1331,,,Tatjana Pinto,(10.73),02.07.92,GER
1332,,,Lisa Mayer,(10.51),02.05.96,GER
1333,,,Gina Lückenkemper,(9.02),21.11.96,GER
1334,,,Rebekka Haase,(10.85),02.01.93,GER
1335,26.0,42.34,Germany,1h2,Berlin,12.08.2018
1336,,,Lisa Marie Kwaiye,,27.10.96,GER
1337,,,Gina Lückenkemper,,21.11.96,GER
1338,,,Tatjana Pinto,,02.07.92,GER
1339,,,Rebekka Haase,,02.01.93,GER
1340,26.0,42.34,University of Texas,1h2,Eugene,09.06.2022
1341,,,Julien Alfred,,10.06.01,LCA
1342,,,Rhasidat Adeleke,,29.08.02,IRL
1343,,,Kevona Davis,,20.12.01,JAM
1344,,,Kynnedy Flannel,,12.07.00,USA
1345,26.0,42.34,Germany,1,München,21.08.2022
1346,,,Alexandra Burghardt,(11.64),28.04.94,GER
1347,,,Lisa Mayer,(10.15),02.05.96,GER
1348,,,Gina Lückenkemper,(10.19),21.11.96,GER
1349,,,Rebekka Haase,(10.36),02.01.93,GER
1350,27.0,42.35,SC Motor Jena,1,Jena,08.08.1981
1351,,,Ines Geipel,,07.07.60,GDR
1352,,,Bärbel Wöckel,,21.03.55,GDR
1353,,,Ingrid Auerswald,,02.09.57,GDR
1354,,,Marlies Göhr,,21.03.58,GDR
1355,27.0,42.35,Bahamas,2,Monaco,18.08.2000
1356,,,Debbie Ferguson-McKenzie,,16.01.76,BAH
1357,,,Sevatheda Fynes,,17.10.74,BAH
1358,,,Eldece Clarke-Lewis,,13.02.65,BAH
1359,,,Pauline Davis-Thompson,,09.07.66,BAH
1360,27.0,42.35,University of Oregon,1,Philadelphia,28.04.2017
1361,,,Alaysha Johnson,,20.07.96,USA
1362,,,Deajah Stevens,,19.05.95,USA
1363,,,Makenzie Dunmore,,07.10.97,USA
1364,,,Ariana Washington,,04.09.96,USA
1365,27.0,42.35,University of Texas,1,Lubbock,15.05.2022
1366,,,Julien Alfred,,10.06.01,LCA
1367,,,Rhasidat Adeleke,,29.08.02,IRL
1368,,,Kevona Davis,,20.12.01,JAM
1369,,,Kynnedy Flannel,,12.07.00,USA
1370,27.0,42.36,SC Motor Jena,1,Potsdam,11.05.1980
1371,,,Birgit Rabe,,29.03.60,GDR
1372,,,Bärbel Wöckel,,21.03.55,GDR
1373,,,Ingrid Auerswald,,02.09.57,GDR
1374,,,Marlies Göhr,,21.03.58,GDR
1375,27.0,42.36,Jamaica,1h2,Göteborg,12.08.1995
1376,,,Michelle Freeman,,05.05.69,JAM
1377,,,Dahlia Duhaney,,20.07.70,JAM
1378,,,Beverly McDonald,,15.02.70,JAM
1379,,,Merlene Ottey,,10.05.60,JAM
1380,27.0,42.36,Jamaica,2h1,Sevilla,28.08.1999
1381,,,Aleen Bailey,,25.11.80,JAM
1382,,,Merlene Frazer,,27.12.73,JAM
1383,,,Beverly McDonald,,15.02.70,JAM
1384,,,Peta-Gaye Dowdie,,18.01.77,JAM
1385,27.0,42.36,Russia,2,Athínai,16.09.2006
1386,,,Yuliya Gushchina,,04.03.83,RUS
1387,,,Natalya Rusakova,,12.12.80,RUS
1388,,,Irina Khabarova,,18.03.66,RUS
1389,,,Yekaterina Grigoryeva,,21.04.74,RUS
1390,27.0,42.36,Texas A&M University,1,Fayetteville,12.06.2009
1391,,,Khrystal Carter,,19.09.88,USA
1392,,,Porscha Lucas,,18.06.88,USA
1393,,,Dominique Duncan,,07.05.90,USA
1394,,,Gabrielle Mayo,,26.01.89,USA
1395,27.0,42.36,Ukraina,1h2,London,09.08.2012
1396,,,Oleysa Povh,,18.10.87,UKR
1397,,,Hrystyna Stuy,,03.02.88,UKR
1398,,,Mariya Ryemyen,,02.08.87,UKR
1399,,,Yelizaveta Bryzgina,,28.11.89,UKR
1400,27.0,42.36,Germany,4,London,12.08.2017
1401,,,Tatjana Pinto,(12.42),02.07.92,GER
1402,,,Lisa Mayer,(8.24),02.05.96,GER
1403,,,Gina Lückenkemper,(10.16),21.11.96,GER
1404,,,Rebekka Haase,(10.75),02.01.93,GER
1405,27.0,42.36,Great Britain & N.I. - 1,1,London,22.07.2018
1406,,,Asha Phillip,,25.10.90,GBR
1407,,,Imani Lansiquot,,17.12.97,GBR
1408,,,Bianca Williams,,18.12.93,GBR
1409,,,Daryll Neita,,29.08.96,GBR
1410,27.0,42.36,People's Republic of China,3h2,Ad-Dawhah,04.10.2019
1411,,,Liang Xiaojing,,07.04.97,CHN
1412,,,Wei Yongli,,11.10.91,CHN
1413,,,Kong Lingwei,,28.07.95,CHN
1414,,,Ge Manqi,,13.10.97,CHN
1415,28.0,42.37,German Democratic Republic,1,Leipzig,23.06.1979
1416,,,Christina Lathan,,28.02.58,GDR
1417,,,Romy Müller,,26.07.58,GDR
1418,,,Ingrid Auerswald,,02.09.57,GDR
1419,,,Marlies Göhr,,21.03.58,GDR
1420,28.0,42.37,Soviet Union,1,Tokyo,21.09.1985
1421,,,Antonina Nastoburko,,20.01.59,UKR
1422,,,Natalya Bochina,,04.01.62,RUS
1423,,,Marina Zhirova,,06.06.63,RUS
1424,,,Elvira Barbashina,,25.02.63,UZB
1425,28.0,42.37,Jamaica,2h2,London,09.08.2012
1426,,,Samantha Henry-Robinson,,25.09.88,JAM
1427,,,Sherone Simpson,,12.08.84,JAM
1428,,,Schillonie Calvert,,27.07.88,JAM
1429,,,Kerron Stewart,,16.04.84,JAM
1430,28.0,42.37,University of Texas,1,Baton Rouge,30.04.2022
1431,,,Julien Alfred,,10.06.01,LCA
1432,,,Rhasidat Adeleke,,29.08.02,IRL
1433,,,Kevona Davis,,20.12.01,JAM
1434,,,Kynnedy Flannel,,12.07.00,USA
1435,28.0,42.37,Jamaica,2h1,Eugene,22.07.2022
1436,,,Briana Williams,(11.45),21.03.02,JAM
1437,,,Natalliah Whyte,(10.25),09.08.97,JAM
1438,,,Remona Burchell,(10.56),15.09.91,JAM
1439,,,Kemba Nelson,(10.11),23.02.00,JAM
1440,28.0,42.38,Bulgaria,1,Sofia,23.07.1983
1441,,,Ginka Zagorcheva,,12.04.58,BUL
1442,,,Anelia Nuneva,,30.06.62,BUL
1443,,,Nadezhda Georgieva,,02.09.61,BUL
1444,,,Pepa Pavlova,,01.01.61,BUL
1445,28.0,42.38,German Democratic Republic,1,Neubrandenburg,11.06.1987
1446,,,Silke Möller,,20.06.64,GER
1447,,,Kerstin Behrendt,,02.09.67,GER
1448,,,Ingrid Auerswald,,02.09.57,GDR
1449,,,Marlies Göhr,,21.03.58,GDR
1450,28.0,42.38,France A,3,Monaco,18.08.2000
1451,,,Sandra Citté,,28.03.76,FRA
1452,,,Muriel Hurtis,,25.03.79,FRA
1453,,,Fabé Dia,,14.02.77,FRA
1454,,,Christine Arron,,13.09.73,FRA
1455,28.0,42.38,Germany - 1,1,,20.06.2021
1456,,,Alexandra Burghardt,,28.04.94,GER
1457,,,Lisa Mayer,,02.05.96,GER
1458,,,Tatjana Pinto,,02.07.92,GER
1459,,,Rebekka Haase,,02.01.93,GER
1460,29.0,42.39,United States,1h3,Seoul,30.09.1988
1461,,,Alice Brown,,20.09.60,USA
1462,,,Sheila Echols,,02.10.64,USA
1463,,,Dannette Young,,06.10.64,USA
1464,,,Evelyn Ashford,,15.04.57,USA
1465,29.0,42.39,Nigeria,2h2,Barcelona,07.08.1992
1466,,,Beatrice Utondu,,23.11.69,NGR
1467,,,Faith Idehen,,05.02.73,NGR
1468,,,Christy Opara,,02.05.70,NGR
1469,,,Mary Onyali,,03.02.68,NGR
1470,29.0,42.39,Russia,1h2,Stuttgart,21.08.1993
1471,,,Olga Bogoslovskaya,,20.05.64,RUS
1472,,,Galina Malchugina,,17.12.62,RUS
1473,,,Natalya Voronova,,09.07.65,RUS
1474,,,Marina Trandenkova,,07.01.67,RUS
1475,29.0,42.39,France,2,Edmonton,11.08.2001
1476,,,Sylviane Félix,,31.10.77,FRA
1477,,,Frédérique Bangué,,31.12.76,FRA
1478,,,Muriel Hurtis,,25.03.79,FRA
1479,,,Odiah Sidibé,,13.01.70,FRA
1480,29.0,42.39,United States - 1,1,London,24.07.2009
1481,,,Lauryn Williams,,11.09.83,USA
1482,,,Allyson Felix,,18.11.85,USA
1483,,,Marshevet Hooker,,25.09.84,USA
1484,,,Carmelita Jeter,,24.11.79,USA
1485,29.0,42.4,German Democratic Republic,1,Jena,12.06.1985
1486,,,Silke Möller,,20.06.64,GER
1487,,,Marita Koch,,18.02.57,GDR
1488,,,Ingrid Auerswald,,02.09.57,GDR
1489,,,Marlies Göhr,,21.03.58,GDR
1490,29.0,42.4,Bulgaria,1,Dráma,08.08.1987
1491,,,Ginka Zagorcheva,,12.04.58,BUL
1492,,,Anelia Nuneva,,30.06.62,BUL
1493,,,Nadezhda Georgieva,,02.09.61,BUL
1494,,,Valya Valova,,23.08.61,BUL
1495,29.0,42.4,United States,1,Duisburg,30.08.1989
1496,,,Michelle Burrell,,08.05.65,USA
1497,,,Anita Howard,,22.03.69,USA
1498,,,Lamonda Miller,,19.09.67,USA
1499,,,Esther Jones,,07.04.69,USA
1500,29.0,42.4,Jamaica,2h1,Stuttgart,21.08.1993
1501,,,Michelle Freeman,,05.05.69,JAM
1502,,,Dahlia Duhaney,,20.07.70,JAM
1503,,,Nikole Mitchell,,05.06.74,JAM
1504,,,Juliet Campbell,,17.03.70,JAM
1505,29.0,42.4,Bahamas,1h2,Sevilla,28.08.1999
1506,,,Eldece Clarke-Lewis,,13.02.65,BAH
1507,,,Chandra Sturrup,,12.09.71,BAH
1508,,,Pauline Davis-Thompson,,09.07.66,BAH
1509,,,Sevatheda Fynes,,17.10.74,BAH
1510,29.0,42.4,Jamaica,3,Edmonton,11.08.2001
1511,,,Juliet Campbell,,17.03.70,JAM
1512,,,Merlene Frazer,,27.12.73,JAM
1513,,,Beverly McDonald,,15.02.70,JAM
1514,,,Astia Walker,,04.04.75,JAM
1515,29.0,42.4,United States - Red,2,Stockholm,22.07.2008
1516,,,Muna Lee,,30.10.81,USA
1517,,,Allyson Felix,,18.11.85,USA
1518,,,Lauryn Williams,,11.09.83,USA
1519,,,Torri Edwards,,31.01.77,USA
1520,29.0,42.4,United States - Red,1rA,Philadelphia,25.04.2009
1521,,,Lauryn Williams,,11.09.83,USA
1522,,,Allyson Felix,,18.11.85,USA
1523,,,Mechelle Lewis,,20.09.80,USA
1524,,,Carmelita Jeter,,24.11.79,USA
1525,29.0,42.4,The Netherlands,1,Lausanne,03.07.2014
1526,,,Madiea Ghafoor,,09.09.92,NED
1527,,,Dafne Schippers,,15.06.92,NED
1528,,,Tessa Van Schagen,,02.02.94,NED
1529,,,Jamile Samuel,,24.04.92,NED
1530,29.0,42.4,USATF Realy Team,1rA,Walnut,16.04.2022
1531,,,,,,USA
1532,,,,,,USA
1533,,,,,,USA
1534,,,,,,USA
1535,30.0,42.41,France,1,Annecy,22.06.2002
1536,,,Patricia Girard,,18.04.68,FRA
1537,,,Muriel Hurtis,(9.90),25.03.79,FRA
1538,,,Sylviane Félix,,31.10.77,FRA
1539,,,Odiah Sidibé,,13.01.70,FRA
1540,30.0,42.41,France,1,Bydgoszcz,19.06.2004
1541,,,Veronique Mang,,15.12.84,FRA
1542,,,Muriel Hurtis,,25.03.79,FRA
1543,,,Sylviane Félix,,31.10.77,FRA
1544,,,Christine Arron,,13.09.73,FRA
1545,30.0,42.41,England,2,Birmingham,07.08.2022
1546,,,Asha Phillip,,25.10.90,GBR
1547,,,Imani Lansiquot,,17.12.97,GBR
1548,,,Bianca Williams,,18.12.93,GBR
1549,,,Daryll Neita,,29.08.96,GBR
1550,31.0,42.42,USOC - South,2,Durham,25.07.1987
1551,,,Sheila Echols,,02.10.64,USA
1552,,,Jackie Washington,,17.07.62,USA
1553,,,Michelle Burrell,,08.05.65,USA
1554,,,Gwen Torrence,,12.06.65,USA
1555,31.0,42.42,"Russia, CIS",1h1,Barcelona,07.08.1992
1556,,,Olga Bogoslovskaya,,20.05.64,RUS
1557,,,Galina Malchugina,,17.12.62,RUS
1558,,,Marina Trandenkova,,07.01.67,RUS
1559,,,Irina Privalova,,12.11.68,RUS
1560,31.0,42.42,Bahamas,1s1,Sydney,29.09.2000
1561,,,Eldece Clarke-Lewis,,13.02.65,BAH
1562,,,Chandra Sturrup,,12.09.71,BAH
1563,,,Pauline Davis-Thompson,,09.07.66,BAH
1564,,,Sevatheda Fynes,,17.10.74,BAH
1565,31.0,42.42,France,2s2,Sydney,29.09.2000
1566,,,Sandra Citté,,28.03.76,FRA
1567,,,Muriel Hurtis,,25.03.79,FRA
1568,,,Fabé Dia,,14.02.77,FRA
1569,,,Christine Arron,,13.09.73,FRA
1570,31.0,42.42,France,3,Sydney,30.09.2000
1571,,,Linda Khodadin,,24.12.76,FRA
1572,,,Muriel Hurtis,,25.03.79,FRA
1573,,,Fabé Dia,,14.02.77,FRA
1574,,,Christine Arron,,13.09.73,FRA
1575,31.0,42.42,Jamaica,1rA,Philadelphia,27.04.2013
1576,,,Sherone Simpson,,12.08.84,JAM
1577,,,Kerron Stewart,,16.04.84,JAM
1578,,,Anneisha McLaughlin-Whilby,,06.01.86,JAM
1579,,,Shelly-Ann Fraser-Pryce,,27.12.86,JAM
1580,31.0,42.42,United States - Red,2rA,Philadelphia,29.04.2017
1581,,,Dezerea Bryant,,27.04.93,USA
1582,,,Kimberlyn Duncan,,02.08.91,USA
1583,,,English Gardner,,22.04.92,USA
1584,,,Morolake Akinosun,,17.05.94,USA
1585,31.0,42.42,Louisiana State University,1h3,Tampa,26.05.2018
1586,,,Mikiah Brisco,,14.07.96,USA
1587,,,Kortnei Johnson,,11.08.97,USA
1588,,,Rachel Misher,,04.02.97,USA
1589,,,Aleia Hobbs,,24.02.96,USA
1590,31.0,42.42,Suisse,1,Genève,12.06.2021
1591,,,Riccarda Dietsche,,30.04.96,SUI
1592,,,Ajla Del Ponte,,15.07.96,SUI
1593,,,Mujinga Kambundji,,17.06.92,SUI
1594,,,Salomé Kora,,08.06.94,SUI
1595,31.0,42.42,University of Texas,1h1,Austin,25.03.2022
1596,,,Julien Alfred,,10.06.01,LCA
1597,,,Kevona Davis,,20.12.01,JAM
1598,,,Rhasidat Adeleke,,29.08.02,IRL
1599,,,Kynnedy Flannel,,12.07.00,USA
1600,31.0,42.42,University of Texas,1,Eugene,11.06.2022
1601,,,Julien Alfred,,10.06.01,LCA
1602,,,Rhasidat Adeleke,,29.08.02,IRL
1603,,,Kevona Davis,,20.12.01,JAM
1604,,,Kynnedy Flannel,,12.07.00,USA
1605,32.0,42.43,Great Britain & N.I.,3,Moskva,01.08.1980
1606,,,Heather Oakes,,14.08.59,GBR
1607,,,Kathy Cook,,03.05.60,GBR
1608,,,Beverley Callander,,28.08.56,GBR
1609,,,Sonia Lannaman,,24.03.56,GBR
1610,32.0,42.43,France,1,Villeneuve d'A,11.07.1998
1611,,,Katia Benth,,16.11.75,FRA
1612,,,Frédérique Bangué,,31.12.76,FRA
1613,,,Sylviane Félix,,31.10.77,FRA
1614,,,Christine Arron,,13.09.73,FRA
1615,32.0,42.44,Bulgaria,1,Berlin,20.07.1984
1616,,,Pepa Pavlova,,01.01.61,BUL
1617,,,Anelia Nuneva,,30.06.62,BUL
1618,,,Nadezhda Georgieva,,02.09.61,BUL
1619,,,Liliana Ivanova,,17.03.56,BUL
1620,32.0,42.44,German Democratic Republic,1,Tokyo,14.09.1984
1621,,,Silke Möller,,20.06.64,GER
1622,,,Bärbel Wöckel,,21.03.55,GDR
1623,,,Ingrid Auerswald,,02.09.57,GDR
1624,,,Marlies Göhr,,21.03.58,GDR
1625,32.0,42.44,United States,1h1,Göteborg,12.08.1995
1626,,,Celena Mondie-Milner,,06.08.68,USA
1627,,,Carlette Guidry,,04.09.68,USA
1628,,,Chryste Gaines,,14.09.70,USA
1629,,,D'Andre Hill,,19.04.73,USA
1630,32.0,42.44,Germany,4,Athínai,09.08.1997
1631,,,Melanie Paschke,,29.06.70,GER
1632,,,Esther Möller,,13.09.77,GER
1633,,,Birgit Rockmeier,,29.11.73,GER
1634,,,Andrea Philipp,,29.07.71,GER
1635,32.0,42.44,Americas,2,Johannesburg,13.09.1998
1636,,,Tayna Lawrence,,17.09.75,JAM
1637,,,Chandra Sturrup,,12.09.71,BAH
1638,,,Beverly McDonald,,15.02.70,JAM
1639,,,Philomina Mensah,,11.05.75,CAN
1640,32.0,42.44,Bahamas,1,Manchester,31.07.2002
1641,,,Tamica Clarke,,09.11.80,BAH
1642,,,Sevatheda Fynes,,17.10.74,BAH
1643,,,Chandra Sturrup,,12.09.71,BAH
1644,,,Debbie Ferguson-McKenzie,,16.01.76,BAH
1645,32.0,42.44,Jamaica,1h2,Glasgow,01.08.2014
1646,,,Kerron Stewart,,16.04.84,JAM
1647,,,Veronica Campbell-Brown,,16.05.82,JAM
1648,,,Elaine Thompson-Herah,,28.06.92,JAM
1649,,,Shelly-Ann Fraser-Pryce,,27.12.86,JAM
1650,32.0,42.44,Americas,1,Marrakesh,13.09.2014
1651,,,Tianna Bartoletta,,30.08.85,USA
1652,,,Michelle-Lee Ahye,,10.04.92,TTO
1653,,,Samantha Henry-Robinson,,25.09.88,JAM
1654,,,Veronica Campbell-Brown,,16.05.82,JAM
1655,32.0,42.44,University of Southern Cal,1h1,Tucson,11.05.2019
1656,,,Mecca McGlaston,,23.07.98,USA
1657,,,Anglerne Annelus,,10.01.97,USA
1658,,,Lanae-Tava Thomas,,28.01.01,USA
1659,,,Twanisha Terry,,24.01.99,USA
1660,32.0,42.44,Great Britain & N.I.,1,Lausanne,26.08.2021
1661,,,Asha Phillip,,25.10.90,GBR
1662,,,Imani Lansiquot,,17.12.97,GBR
1663,,,Ashleigh Nelson,,20.02.91,GBR
1664,,,Daryll Neita,,29.08.96,GBR
1665,32.0,42.44,Germany,3h1,Eugene,22.07.2022
1666,,,Tatjana Pinto,(11.74),02.07.92,GER
1667,,,Alexandra Burghardt,(10.21),28.04.94,GER
1668,,,Gina Lückenkemper,(10.09),21.11.96,GER
1669,,,Rebekka Haase,(10.40),02.01.93,GER
1670,33.0,42.45,United States,1,Durham,13.08.1994
1671,,,Chryste Gaines,,14.09.70,USA
1672,,,Carlette Guidry,,04.09.68,USA
1673,,,Cheryl Taplin,,02.09.72,USA
1674,,,Dannette Young,,06.10.64,USA
1675,33.0,42.45,France,2,Barcelona,01.08.2010
1676,,,Myriam Soumaré,(11.52),29.10.86,FRA
1677,,,Véronique Mang,(10.37),15.12.84,FRA
1678,,,Lina Jacques-Sébastien,(10.35),10.05.85,FRA
1679,,,Christine Arron,(10.44),13.09.73,FRA
1680,33.0,42.45,Speed Divas,1r1,Austin,09.04.2011
1681,,,Lauryn Williams,,11.09.83,USA
1682,,,Shalonda Solomon,,19.12.85,USA
1683,,,Bianca Knight,,02.01.89,USA
1684,,,Marshevet Hooker,,25.09.84,USA
1685,33.0,42.45,All Stars,1,Lignano Sabbia,19.07.2011
1686,,,Bianca Knight,,02.01.89,USA
1687,,,Jessica Young,,06.04.87,USA
1688,,,Lauryn Williams,,11.09.83,USA
1689,,,Barbara Pierre,,28.04.87,USA
1690,33.0,42.45,The Netherlands,2h1,London,09.08.2012
1691,,,Kadene Vassell,,29.01.89,NED
1692,,,Dafne Schippers,,15.06.92,NED
1693,,,Eva Lubbers,,06.02.92,NED
1694,,,Jamile Samuel,,24.04.92,NED
1695,33.0,42.45,France,2,Zürich,17.08.2014
1696,,,Céline Distel-Bonnet,,25.05.87,FRA
1697,,,Ayodelé Ikuesan,,15.05.85,FRA
1698,,,Myriam Soumaré,,29.10.86,FRA
1699,,,Stella Akakpo,,28.02.94,FRA
1700,33.0,42.45,Great Britain & N.I.,2,Amsterdam,10.07.2016
1701,,,Asha Phillip,,25.10.90,GBR
1702,,,Dina Asher-Smith,,04.12.95,GBR
