,0,1,2,3,4,5
3902,,,Tracy Goddard,(52.1),29.11.69,GBR
3903,,,Linda Staines,(51.8),26.12.63,GBR
3904,,,Sally Gunnell,(51.2),29.07.66,GBR
3905,78.0,3:27.06,University of Southern Cal,1,Eugene,09.06.2018
3906,,,Kyra Constantine,(53.0),01.08.98,CAN
3907,,,Anna Cockrell,(51.3),28.08.97,USA
3908,,,Deanna Hill,(52.72),13.04.96,USA
3909,,,Kendall Ellis,(50.05),08.03.96,USA
3910,78.0,3:27.07,Nigeria,1h1,Nassau,24.05.2014
3911,,,Folashade Abugan,(52.5),28.12.90,NGR
3912,,,Regina George,,17.02.91,NGR
3913,,,Bukola Abogunloko,,18.08.94,NGR
3914,,,Patience Okon George,,25.11.91,NGR
3915,78.0,3:27.07,Italy,5h2,Beijing,29.08.2015
3916,,,Maria Benedicta Chigbolu,(53.4),27.07.89,ITA
3917,,,Elena Maria Bonfanti,(50.9),09.07.88,ITA
3918,,,Ayomide Folorunso,(51.99),17.10.96,ITA
3919,,,Chiara Bazzoni,(51.43),05.07.84,ITA
3920,78.0,3:27.07,United States - Red,1rA,Gainesville,31.03.2018
3921,,,Kyra Jefferson,,23.09.94,USA
3922,,,Jessica Beard,,08.01.89,USA
3923,,,Shakima Wimbley,(50.75),23.04.95,USA
3924,,,Ashley Seymour,(52.20),30.06.99,USA
3925,78.0,3:27.07,University of Kentucky,1r2,Fayettevill,28.04.2018
3926,,,Faith Ross,,07.03.98,USA
3927,,,Jasmine Camacho-Quinn,,21.08.96,PUR
3928,,,Sydney McLaughlin,,07.08.99,USA
3929,,,Kayelle Clarke,,28.02.96,TTO
3930,78.0,3:27.08,Nigeria,1,Nairobi,12.08.1987
3931,,,Maria Usifo,,01.08.64,NGR
3932,,,Airat Bakare,,27.05.67,NGR
3933,,,Falilat Ogunkoya,,05.12.68,NGR
3934,,,Mary Onyali,,03.02.68,NGR
3935,78.0,3:27.08,German Democratic Republic,2,Bryansk,15.07.1989
3936,,,Annette Hesselbarth,,04.06.66,GER
3937,,,Kirsten Emmelmann,,19.04.61,GDR
3938,,,Kathrin Schreiter,,24.02.69,GER
3939,,,Christine Wachtel,,06.01.65,GER
3940,78.0,3:27.08,France,6,Stuttgart,22.08.1993
3941,,,Elsa Devassoigne,(53.0),17.10.70,FRA
3942,,,Evelyn Élien,(51.5),24.03.64,FRA
3943,,,Francine Landre,(51.13),26.07.70,FRA
3944,,,Marie-Louise Bévis,(51.50),12.10.72,FRA
3945,78.0,3:27.08,University of Texas,1,Boise,05.06.1999
3946,,,Angel Patterson,(53.3),06.08.79,USA
3947,,,Aminah Haddad,(51.2),13.09.78,USA
3948,,,Tanya Jarrett,(52.0),18.09.77,JAM
3949,,,Suziann Reid,(50.6),14.01.77,USA
3950,78.0,3:27.08,Cameroon,7,Saint-Denis,31.08.2003
3951,,,Mireille Nguimgo,(51.70),07.11.76,CMR
3952,,,Carole Kaboud Mebam,(52.10),17.09.78,CMR
3953,,,Delphine Bertille Atangana,(51.98),16.08.84,CMR
3954,,,Hortense Béwouda,(51.35),19.10.78,CMR
3955,78.0,3:27.08,United States - Blue,3rA,Philadelphi,28.04.2012
3956,,,Dee Dee Trotter,,08.12.82,USA
3957,,,Jessica Beard,,08.01.89,USA
3958,,,Moushami Robinson,(51.5),13.04.81,USA
3959,,,Monica Hargrove,(52.7),30.12.82,USA
3960,79.0,3:27.09,Great Britain & N.I.,3h2,Montréal,30.07.1976
3961,,,Elizabeth Barnes,(53.8),03.08.51,GBR
3962,,,Gladys Taylor,(51.3),05.05.53,GBR
3963,,,Verona Elder,(51.4),05.04.53,GBR
3964,,,Donna Hartley,(50.6),01.05.55,GBR
3965,79.0,3:27.09,University of Arkansas,1,Eugene,08.06.2013
3966,,,Chrishuna Williams,(53.3),31.03.93,USA
3967,,,Sparkle McKnight,(50.9),21.12.91,TTO
3968,,,Gwendolyn Flowers,(52.40),05.11.91,USA
3969,,,Regina George,(50.48),17.02.91,NGR
3970,79.0,3:27.1,Federal Republic of German,2,München,30.05.1976
3971,,,Dagmar Führmann,,06.04.54,FRG
3972,,,Erika Weinstein,,06.01.50,FRG
3973,,,Silvia Hollmann,,13.05.55,FRG
3974,,,Rita Wilden,,09.10.47,FRG
3975,79.0,3:27.10,"Moskva, URS",2,Donetsk,09.09.1984
3976,,,Elina Babich,,63,RUS
3977,,,Irina Nazarova,,31.07.57,RUS
3978,,,Svetlana Korchagina,,57,RUS
3979,,,Lyudmila Belova,,23.11.58,RUS
3980,79.0,3:27.11,France,5h1,Göteborg,12.08.1995
3981,,,Marie-Louise Bévis,(53.4),12.10.72,FRA
3982,,,Viviane Dorsile,(52.1),01.06.67,FRA
3983,,,Evelyn Élien,(51.30),24.03.64,FRA
3984,,,Marie-José Pérec,(50.30),09.05.68,FRA
3985,79.0,3:27.12,University of Alabama,5,Austin,08.06.2019
3986,,,Takyera Roberson,(52.4),07.05.98,USA
3987,,,Kathleen Funcheon,(51.3),26.03.97,USA
3988,,,Mauricia Prieto,(53.23),20.11.95,TTO
3989,,,Natassha McDonald,(50.16),27.01.97,CAN
3990,79.0,3:27.12,Great Britain & N.I.,2rA,Bydgoszcz,11.08.2019
3991,,,Emily Diamond,(52.2),11.06.91,GBR
3992,,,Jodie Williams,(50.9),28.09.93,GBR
3993,,,Zoey Clark,(52.46),25.10.94,GBR
3994,,,Jessica Turner,(51.55),08.08.95,GBR
3995,80.0,3:27.13,Czechoslovakia,2,Frankfurt,05.07.1981
3996,,,Milena Strnadová,,23.05.61,CZE
3997,,,Jozefina Cerchlanova,,29.03.52,SVK
3998,,,Zuzana Moravciková,,30.12.56,CZE
3999,,,Jarmila Kratochvílová,(47.9),26.01.51,CZE
4000,80.0,3:27.13,Federal Republic of German,4,London,21.08.1983
4001,,,Rita Daimer,,22.11.62,FRG
4002,,,Ute Thimm,,10.07.58,FRG
4003,,,Gisela Kinzel,,17.05.61,FRG
4004,,,Gaby Bussmann,(49.7),08.10.59,FRG
4005,80.0,3:27.13,Jamaica,4h2,Roma,05.09.1987
4006,,,Cathy Rattray-Williams,(52.13),19.08.63,JAM
4007,,,Sandie Richards,,06.11.68,JAM
4008,,,Sandra Farmer-Patrick,,18.08.62,JAM
4009,,,Ilrey Oliver,,02.09.62,JAM
4010,80.0,3:27.13,University of Texas,1,Sacramento,11.06.2005
4011,,,Sheretta Jones,(53.5),12.09.83,USA
4012,,,Melaine Walker,(51.5),01.01.83,JAM
4013,,,LaTasha Kerr,(51.0),30.11.83,USA
4014,,,Jerrika Chapple,(51.1),11.09.84,USA
4015,80.0,3:27.13,Belarus,3,Annecy,22.06.2008
4016,,,Katsiaryna Bobryk,(52.10),15.11.83,BLR
4017,,,Irina Khlyustova,(52.11),25.08.78,BLR
4018,,,Anna Kozak,(52.10),22.06.74,BLR
4019,,,Yulianna Yuschanka,(50.82),14.08.84,BLR
4020,80.0,3:27.13,Purdue University,2,Eugene,09.06.2018
4021,,,Chloe Abbott,(52.2),25.07.98,USA
4022,,,Brionna Thomas,(50.5),21.03.96,USA
4023,,,Symone Black,(52.40),26.10.95,USA
4024,,,Jearl Miles-Clark,(52.08),04.09.66,USA
4025,80.0,3:27.14,Soviet Union,3h2,Seoul,30.09.1988
4026,,,Lyudmila Dzhigalova,,22.01.62,UKR
4027,,,Olga Nazarova II,,01.06.65,RUS
4028,,,Mariya Pinigina,,09.02.58,UKR
4029,,,Olga Bryzgina,,30.06.63,UKR
4030,80.0,3:27.14,Mexico,4h2,Osaka,01.09.2007
4031,,,Zudykey Rodriguez,(53.3),14.03.87,MEX
4032,,,Gabriela Medina,(51.2),03.03.85,MEX
4033,,,Nallely Vela,(52.94),08.02.86,MEX
4034,,,Ana Guevara,(49.70),04.03.77,MEX
4035,80.0,3:27.15,Canada,3h1,Tokyo,31.08.1991
4036,,,Rosey Edeh,,13.08.66,CAN
4037,,,Karen Clarke,,07.10.71,CAN
4038,,,Cheryl Allen,,08.03.72,CAN
4039,,,Charmaine Crooks,(50.0),08.08.62,CAN
4040,80.0,3:27.15,Ukraina,4,Annecy,22.06.2008
4041,,,Kseniya Karandyuk,(52.92),21.06.86,UKR
4042,,,Oleksandra Peycheva,(52.49),29.05.87,UKR
4043,,,Anastasiya Rabchenyuk,(51.08),14.09.83,UKR
4044,,,Natalya Pyhyda,(50.66),30.01.81,UKR
4045,80.0,3:27.15,Belgium,5,Ad-Dawhah,06.10.2019
4046,,,Hanne Claes,(52.1),04.08.91,BEL
4047,,,Imke Vervaet,(51.7),11.04.93,BEL
4048,,,Paulien Couckuyt,(51.9),19.05.97,BEL
4049,,,Camille Laus,(51.5),23.05.93,BEL
4050,81.0,3:27.16,United States,1,Zagreb,19.07.1987
4051,,,Sonja Fridy,,31.03.65,USA
4052,,,Denise Mitchell,,20.02.66,USA
4053,,,Rochelle Stevens,,08.09.66,USA
4054,,,Denean Hill,,05.10.64,USA
4055,81.0,3:27.16,Romania,1,Plovdiv,20.06.2004
4056,,,Angela Morosanu,,26.07.86,ROU
4057,,,Otilia Ruicu,,20.08.78,ROU
4058,,,Maria Rus,,19.01.83,ROU
4059,,,Ionela Târlea,,09.02.76,ROU
4060,81.0,3:27.16,Great Britain & N.I.,5,Annecy,22.06.2008
4061,,,Christine Ohuruogu,(51.92),17.05.84,GBR
4062,,,Marilyn Okoro,(51.14),23.09.84,GBR
4063,,,Vicky Barr,(53.09),14.04.82,GBR
4064,,,Kelly Sotherton,(51.01),13.11.76,GBR
4065,81.0,3:27.16,Russia,1,Shenzhen,21.08.2011
4066,,,Marina Karnaushchenko,(52.8),02.10.88,RUS
4067,,,Yelena Migunova,(51.3),04.01.84,RUS
4068,,,Kseniya Aksyonova,(52.04),14.01.88,RUS
4069,,,Olga Topilskaya,(51.00),04.10.90,RUS
4070,81.0,3:27.16,Nigeria,2rA,Philadelphi,26.04.2014
4071,,,Sade Abugan,(52.8),17.12.90,NGR
4072,,,Omolara Omotosho,(51.8),25.05.93,NGR
4073,,,Bukola Abogunloko,(52.09),18.08.94,NGR
4074,,,Regina George,(50.49),17.02.91,NGR
4075,81.0,3:27.16,Texas A&M University,1r1,Baton Rouge,24.04.2021
4076,,,Tierra Robinson-Jones,(51.16),22.11.99,USA
4077,,,Charokee Young,(53.00),21.08.00,JAM
4078,,,Jaevin Reed,(53.13),05.02.98,USA
4079,,,Athing Mu,(49.87),08.06.02,USA
4080,81.0,3:27.16,Great Britain & N.I.,2,Chorzów,30.05.2021
4081,,,Amarachi Pipi,(52.17),26.11.95,GBR
4082,,,Hannah Williams,(52.20),23.04.98,GBR
4083,,,Yasmin Liverpool,(51.34),15.01.99,GBR
4084,,,Lina Nielsen,(51.45),13.03.96,GBR
4085,81.0,3:27.17,Great Britain & N.I.,4,Praha,03.09.1978
4086,,,Karen Williams,(53.4),10.01.60,GBR
4087,,,Joslyn Hoyte-Smith,(51.5),16.12.54,GBR
4088,,,Verona Elder,(51.2),05.04.53,GBR
4089,,,Donna Hartley,(51.1),01.05.55,GBR
4090,81.0,3:27.17,"Krasnodar, URS",2,Krasnodar,26.05.1983
4091,,,Lyudmila Chernova,,30.11.55,RUS
4092,,,Lyudmila Borisova,,30.07.59,RUS
4093,,,Yekaterina Grun,,10.08.58,RUS
4094,,,Svetlana Chervyakova,,16.03.63,RUS
4095,81.0,3:27.17,France,2,Berlin,11.08.2018
4096,,,Elea Mariama Diarra,(52.6),08.03.90,FRA
4097,,,Déborah Sananes,(51.8),26.10.95,FRA
4098,,,Agnès Raharolahy,(51.18),07.11.92,FRA
4099,,,Floria Guei,(51.59),02.05.90,FRA
4100,82.0,3:27.19,England,1,Edmonton,12.08.1978
4101,,,Ruth Kennedy,(54.1),13.01.51,GBR
4102,,,Joslyn Hoyte-Smith,(52.0),16.12.54,GBR
4103,,,Verona Elder,(51.2),05.04.53,GBR
4104,,,Donna Hartley,(50.0),01.05.55,GBR
4105,82.0,3:27.19,University of South Caroli,1r1,Knoxville,10.04.2004
4106,,,Stephanie Smith,,27.06.85,USA
4107,,,Shevon Stoddart,,21.11.82,JAM
4108,,,Tawana Watkins,,27.03.84,USA
4109,,,Lashinda Demus,,10.03.83,USA
4110,82.0,3:27.21,Canada,2h1,Helsinki,13.08.1983
4111,,,Charmaine Crooks,(51.45),08.08.62,CAN
4112,,,Jillian Richardson,(53.20),10.03.65,CAN
4113,,,Molly Killingbeck,(50.82),03.02.59,CAN
4114,,,Marita Payne,(51.74),07.10.60,CAN
4115,82.0,3:27.21,Great Britain & N.I.,1r2,Stockholm,19.06.2011
4116,,,Kelly Massey,(53.6),11.01.85,GBR
4117,,,Nicola Sanders,(52.4),23.06.82,GBR
4118,,,Lee McConnell,(50.60),09.10.78,GBR
4119,,,Perri Shakes-Drayton,(50.61),21.12.88,GBR
4120,82.0,3:27.21,England,4,Gold Coast,14.04.2018
4121,,,Anyika Onuora,(52.2),28.10.84,GBR
4122,,,Finette Agyapong,(51.5),01.02.97,GBR
4123,,,Perri Shakes-Drayton,(52.33),21.12.88,GBR
4124,,,Emily Diamond,(51.07),11.06.91,GBR
4125,82.0,3:27.22,Great Britain & N.I.,4,Bydgoszcz,20.06.2004
4126,,,Christine Ohuruogu,(52.9),17.05.84,GBR
4127,,,Catherine Murphy,(51.6),21.09.75,GBR
4128,,,Helen Karagounis,(51.34),28.09.81,GBR
4129,,,Donna Fraser,(51.35),07.11.72,GBR
4130,82.0,3:27.22,University of South Caroli,2,Sacramento,11.06.2005
4131,,,Shevon Stoddart,(53.4),21.11.82,JAM
4132,,,Natasha Hastings,(51.4),23.07.86,USA
4133,,,Tiffany Williams,(52.1),05.02.83,USA
4134,,,Stephanie Smith,(50.3),27.06.85,USA
4135,82.0,3:27.22,Poland,5,Athínai,17.09.2006
4136,,,Grazyna Prokopek,(52.72),20.04.77,POL
4137,,,Monika Bejnar,(50.95),10.03.81,POL
4138,,,Aneta Lemiesz,(51.42),17.01.81,POL
4139,,,Anna Jesien,(52.13),10.12.78,POL
4140,82.0,3:27.23,Italy,4h2,Sydney,29.09.2000
4141,,,Daniela Graglia,(53.1),16.05.76,ITA
4142,,,Francesca Carbone,(51.4),17.07.68,ITA
4143,,,Fabiola Piroddi,(50.9),23.05.69,ITA
4144,,,Virna de Angeli,(51.8),27.02.76,ITA
4145,82.0,3:27.23,Ukraina,3h2,Helsinki,13.08.2005
4146,,,Antonina Yefremova,(52.4e),19.07.81,UKR
4147,,,Oksana Ilyushkina,(52.4e),25.05.74,UKR
4148,,,Lilya Pilyugina,(50.95),14.10.85,UKR
4149,,,Natalya Pyhyda,(51.44),30.01.81,UKR
4150,82.0,3:27.23,Nigeria,1,Abuja,03.07.2008
4151,,,Joy Eze,??,23.04.87,NGR
4152,,,Folashade Abugan,??,28.12.90,NGR
4153,,,Oluoma Nwoke,??,16.07.87,NGR
4154,,,Ajoke Odumosu,??,27.10.87,NGR
4155,83.0,3:27.24,Federal Republic of German,3,Frankfurt,05.07.1981
4156,,,Rita Daimer,,22.11.62,FRG
4157,,,Christina Sussiek,,04.03.60,FRG
4158,,,Heike-Elke Gaugel,,11.07.59,FRG
4159,,,Elke Decker,,23.02.57,FRG
4160,83.0,3:27.24,Romania,4,Budapest,23.08.1998
4161,,,Otilia Ruicu,(53.14),20.08.78,ROU
4162,,,Alina Rîpanu,(52.59),29.10.81,ROU
4163,,,Mariana Florea,(52.03),29.08.76,ROU
4164,,,Ionela Târlea,(49.48),09.02.76,ROU
4165,83.0,3:27.24,England,3,Glasgow,02.08.2014
4166,,,Christine Ohuruogu,(52.0),17.05.84,GBR
4167,,,Shana Cox,(51.7),22.01.85,GBR
4168,,,Kelly Massey,(51.83),11.01.85,GBR
4169,,,Anyika Onuora,(51.72),28.10.84,GBR
4170,83.0,3:27.25,Great Britain & N.I.,1h1,Helsinki,13.08.1994
4171,,,Melanie Neef,(52.4),26.05.70,GBR
4172,,,Linda Staines,(51.7),26.12.63,GBR
4173,,,Phylis Smith,(50.79),29.09.65,GBR
4174,,,Sally Gunnell,(52.40),29.07.66,GBR
4175,83.0,3:27.25,Great Britain & N.I.,2h2,Edmonton,11.08.2001
4176,,,Lee McConnell,(52.4),09.10.78,GBR
4177,,,Lesley Owusu,(51.8),21.12.78,GBR
4178,,,Catherine Murphy,(51.49),21.09.75,GBR
4179,,,Donna Fraser,(51.57),07.11.72,GBR
4180,83.0,3:27.25,Jamaica,2,Toronto,12.08.2018
4181,,,Stephenie Ann McPherson,,25.11.88,JAM
4182,,,Tiffany James,,31.01.97,JAM
4183,,,Anastasia Le-Roy,(51.57),11.09.87,JAM
4184,,,Christine Day,(52.13),23.08.86,JAM
4185,83.0,3:27.26,Texas A&M University,4,Eugene,10.06.2017
4186,,,Briyhana Desrosiers,(52.9),11.03.96,USA
4187,,,Jazmine Fray,(51.7),06.06.97,USA
4188,,,Glorilisha Carter,(52.21),05.08.97,USA
4189,,,Jaevin Reed,(50.52),05.02.98,USA
4190,83.0,3:27.27,Great Britain & N.I.,3,Zagreb,16.08.1981
4191,,,Linda Forsyth,(52.9),27.05.60,GBR
4192,,,Michelle Scutt,(51.9),17.06.60,GBR
4193,,,Verona Elder,(52.1),05.04.53,GBR
4194,,,Joslyn Hoyte-Smith,(50.3),16.12.54,GBR
4195,83.0,3:27.27,Jamaica,3r2,Philadelphi,24.04.2004
4196,,,Sandie Richards,(51.8),06.11.68,JAM
4197,,,Catherine Scott,(52.5),27.08.73,JAM
4198,,,Ronetta Smith,(51.5),02.05.80,JAM
4199,,,Michelle Burgher,(51.5),12.03.77,JAM
4200,83.0,3:27.27,Russia,1,Erfurt,17.07.2005
4201,,,Anastasiya Ovchinnikova,,16.10.84,RUS
4202,,,Anastasiya Kochetova,,18.09.83,RUS
4203,,,Yelena Migunova,,04.01.84,RUS
4204,,,Olga Zaytseva,,10.11.84,RUS
4205,83.0,3:27.27,Jamaica,2,Toronto,25.07.2015
4206,,,Anastasia Le-Roy,,11.09.87,JAM
4207,,,Verone Chambers,,16.12.88,JAM
4208,,,Chrisann Gordon,,18.09.94,JAM
4209,,,Bobbi-Gaye Wilkins-Gooden,,10.09.88,JAM
4210,83.0,3:27.27,University of Texas,5,Eugene,10.06.2017
4211,,,Ariel Jones,(54.2),18.07.95,USA
4212,,,Zola Golden,(51.2),20.06.97,USA
4213,,,Serenity Douglas,(52.44),25.04.98,USA
4214,,,Chrisann Gordon,(49.41),18.09.94,JAM
4215,84.0,3:27.28,Australia,1,Kuala Lumpu,21.09.1998
4216,,,Susan Andrews,(52.5),26.05.71,AUS
4217,,,Tamsyn Manou,(53.5),20.07.78,AUS
4218,,,Lee Naylor,(50.7),26.01.71,AUS
4219,,,Tania Van Heer-Murphy,(50.6),30.12.70,AUS
4220,84.0,3:27.28,France,6,Paris,20.06.1999
4221,,,Francine Landre,,26.07.70,FRA
4222,,,Sandrine Thiébaud,,21.04.76,FRA
4223,,,Viviane Dorsile,,01.06.67,FRA
4224,,,Fabienne Ficher,,25.04.66,FRA
4225,84.0,3:27.28,Poland,6,Rio de Jane,20.08.2016
4226,,,Malgorzata Holub-Kowalik,(52.3),30.10.92,POL
4227,,,Patrycyja Wyciszkiewicz,(51.2),08.01.94,POL
4228,,,Iga Baumgart-Witan,(52.63),11.04.89,POL
4229,,,Justyna Swiety-Ersetic,(51.08),03.12.92,POL
4230,84.0,3:27.29,Great Britain & N.I.,5,London,21.08.1983
4231,,,Michelle Scutt,(51.7),17.06.60,GBR
4232,,,Angela Baxter,(52.7),10.10.63,GBR
4233,,,Joslyn Hoyte-Smith,(51.7),16.12.54,GBR
4234,,,Kathy Cook,(51.2),03.05.60,GBR
4235,84.0,3:27.29,United States,4,Barcelona,08.09.1989
4236,,,Celena Mondie-Milner,(52.0),06.08.68,USA
4237,,,Rochelle Stevens,(50.6),08.09.66,USA
4238,,,Jearl Miles-Clark,(52.3),04.09.66,USA
4239,,,Terri Dendy,(52.4),08.05.65,USA
4240,84.0,3:27.29,University of Texas - A,1r3,Baton Rouge,23.04.2016
4241,,,Zola Golden,,20.06.97,USA
4242,,,Morolake Akinosun,,17.05.94,USA
4243,,,Chrisann Gordon,,18.09.94,JAM
4244,,,Courtney Okolo,,15.03.94,USA
4245,85.0,3:27.30,Great Britain & N.I.,3h2,Nassau,24.05.2014
4246,,,Eilidh Doyle,(52.3),20.02.87,GBR
4247,,,Shana Cox,(51.3),22.01.85,GBR
4248,,,Emily Diamond,(51.7),11.06.91,GBR
4249,,,Margaret Adeoye,(51.9),22.04.85,GBR
4250,85.0,3:27.30,University of Florida,2r2,Knoxville,13.05.2018
4251,,,Taylor Manson,,29.09.99,USA
4252,,,Sharrika Barnett,,16.04.97,USA
4253,,,Nicole Stephens,,14.10.98,USA
4254,,,Taylor Sharpe,,02.12.96,CAN
4255,85.0,3:27.31,Australia,2h1,Sevilla,28.08.1999
4256,,,Tamsyn Manou,(53.3),20.07.78,AUS
4257,,,Lee Naylor,(50.6),26.01.71,AUS
4258,,,Susan Andrews,(52.01),26.05.71,AUS
4259,,,Cathy Freeman,(51.44),16.02.73,AUS
4260,85.0,3:27.31,Germany,6,Annecy,22.06.2008
4261,,,Jonna Tilgner,(52.56),18.11.84,GER
4262,,,Sorina Nwachukwu,(52.95),21.08.87,GER
4263,,,Florence Ekpo-Umoh,(51.10),27.12.77,GER
4264,,,Claudia Hoffman,(50.70),10.12.82,GER
4265,85.0,3:27.31,Germany,3h1,Daegu,02.09.2011
4266,,,Janin Lindenberg,(52.7e),20.01.87,GER
4267,,,Esther Cremer,(50.9e),29.03.88,GER
4268,,,Lena Schmidt,(52.66),04.08.89,GER
4269,,,Claudia Hoffman,(51.07),10.12.82,GER
4270,85.0,3:27.32,"Trud, URS",3,Kyiv,24.06.1984
4271,,,Yelena Didilenko,,20.04.61,RUS
4272,,,Liliya Novoseltsova,,05.09.62,RUS
4273,,,Marina Grishina,,11.04.62,RUS
4274,,,Irina Podyalovskaya,,19.10.59,RUS
4275,85.0,3:27.32,Jamaica,3rA,Philadelphi,26.04.2014
4276,,,Christine Day,(51.6),23.08.86,JAM
4277,,,Patricia Hall,(52.1),16.10.82,JAM
4278,,,Anastasia Le-Roy,(51.50),11.09.87,JAM
4279,,,Shericka Williams,(52.17),17.09.85,JAM
4280,85.0,3:27.32,United States - Blue,2,Austin,31.03.2018
4281,,,Jaide Stepter Baynes,,25.04.94,USA
4282,,,Daina Harper,,26.05.95,USA
4283,,,Dominique Blake,(52.46),15.02.87,USA
4284,,,Jasmine Blocker,(52.16),09.06.92,USA
4285,85.0,3:27.32,Italy,3rA,Bydgoszcz,11.08.2019
4286,,,Maria Benedicta Chigbolu,(52.4),27.07.89,ITA
4287,,,Ayomide Folorunso,(51.3),17.10.96,ITA
4288,,,Rebecca Borga,(52.41),11.06.98,ITA
4289,,,Giancarla Trevisan,(51.19),17.02.93,ITA
4290,85.0,3:27.33,Great Britain & N.I.,1,Birmingham,26.06.1994
4291,,,Melanie Neef,(53.1),26.05.70,GBR
4292,,,Tracy Goddard,(52.9),29.11.69,GBR
4293,,,Phylis Smith,(51.2),29.09.65,GBR
4294,,,Sally Gunnell,(50.2),29.07.66,GBR
4295,85.0,3:27.33,Ukraina,3,Villeneuve,25.06.1995
4296,,,Viktoriya Fomenko,,02.10.70,UKR
4297,,,Yana Manuylova,,09.12.71,UKR
4298,,,Olga Moroz,,16.08.70,UKR
4299,,,Yelena Rurak,(50.97),07.02.72,UKR
4300,85.0,3:27.33,Texas A&M University,1r2,Austin,09.04.2011
4301,,,Jeneba Tarmoh,(52.5),27.09.89,USA
4302,,,Ibukun Mayungbe,(52.0),15.04.92,NGR
4303,,,Andrea Sutherland,(53.2),26.05.88,JAM
4304,,,Jessica Beard,(49.68),08.01.89,USA
4305,85.0,3:27.33,University of Florida,2r3,Gainesville,01.04.2017
4306,,,Taylor Sharpe,,02.12.96,CAN
4307,,,Destinee Gause,,04.04.94,USA
4308,,,Sharrika Barnett,,16.04.97,USA
4309,,,Kyra Jefferson,,23.09.94,USA
4310,86.0,3:27.34,Jamaica,2,Santo Domin,09.08.2003
4311,,,Naleya Keasha Downer,,27.01.80,JAM
4312,,,Michelle Burgher,,12.03.77,JAM
4313,,,Novlene Williams-Mills,,26.04.82,JAM
4314,,,Allison Beckford,,08.05.79,JAM
4315,86.0,3:27.34,University of Oregon,1h3,Fayettevill,31.05.2014
4316,,,Chizoba Okodogbe,,03.11.92,NGR
4317,,,Laura Roesler,,19.12.91,USA
4318,,,Christian Brennan,,27.03.95,CAN
4319,,,Phyllis Francis,(49.97),04.05.92,USA
4320,86.0,3:27.35,India,1,Colombo,27.06.2004
4321,,,Rajwinder Kaur,,24.01.80,IND
4322,,,K. Mathews Beenamol,,15.08.75,IND
4323,,,Chitra K. Soman,,10.07.83,IND
4324,,,Manjeet Kaur,,04.04.82,IND
4325,86.0,3:27.36,United States,3,Montréal,24.08.1979
4326,,,Sharon Dabney,(52.6),25.10.57,USA
4327,,,Rosalyn Bryant,(51.7),07.01.56,USA
4328,,,Patricia Jackson,(52.2),17.03.58,USA
4329,,,Sherri Howard,(51.0),01.06.62,USA
4330,86.0,3:27.36,Jamaica,1,Cali,01.08.1993
4331,,,Debbie-Ann Parris,,24.03.73,JAM
4332,,,Beverley Grant,,25.09.70,JAM
4333,,,Claudine Williams,,08.01.76,JAM
4334,,,Inez Turner,,03.12.72,JAM
4335,86.0,3:27.36,Great Britain & N.I.,1,London,09.09.1994
4336,,,Phylis Smith,(51.4),29.09.65,GBR
4337,,,Linda Staines,(52.3),26.12.63,GBR
4338,,,Melanie Neef,(52.88),26.05.70,GBR
4339,,,Sally Gunnell,(50.85),29.07.66,GBR
4340,86.0,3:27.36,Canada,5h1,Sydney,29.09.2000
4341,,,Karlene Haughton,(54.10),18.10.72,CAN
4342,,,LaDonna Antoine-Watkins,(50.77),20.11.74,CAN
4343,,,Foy Williams,(51.29),27.09.73,CAN
4344,,,Samantha George,(51.20),07.08.76,CAN
4345,86.0,3:27.36,Romania,5h1,Athínai,27.08.2004
4346,,,Angela Morosanu,(52.8),26.07.86,ROU
4347,,,Alina Rîpanu,(52.3),29.10.81,ROU
4348,,,Maria Rus,(52.25),19.01.83,ROU
4349,,,Ionela Târlea,(50.02),09.02.76,ROU
4350,86.0,3:27.36,Cuba,4h2,Berlin,22.08.2009
4351,,,Susana Clement,(53.2e),18.08.89,CUB
4352,,,Daysurami Bonne,(51.4e),09.03.88,CUB
4353,,,Zulia Calatayud,(51.58),09.11.79,CUB
4354,,,Indira Terrero,(51.20),29.11.85,CUB
4355,87.0,3:27.37,German Democratic Republic,1h1,Seoul,30.09.1988
4356,,,Grit Breuer,,16.02.72,GER
4357,,,Dagmar Neubauer,(50.5),03.06.62,GER
4358,,,Kirsten Emmelmann,,19.04.61,GDR
4359,,,Petra Schersing,,18.07.65,GER
4360,87.0,3:27.37,Ukraina,2,Roma,27.06.1993
4361,,,Lyudmila Kashchey,,30.01.68,UKR
4362,,,Aelita Yurchenko,,01.01.65,UKR
4363,,,Yelena Nasonkina,,11.08.62,UKR
4364,,,Lyudmila Dzhigalova,,22.01.62,UKR
4365,87.0,3:27.37,Poland,5h1,Edmonton,11.08.2001
4366,,,Aleksandra Pieluzek,(52.7),04.04.79,POL
4367,,,Grazyna Prokopek,(50.7),20.04.77,POL
4368,,,Aneta Lemiesz,(51.97),17.01.81,POL
4369,,,Malgorzata Pskit,(52.01),25.05.76,POL
4370,87.0,3:27.37,Poland,4h2,Nassau,24.05.2014
4371,,,Malgorzata Holub-Kowalik,(52.4),30.10.92,POL
4372,,,Patrycyja Wyciszkiewicz,(51.8),08.01.94,POL
4373,,,Agata Bednarek,(51.7),28.06.88,POL
4374,,,Justyna Swiety-Ersetic,(51.5),03.12.92,POL
