,0,1,2,3,4,5
476,,,Karimah Davis,(51.66),23.11.98,USA
477,,,Masai Russell,(52.84),17.06.00,USA
478,,,Megan Moss,(52.74),22.03.02,BAH
479,,,Dajour Miles,(51.85),25.07.01,USA
480,97.0,3:29.12,Russia,1,Torino,08.03.2009
481,,,Natalya Antyukh,(53.19),26.06.81,RUS
482,,,Darya Safonova,(52.08),21.03.80,RUS
483,,,Yelena Voynova,(52.99),10.03.85,RUS
484,,,Antonina Krivoshapka,(50.86),21.07.87,RUS
485,98.0,3:29.15,Texas A&M University,1r3,Fayetteville,23.02.2019
486,,,Julia Madubuike,(52.77),16.04.99,USA
487,,,Tierra Robinson-Jones,(52.08),22.11.99,USA
488,,,Jaevin Reed,(52.39),05.02.98,USA
489,,,Syaira Richardson,(51.91),29.10.98,USA
490,99.0,3:29.29,Russia,1,Barcelona,12.03.1995
491,,,Tatyana Chebykina,(52.67),22.11.68,RUS
492,,,Yelena Ruzina,(52.68),23.07.64,RUS
493,,,Yekaterina Kulikova,(52.62),07.11.68,RUS
494,,,Svetlana Goncharenko,(51.32),26.05.71,RUS
495,10.0,3:29.30,United States,3,Valencia,09.03.2008
496,,,Angel Perkins,(53.18),05.10.84,USA
497,,,Miriam Barnes,(52.93),14.11.83,USA
498,,,Shareese Woods,(51.53),20.02.85,USA
499,,,Moushami Robinson,(51.66),13.04.81,USA
500,10.0,3:29.31,Poland,3,Istanbul,05.03.2023
501,,,Anna Kielbasinska,(51.39),26.06.90,POL
502,,,Marika Popowicz,(51.76),28.04.88,POL
503,,,Agnieszka Wrona,(53.42),05.05.82,POL
504,,,Anna Palys,(52.74),02.03.95,POL
505,10.0,3:29.33,Louisiana State Universi,1r3,Fayetteville,11.03.2006
506,,,Brooklyn Morris,(52.7),27.03.86,USA
507,,,Juanita Broaddus,(53.1),12.05.85,USA
508,,,Cynetheia Rooks,(52.3),18.02.84,USA
509,,,Deonna Lawrence,(51.2),21.03.86,USA
510,10.0,3:29.34,Russia,1,Paris,06.03.2011
511,,,Kseniya Zadorina,(52.12),02.03.87,RUS
512,,,Kseniya Ryzhova,(53.21),19.04.87,RUS
513,,,Yelena Migunova,(52.44),04.01.84,RUS
514,,,Olesya Krasnomovets,(51.57),08.07.79,RUS
515,10.0,3:29.36,University of Texas,1rA,Fayetteville,14.02.2015
516,,,Morolake Akinosun,,17.05.94,USA
517,,,Ashley Spencer,,06.06.93,USA
518,,,Courtney Okolo,,15.03.94,USA
519,,,Kendall Baisden,,05.03.95,USA
520,10.0,3:29.36,University of Alabama,1r3,College Station,29.02.2020
521,,,Takyera Roberson,(53.45),07.05.98,USA
522,,,D´Jai Baker,(51.93),01.09.98,USA
523,,,Tamara Clark,(52.66),09.01.99,USA
524,,,Natassha McDonald,(51.33),27.01.97,CAN
525,10.0,3:29.36,University of South Caro,3r1,Clemson,12.02.2022
526,,,Makenzie Dunmore,(52.32),07.10.97,USA
527,,,Stephanie Davis,(51.03),07.02.99,USA
528,,,Alysia Johnson,(53.12),06.07.02,USA
529,,,Aaliyah Pyatt,(52.88),24.01.03,USA
530,10.0,3:29.36,The Netherlands,2h1,Beograd,20.03.2022
531,,,Lieke Klaver,(51.63),20.08.98,NED
532,,,Eveline Saalberg,(52.11),30.07.98,NED
533,,,Anniemieke Bouma,(53.44),12.03.56,NED
534,,,Lisanne de Witte,(52.18),10.09.92,NED
535,10.0,3:29.37,Poland,2,Madrid,06.03.2005
536,,,Anna Guzowska,(53.01),15.01.80,POL
537,,,Monika Bejnar,(52.35),10.03.81,POL
538,,,Marta Chrust-Rozej,(52.06),29.09.78,POL
539,,,Malgorzata Pskit,(51.95),25.05.76,POL
540,10.0,3:29.38,Great Britain & N.I.,3,Birmingham,04.03.2018
541,,,Meghan Beesley,(52.99),15.11.89,GBR
542,,,Hannah Williams,(51.91),23.04.98,GBR
543,,,Amy Allcock,(52.12),24.08.93,GBR
544,,,Zoey Clark,(52.36),25.10.94,GBR
545,10.0,3:29.38,University of Arkansas -,1r3,Fayetteville,19.01.2022
546,,,Morgan Burks-Magee,(53.14),06.03.99,USA
547,,,Shafiqua Maloney,(51.9),27.02.99,VIN
548,,,Jada Baylark,(52.38),17.10.97,USA
549,,,Rosaline Effiong,(51.61),08.05.01,USA
550,11.0,3:29.41,University of Florida,1r3,College Station,10.03.2018
551,,,Brandeé Johnson,(53.79),03.04.98,USA
552,,,Taylor Manson,(51.89),29.09.99,USA
553,,,Lauryn Ghee,(53.64),30.10.98,USA
554,,,Sharrika Barnett,(50.11),16.04.97,USA
555,11.0,3:29.43,Jamaica,2h2,Sopot,08.03.2014
556,,,Verone Chambers,(53.79),16.12.88,JAM
557,,,Anneisha McLaughlin-Whil,(52.21),06.01.86,JAM
558,,,Natoya Goule,(52.51),30.03.91,JAM
559,,,Stephenie Ann McPherson,(50.92),25.11.88,JAM
560,11.0,3:29.44,United States,2h2,Moskva,12.03.2006
561,,,Debbie Dunn,(52.77),26.03.78,USA
562,,,Tiffany Williams,(52.19),05.02.83,USA
563,,,Monica Hargrove,(52.27),30.12.82,USA
564,,,Kia Davis,(52.21),23.05.76,USA
565,11.0,3:29.48,Poland,3h2,Sopot,08.03.2014
566,,,Ewelina Ptak,(53.78),20.03.87,POL
567,,,Patrycyja Wyciszkiewicz,(51.98),08.01.94,POL
568,,,Joanna Linkiewicz,(52.37),02.05.90,POL
569,,,Malgorzata Holub-Kowalik,(51.35),30.10.92,POL
570,11.0,3:29.50,Auburn University,2r3,Fayetteville,11.03.2006
571,,,Josanne Lucas,(53.5),14.05.84,TTO
572,,,Tamara Thomas,(52.6),10.03.83,USA
573,,,Kerron Stewart,(52.4),16.04.84,JAM
574,,,Markita James,(51.0),28.06.83,USA
575,11.0,3:29.54,Jamaica,5,Moskva,12.03.2006
576,,,Shellene Williams,(53.26),19.02.81,JAM
577,,,Novlene Williams-Mills,(51.42),26.04.82,JAM
578,,,Moya Thompson,(52.18),19.02.81,JAM
579,,,Allison Beckford,(52.68),08.05.79,JAM
580,11.0,3:29.55,Russia,3,Istanbul,11.03.2012
581,,,Yuliya Gushchina,(52.15),04.03.83,RUS
582,,,Kseniya Aksyonova,(51.99),14.01.88,RUS
583,,,Marina Karnaushchenko,(53.30),02.10.88,RUS
584,,,Aleksandra Fedoriva,(52.11),13.09.88,RUS
585,11.0,3:29.55,Great Britain & N.I.,2,Glasgow,03.03.2019
586,,,Laviai Nielsen,,13.03.96,GBR
587,,,Zoey Clark,,25.10.94,GBR
588,,,Amber Anning,,18.11.00,GBR
589,,,Eilidh Doyle,,20.02.87,GBR
590,11.0,3:29.56,University of South Caro,2r3,Fayetteville,23.02.2019
591,,,Stephanie Davis,(52.15),07.02.99,USA
592,,,Aliyah Abrams,(51.78),03.04.97,GUY
593,,,Tatyana Mills,(53.88),,JAM
594,,,Wadeline Jonathas,(51.77),19.02.98,HAI
595,12.0,3:29.57,University of South Caro,1r3,Fayetteville,10.03.2007
596,,,Stephanie Smith,(53.65),27.06.85,USA
597,,,Krystal Cantey,(52.78),27.06.87,USA
598,,,Brandi Cross,(52.46),20.01.88,USA
599,,,Natasha Hastings,(50.68),23.07.86,USA
600,12.0,3:29.57,University of Florida,3r3,Fayetteville,23.02.2019
601,,,Taylor Manson,(52.96),29.09.99,USA
602,,,Nicole Stephens,(52.98),14.10.98,USA
603,,,Sharrika Barnett,(51.43),16.04.97,USA
604,,,Doneisha Anderson,(52.22),21.09.00,BAH
605,12.0,3:29.58,University of Florida,1,Lexington,24.01.2015
606,,,Robin Reynolds,,22.02.94,USA
607,,,Destinee Gause,,04.04.94,USA
608,,,Kyra Jefferson,,23.09.94,USA
609,,,Claudia Francis,,14.11.93,USA
610,12.0,3:29.59,Great Britain & N.I.,3h2,Moskva,12.03.2006
611,,,Melanie Purkiss,(53.38),11.03.79,GBR
612,,,Jennifer Meadows,(51.64),17.04.81,GBR
613,,,Emma Duck,(52.44),09.02.81,GBR
614,,,Helen Karagounis,(52.13),28.09.81,GBR
615,12.0,3:29.60,University of Arkansas,1r3,Faytteville,24.02.2013
616,,,Regina George,,17.02.91,NGR
617,,,Sparkle McKnight,,21.12.91,TTO
618,,,Gwendolyn Flowers,,05.11.91,USA
619,,,Chrishuna Williams,,31.03.93,USA
620,12.0,3:29.63,University of Southern C,1r2,Fayetteville,14.03.2015
621,,,Jaide Stepter Baynes,(52.85),25.04.94,USA
622,,,Amalie Hammild Iuel,(52.08),17.04.94,DEN
623,,,Kendall Ellis,(52.87),08.03.96,USA
624,,,Vanessa Jones,(51.84),01.01.93,USA
625,12.0,3:29.65,University of Arkansas,1r2,Birmingham AL,12.03.2016
626,,,Daina Harper,(53.91),26.05.95,USA
627,,,Monisa Dobbins,(52.53),,USA
628,,,Brianna Swinton,(52.71),11.10.94,USA
629,,,Taylor Ellis-Watson,(50.51),06.05.93,USA
630,12.0,3:29.67,Nigeria,4h2,Sopot,08.03.2014
631,,,Omolara Omotosho,(53.51),25.05.93,NGR
632,,,Patience Okon George,(51.99),25.11.91,NGR
633,,,Bukola Abogunloko,(52.58),18.08.94,NGR
634,,,Folashade Abugan,(51.59),28.12.90,NGR
635,12.0,3:29.69,University of Arkansas,4r3,Fayetteville,23.02.2019
636,,,Kiara Parker,(53.24),28.10.96,USA
637,,,Morgan Burks-Magee,(51.94),06.03.99,USA
638,,,Payton Chadwick,(53.04),29.11.95,USA
639,,,Kethlin Campbell,(51.49),29.04.99,USA
640,12.0,3:29.69,Louisiana State Universi,1r2,Fayetteville,13.03.2021
641,,,Symone Mason,(53.40),31.08.99,USA
642,,,Favour Ofili,(51.92),31.12.02,NGR
643,,,Milan Young,(52.93),22.06.99,USA
644,,,Amber Anning,(51.46),18.11.00,GBR
645,13.0,3:29.70,Great Britain & N.I.,6,Moskva,12.03.2006
646,,,Melanie Purkiss,(53.54),11.03.79,GBR
647,,,Jennifer Meadows,(51.69),17.04.81,GBR
648,,,Emma Duck,(52.21),09.02.81,GBR
649,,,Helen Karagounis,(52.26),28.09.81,GBR
650,13.0,3:29.72,Texas A&M University,1,College Station,12.03.2011
651,,,Jeneba Tarmoh,(54.38),27.09.89,USA
652,,,Ibukun Mayungbe,(51.51),15.04.92,NGR
653,,,Andrea Sutherland,(52.76),26.05.88,JAM
654,,,Jessica Beard,(51.09),08.01.89,USA
655,13.0,3:29.74,Texas A&M University,1,Clemson,11.02.2017
656,,,Jaevin Reed,(53.03),05.02.98,USA
657,,,Danyel White,(52.41),10.02.98,USA
658,,,Jazmine Fray,(51.99),06.06.97,USA
659,,,Kadecia Baird,(52.32),24.02.95,GUY
660,13.0,3:29.77,University of Oregon,2r2,Birmingham AL,12.03.2016
661,,,Alaysha Johnson,(54.35),20.07.96,USA
662,,,Deajah Stevens,(51.98),19.05.95,USA
663,,,Brooke Feldmeier,(52.04),26.01.96,USA
664,,,Raevyn Rogers,(51.41),07.09.96,USA
665,13.0,3:29.81,Great Britain & N.I.,3,Madrid,06.03.2005
666,,,Melanie Purkiss,(53.12),11.03.79,GBR
667,,,Donna Fraser,(52.72),07.11.72,GBR
668,,,Catherine Murphy,(51.93),21.09.75,GBR
669,,,Lee McConnell,(52.04),09.10.78,GBR
670,13.0,3:29.81,University of Southern C,1r5,Fayetteville,28.01.2023
671,,,Bailey Lear,(53.02),17.03.01,USA
672,,,Jan´Taijah Jones,(52.40),05.03.01,USA
673,,,Jasmine Jones,(52.09),30.11.01,USA
674,,,Kimberly Harris,(52.32),11.07.02,USA
675,13.0,3:29.82,Great Britain & N.I.,5,Beograd,20.03.2022
676,,,Hannah Williams,(53.85),23.04.98,GBR
677,,,Amarachi Pipi,(51.99),26.11.95,GBR
678,,,Yemi Mary John,(53.10),03.05.03,GBR
679,,,Jessie Knight,(50.88),15.06.94,GBR
680,13.0,3:29.85,Russia,1h2,Paris,08.03.1997
681,,,Tatyana Chebykina,(52.89),22.11.68,RUS
682,,,Natalya Sharova,(52.07),04.10.72,RUS
683,,,Yekaterina Bakhvalova,(53.67),29.10.72,RUS
684,,,Tatyana Alekseyeva,(51.22),07.10.63,RUS
685,13.0,3:29.85A,University of Oregon,1r1,Albuquerque,11.02.2017
686,,,Makenzie Dunmore,,07.10.97,USA
687,,,Deajah Stevens,,19.05.95,USA
688,,,Elexis Guster,,07.07.94,USA
689,,,Raevyn Rogers,,07.09.96,USA
690,13.0,3:29.88A,University of Florida,4r3,Albuquerque,11.03.2023
691,,,Laila Owens,(51.48),24.10.02,USA
692,,,Jayla Hollis,(51.48),03.09.02,USA
693,,,Vanessa Watson,(52.99),28.10.01,USA
694,,,Talitha Diggs,(53.94),22.08.02,USA
695,14.0,3:29.89,Poland,4,Sopot,09.03.2014
696,,,Ewelina Ptak,(54.49),20.03.87,POL
697,,,Malgorzata Holub-Kowalik,(51.83),30.10.92,POL
698,,,Patrycyja Wyciszkiewicz,(52.50),08.01.94,POL
699,,,Justyna Swiety-Ersetic,(51.07),03.12.92,POL
700,14.0,3:29.92,Texas A&M University,3r7,Fayetteville,28.01.2023
701,,,Kennedy Wade,(53.22),22.07.03,USA
702,,,Jermaisha Arnold,(51.34),05.02.02,USA
703,,,Jania Martin,(52.62),09.05.00,USA
704,,,Sanu Jallow,(52.75),04.04.03,USA
705,14.0,3:29.93,Texas A&M University,1r2,Fayetteville,10.03.2007
706,,,Tresha Henry,(53.19),23.09.83,JAM
707,,,Clora Williams,(51.67),26.11.83,JAM
708,,,Sandy Wooden,(52.64),15.01.88,USA
709,,,Katie Baker,(52.43),14.11.86,USA
710,14.0,3:29.94,Poland,1,Beograd,05.03.2017
711,,,Patrycyja Wyciszkiewicz,(54.09),08.01.94,POL
712,,,Malgorzata Holub-Kowalik,(52.55),30.10.92,POL
713,,,Iga Baumgart-Witan,(51.53),11.04.89,POL
714,,,Justyna Swiety-Ersetic,(51.77),03.12.92,POL
715,14.0,3:29.94,Poland,3,Torun,07.03.2021
716,,,Natalia Kaczmarek,(52.55),17.01.98,POL
717,,,Malgorzata Holub-Kowalik,(51.45),30.10.92,POL
718,,,Kornelia Lesiewicz,(53.35),14.08.03,POL
719,,,Aleksandra Gaworska,(52.59),07.11.95,POL
720,14.0,3:29.94,Louisiana State Universi,4r7,Fayetteville,28.01.2023
721,,,Hannah Douglas,(54.28),01.01.02,USA
722,,,Favour Ofili,(51.13),31.12.02,NGR
723,,,Michaela Rose,(51.98),13.06.03,USA
724,,,Kennedi Sanders,(52.56),16.04.03,USA
725,14.0,3:29.96,Belarus,2,Budapest,07.03.2004
726,,,Natalya Sologub,(52.63),31.03.75,BLR
727,,,Anna Kozak,(52.61),22.06.74,BLR
728,,,Ilona Usovich,(53.79),14.11.82,BLR
729,,,Sviatlana Usovich,(50.93),14.10.80,BLR
730,14.0,3:29.96,Texas A&M University,1r1,Clemson,09.02.2019
731,,,Jarra Owens,(53.24),12.11.96,USA
732,,,Tierra Robinson-Jones,(52.38),22.11.99,USA
733,,,Jaevin Reed,(52.79),05.02.98,USA
734,,,Syaira Richardson,(51.57),29.10.98,USA
735,14.0,3:29.98,University of Southern C,2r3,Birmingham AL,12.03.2016
736,,,Jaide Stepter Baynes,(53.55),25.04.94,USA
737,,,Kendall Ellis,(51.06),08.03.96,USA
738,,,Amalie Hammild Iuel,(52.98),17.04.94,NOR
739,,,Deanna Hill,(52.40),13.04.96,USA
