,0,1,2,3,4,5,6,7,8
82,76,7.11,-0.1,Lauryn Williams,USA,11.09.83,3s1=,Berlin,17.08.2009
83,76,7.11,-0.6,Daryll Neita,GBR,29.08.96,8,Tokyo,31.07.2021
84,85,7.12,0.7,Angela Bailey,CAN,28.02.62,2s2=,Roma,30.08.1987
85,85,7.12,0.7,Heike Drechsler,GER,16.12.64,2s2=,Roma,30.08.1987
86,85,7.12,0.5,Marlies Göhr,GDR,21.03.58,4s1,Seoul,24.09.1988
87,85,7.12,-3.0,Gwen Torrence,USA,12.06.65,2=,Tokyo,27.08.1991
88,85,7.12,-3.0,Merlene Ottey,JAM,10.05.60,2=,Tokyo,27.08.1991
89,85,7.12,-0.3,Nikole Mitchell,JAM,05.06.74,6,Stuttgart,16.08.1993
90,85,7.12,0.4,Christine Arron,FRA,13.09.73,3,Athínai,03.08.1997
91,85,7.12,-1.4,Debbie Ferguson-McKenzie,BAH,16.01.76,1rA,Oslo,02.06.2006
92,85,7.12,-0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,5s1,Berlin,17.08.2009
93,85,7.12,0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,7,Berlin,17.08.2009
94,95,7.13,0.5,Juliet Cuthbert,JAM,09.04.64,5s1,Seoul,24.09.1988
95,95,7.13,-3.0,Irina Privalova,RUS,12.11.68,4,Tokyo,27.08.1991
96,95,7.13,-0.6,Beverly McDonald,JAM,15.02.70,4s2=,Stuttgart,16.08.1993
97,95,7.13,-0.6,Nikole Mitchell,JAM,05.06.74,4s2=,Stuttgart,16.08.1993
98,99,7.14,-1.7,Diane Williams,USA,14.12.60,1q3,Roma,29.08.1987
