,0,1,2,3,4,5,6
127,12,14.58,Ana Biryukova,RUS,27.09.67,Paris,13.03.1994
128,12,14.58,Ana Biryukova,RUS,27.09.67,Moskva,14.02.1995
129,12,14.58,Iolanda Chen,RUS,26.07.61,Barcelona,11.03.1995
130,12,14.58,Rodica Mateescu,ROU,13.03.71,Liévin,22.02.1998
131,12,14.58,Sárka Kaspárková,CZE,20.05.71,Praha,20.01.1999
132,12,14.58,Tatyana Lebedeva,RUS,21.07.76,Madrid,14.03.2001
133,12,14.58,Yamilé Aldama,CUB,14.08.72,Karlsruhe,28.02.2003
134,12,14.58,Yargeris Savigne,CUB,13.11.84,Valencia,08.03.2008
135,12,14.58,Yargeris Savigne,CUB,13.11.84,Düsseldorf,03.02.2010
136,13,14.57,Yelena Lebedyenko,RUS,16.01.71,Samara,01.02.2001
137,13,14.57,Françoise Mbango Etone,CMR,14.04.76,Birmingham,15.03.2003
138,13,14.56,Iva Prandzheva,BUL,15.02.72,Stockholm,25.02.1996
139,13,14.56,Inna Lasovskaya,RUS,17.12.69,Budapest,01.02.1997
140,13,14.56,Ashia Hansen,GBR,05.12.71,Birmingham,23.02.1997
141,13,14.56,Ashia Hansen,GBR,05.12.71,Paris,08.03.1997
142,13,14.56,Ashia Hansen,GBR,05.12.71,Valencia,28.02.1998
143,13,14.56,Tereza Marinova,BUL,05.09.77,Piræus,21.02.2001
144,13,14.56,Oksana Rogova,RUS,07.10.78,Moskva,22.01.2002
145,13,14.56,Oksana Rogova,RUS,07.10.78,Moskva,22.01.2002
146,13,14.56,Ashia Hansen,GBR,05.12.71,Birmingham,15.03.2003
147,13,14.56,Yulimar Rojas,VEN,21.10.95,Madrid,26.02.2016
148,13,14.56,Ana Peleteiro,ESP,02.12.95,Glasgow,03.03.2019
149,13,14.56,Liadagmis Povea,CUB,06.02.96,Liévin,15.02.2023
150,15,14.55,Rodica Mateescu,ROU,13.03.71,Birmingham,23.02.1997
151,15,14.55,Sárka Kaspárková,CZE,20.05.71,Birmingham,14.02.1999
152,15,14.55,Ashia Hansen,GBR,05.12.71,Birmingham,21.02.2003
153,15,14.55,Marija Sestak,SLO,17.04.79,Peanía,13.02.2008
154,15,14.55,Anastasiya Potapova,RUS,06.09.85,Volgograd,24.01.2009
155,15,14.54,Ashia Hansen,GBR,05.12.71,Birmingham,10.02.1996
156,15,14.54,Rodica Mateescu,ROU,13.03.71,Bucuresti,07.02.1998
157,15,14.54,Rodica Mateescu,ROU,13.03.71,Liévin,22.02.1998
158,15,14.54,Sárka Kaspárková,CZE,20.05.71,Liévin,21.02.1999
159,15,14.54,Tatyana Lebedeva,RUS,21.07.76,Volgograd,06.02.2000
160,15,14.54,Ashia Hansen,GBR,05.12.71,Wien,02.03.2002
161,15,14.54,Yamilé Aldama,CUB,14.08.72,Karlsruhe,28.02.2003
162,15,14.54,Olena Hovorova,UKR,18.09.73,Budapest,06.03.2004
163,15,14.54,Yargeris Savigne,CUB,13.11.84,Moskva,11.03.2006
164,15,14.54,Yargeris Savigne,CUB,13.11.84,Düsseldorf,08.02.2008
165,15,14.54,Oksana Udmurtova,RUS,01.02.82,Volgograd,24.01.2009
166,15,14.54,Yargeris Savigne,CUB,13.11.84,Liévin,10.02.2009
167,15,14.54,Anna Pyatykh,RUS,04.04.81,Ad-Dawhah,13.03.2010
168,15,14.54,Olga Saladukha,UKR,04.06.83,Eaubonne,11.02.2014
169,15,14.54,Olga Saladukha,UKR,04.06.83,Sumy,21.02.2014
170,15,14.54,Keturah Orji,USA,05.03.96,New York Ci,24.02.2019
171,17,14.53,Rodica Mateescu,ROU,13.03.71,Bucuresti,08.02.1997
172,17,14.53,Sárka Kaspárková,CZE,20.05.71,Liévin,22.02.1998
173,17,14.53,Tatyana Lebedeva,RUS,21.07.76,Lisboa,11.03.2001
174,17,14.53,Hrysopiyí Devetzí,GRE,02.01.76,Athínai,04.03.2003
175,17,14.53,Magdelin Martínez,ITA,10.02.76,Karlsruhe,15.02.2004
176,17,14.53,Yekaterina Koneva,RUS,25.09.88,Moskva,24.01.2015
177,17,14.53,Liadagmis Povea,CUB,06.02.96,Madrid,22.02.2023
178,17,14.52,Inna Lasovskaya,RUS,17.12.69,Madrid,11.02.1994
179,17,14.52,Iva Prandzheva,BUL,15.02.72,Stockholm,25.02.1996
180,17,14.52,Inna Lasovskaya,RUS,17.12.69,Moskva,18.02.1997
181,17,14.52,Tatyana Lebedeva,RUS,21.07.76,Volgograd,06.02.2000
182,17,14.52,Yelena Lebedyenko,RUS,16.01.71,Eaubonne,07.02.2001
183,17,14.52,Tatyana Lebedeva,RUS,21.07.76,Samara,29.01.2004
184,17,14.52,Tatyana Lebedeva,RUS,21.07.76,Samara,04.02.2006
185,17,14.52,Yargeris Savigne,CUB,13.11.84,Moskva,11.03.2006
186,17,14.52,Yargeris Savigne,CUB,13.11.84,Moskva,11.03.2006
187,17,14.52,Olga Saladukha,UKR,04.06.83,Eaubonne,11.02.2014
188,17,14.52,Yekaterina Koneva,RUS,25.09.88,Moskva,03.02.2019
189,17,14.52,Liadagmis Povea,CUB,06.02.96,Karlsruhe,27.01.2023
190,19,14.51,Tereza Marinova,BUL,05.09.77,Piræus,13.02.1999
191,19,14.51,Paraskeví Tsiamíta,GRE,10.03.72,Maebashi,07.03.1999
192,19,14.51,Tatyana Lebedeva,RUS,21.07.76,Moskva,23.01.2000
193,19,14.51,Tatyana Lebedeva,RUS,21.07.76,Piræus,21.02.2001
194,19,14.51,Tatyana Lebedeva,RUS,21.07.76,Madrid,14.03.2001
195,19,14.51,Yamilé Aldama,CUB,14.08.72,Birmingham,21.02.2003
196,19,14.51,Trecia Smith,JAM,05.11.75,Budapest,06.03.2004
197,19,14.51,Anastasiya Potapova,RUS,06.09.85,Torino,08.03.2009
198,19,14.50,Tatyana Lebedeva,RUS,21.07.76,Gent,26.02.2000
199,19,14.50,Yelena Lebedyenko,RUS,16.01.71,Eaubonne,07.02.2001
200,19,14.50,Oksana Rogova,RUS,07.10.78,Volgograd,06.02.2002
201,19,14.50,Hrysopiyí Devetzí,GRE,02.01.76,Athínai,04.03.2003
202,19,14.50,Yamilé Aldama,SUD,14.08.72,Budapest,06.03.2004
203,19,14.50,Magdelin Martínez,ITA,10.02.76,Budapest,06.03.2004
204,19,14.50,Magdelin Martínez,ITA,10.02.76,Budapest,06.03.2004
205,19,14.50,Magdelin Martínez,ITA,10.02.76,Budapest,06.03.2004
206,19,14.50,Olga Rypakova,KAZ,30.11.84,Karaganda,27.01.2012
207,20,14.49,Sárka Kaspárková,CZE,20.05.71,Praha,14.02.1998
208,20,14.49,Sárka Kaspárková,CZE,20.05.71,Praha,14.02.1998
209,20,14.49,Cristina Nicolau,ROU,09.08.77,Gent,26.02.2000
210,20,14.49,Yamilé Aldama,CUB,14.08.72,Birmingham,21.02.2003
211,20,14.49,Françoise Mbango Etone,CMR,14.04.76,Birmingham,21.02.2003
212,20,14.49,Olena Hovorova,UKR,18.09.73,Budapest,06.03.2004
213,20,14.49,Magdelin Martínez,ITA,10.02.76,Madrid,06.03.2005
214,20,14.49,Adelina Gavrila,ROU,26.11.78,Peanía,09.02.2008
215,20,14.49,Marija Sestak,SLO,17.04.79,Torino,08.03.2009
216,20,14.49,Anna Pyatykh,RUS,04.04.81,Ad-Dawhah,13.03.2010
217,20,14.49,Simona La Mantia,ITA,14.04.83,Paris,05.03.2011
218,21,14.48,Rodica Mateescu,ROU,13.03.71,Stockholm,20.02.1994
219,21,14.48,Iva Prandzheva,BUL,15.02.72,Birmingham,10.02.1996
220,21,14.48,Iva Prandzheva,BUL,15.02.72,Liévin,18.02.1996
221,21,14.48,Rodica Mateescu,ROU,13.03.71,Paris,08.03.1997
222,21,14.48,Ashia Hansen,GBR,05.12.71,Paris,08.03.1997
223,21,14.48,Sárka Kaspárková,CZE,20.05.71,Birmingham,15.02.1998
224,21,14.48,Ashia Hansen,GBR,05.12.71,Valencia,28.02.1998
225,21,14.48,Tereza Marinova,BUL,05.09.77,Piræus,24.02.1999
