,0,1,2,3,4,5,6,7,8
125,12,71.51,Darya Pchelnik,BLR,20.12.81,,Rieti,,07.09.2008
126,12,71.5,Zalina Marghieva,MDA,06.02.88,,Moskva,,29.06.2010
127,12,71.49,Zalina Marghieva,MDA,06.02.88,,Zhukovskiy,,03.07.2011
128,12,71.44,Mihaela Melinte,ROU,27.03.75,,Nürnberg,,25.06.2000
129,13,71.43,Zalina Marghieva,MDA,06.02.88,cA,Halle,,15.05.2010
130,13,71.41,Zalina Marghieva,MDA,06.02.88,,Villeneuve d'Ascq,,09.06.2012
131,13,71.41,Gulfiya Agafonova,RUS,04.06.82,,Adler,,26.02.2013
132,13,71.37,Oksana Menkova,BLR,28.03.82,,Moskva,,10.06.2013
133,13,71.36,Zalina Marghieva,MDA,06.02.88,,Banská Bystrica,,23.06.2013
134,13,71.34,Anna Bulgakova,RUS,17.01.88,,Adler,,11.02.2015
135,13,71.33,Gulfiya Agafonova,RUS,04.06.82,,Moskva,,10.06.2013
136,13,71.31,Zalina Marghieva,MDA,06.02.88,,Beijing,,21.05.2013
137,13,71.3,Darya Pchelnik,BLR,20.12.81,q,Beijing,,18.08.2008
138,13,71.3,Darya Pchelnik,BLR,20.12.81,,Stayki,,04.02.2009
139,14,71.24,Zalina Marghieva,MDA,06.02.88,,Moskva,,10.06.2013
140,14,71.2,Darya Pchelnik,BLR,20.12.81,,Torino,,04.06.2009
141,14,71.14,Zalina Marghieva,MDA,06.02.88,,Daegu,,12.05.2011
142,14,71.13,Mariya Bespalova,RUS,21.05.86,,London,,10.08.2012
143,14,71.1,Zalina Marghieva,MDA,06.02.88,,Kazan,,10.07.2013
144,14,71.07,Gulfiya Agafonova,RUS,04.06.82,,Moskva,,16.08.2013
145,14,71.07,Oksana Kondratyeva,RUS,22.11.85,,Cheboksary,,21.06.2015
146,14,70.91,Gulfiya Agafonova,RUS,04.06.82,,Moskva,,24.07.2013
147,14,70.89,Mariya Bespalova,RUS,21.05.86,,Yerino,,09.07.2014
148,14,70.89,Mariya Bespalova,RUS,21.05.86,,Zhukovskiy,,18.07.2015
149,15,70.83,Zalina Marghieva,MDA,06.02.88,,Barcelona,,30.07.2010
150,15,70.82,Gulfiya Agafonova,RUS,04.06.82,,Tallinn,,04.06.2008
151,15,70.81,Zalina Marghieva,MDA,06.02.88,,Reims,,04.07.2012
152,15,70.77,Zalina Marghieva,MDA,06.02.88,u2,Arles,,20.03.2010
153,15,70.75,Yekaterina Khoroshikh,RUS,21.03.83,,Ad-Dawhah,,11.05.2007
154,15,70.75,Zalina Marghieva,MDA,06.02.88,,Daegu,,19.05.2010
155,15,70.75,Oksana Kondratyeva,RUS,22.11.85,,Sochi,,26.05.2016
156,15,70.71,Zalina Marghieva,MDA,06.02.88,cA,Halle,,21.05.2011
157,15,70.64,Zalina Marghieva,MDA,06.02.88,,Nové Mesto nad Met,jí,23.07.2011
158,15,70.62,Darya Pchelnik,BLR,20.12.81,,Eugene,,07.06.2009
159,15,70.62,Tatyana Lysenko,RUS,09.10.83,,Sochi,,29.05.2014
160,16,70.6,Gulfiya Agafonova,RUS,04.06.82,,Sochi,,25.05.2013
161,16,70.58,Anna Bulgakova,RUS,17.01.88,,Moskva,,11.06.2014
162,16,70.58,Anna Bulgakova,RUS,17.01.88,,Zürich,,13.08.2014
163,16,70.5,Darya Pchelnik,BLR,20.12.81,,Ostrava,,16.06.2009
164,16,70.47,Tatyana Lysenko,RUS,09.10.83,q,Rieti,,08.09.2012
165,16,70.43,Yekaterina Khoroshikh,RUS,21.03.83,,Zagreb,,04.07.2007
166,16,70.41,Zalina Marghieva,MDA,06.02.88,,Chisinau,,01.06.2013
167,16,70.36,Oksana Kondratyeva,RUS,22.11.85,,Grodno,,24.07.2015
168,16,70.34,Melissa Myerscough,USA,05.09.79,,Palo Alto,,19.06.2003
169,16,70.34,Gulfiya Agafonova,RUS,04.06.82,,Yerino,,15.06.2013
170,17,70.27,Zalina Marghieva,MDA,06.02.88,,Daegu,,04.09.2011
171,17,70.22,Darya Pchelnik,BLR,20.12.81,,Zagreb,,09.09.2008
172,17,70.21,Zalina Marghieva,MDA,06.02.88,,Ostrava,,26.05.2010
173,17,70.2,Mihaela Melinte,ROU,27.03.75,,Gateshead,,15.07.2000
174,17,70.18,Zalina Marghieva,MDA,06.02.88,,Montreuil,,07.06.2011
175,17,70.15,Gulfiya Agafonova,RUS,04.06.82,,Paris,,09.09.2007
176,17,70.14,Zalina Marghieva,MDA,06.02.88,,Cork,,03.07.2010
177,17,70.12,Mariya Bespalova,RUS,21.05.86,,Sochi,,28.05.2015
178,17,70.11,Oksana Kondratyeva,RUS,22.11.85,,Yerino,,09.07.2014
179,18,70.1,Darya Pchelnik,BLR,20.12.81,,Szczecin,,15.09.2009
180,18,70.09,Zalina Marghieva,MDA,06.02.88,,Daegu,,02.09.2011
181,18,69.97,Zalina Marghieva,MDA,06.02.88,,Rieti,,09.09.2011
182,18,69.96,Zalina Marghieva,MDA,06.02.88,,Ostrava,,26.06.2013
183,18,69.96,Oksana Kondratyeva,RUS,22.11.85,,Moskva,,03.07.2014
184,18,69.88,Mariya Bespalova,RUS,21.05.86,,Zhukovskiy,,30.06.2013
185,18,69.86,Zalina Marghieva,MDA,06.02.88,,Helsinki,,29.06.2012
186,18,69.82,Zalina Marghieva,MDA,06.02.88,,Rieti,,09.09.2012
187,18,69.82,Zalina Marghieva,MDA,06.02.88,,Montreuil,,03.06.2013
188,18,69.8,Zalina Marghieva,MDA,06.02.88,,Chisinau,,06.02.2010
189,19,69.77,Oksana Menkova,BLR,28.03.82,q,Beijing,,18.08.2008
190,19,69.7,Zalina Marghieva,MDA,06.02.88,,Warszawa,,19.08.2012
191,19,69.65,Oksana Kondratyeva,RUS,22.11.85,,Adler,,12.05.2016
192,19,69.63,Mariya Bespalova,RUS,21.05.86,,Sochi,,29.05.2014
193,19,69.6,Oksana Kondratyeva,RUS,22.11.85,,Sochi,,29.05.2014
194,19,69.58,Oksana Menkova,BLR,28.03.82,q,Berlin,,20.08.2009
195,19,69.54,Zalina Marghieva,MDA,06.02.88,,Velenje,,01.07.2010
196,19,69.51,Oksana Kondratyeva,RUS,22.11.85,,Kazan,,25.07.2014
197,19,69.5,Zalina Marghieva,MDA,06.02.88,,Villeneuve d'Ascq,,24.08.2010
