,0,1,2,3,4,5,6
114,93.0,4.75,Sandi Morris,USA,08.07.92,Beckum,27.08.2017
115,93.0,4.75,Ekateríni Stefanídi,GRE,04.02.90,Bruxelles,01.09.2017
116,93.0,4.75,Sandi Morris,USA,08.07.92,Stockholm,10.06.2018
117,93.0,4.75,Sandi Morris,USA,08.07.92,Des Moines,24.06.2018
118,93.0,4.75,Ekateríni Stefanídi,GRE,04.02.90,Monaco,20.07.2018
119,93.0,4.75,Anzhelika Sidorova,RUS,28.06.91,Monaco,20.07.2018
120,93.0,4.75,Sandi Morris,USA,08.07.92,Monaco,20.07.2018
121,93.0,4.75,Sandi Morris,USA,08.07.92,Greenville,27.07.2018
122,93.0,4.75,Ekateríni Stefanídi,GRE,04.02.90,Berlin,09.08.2018
123,93.0,4.75,Nikoléta Kyriakopoú,GRE,21.03.86,Berlin,09.08.2018
124,93.0,4.75,Sandi Morris,USA,08.07.92,Des Moines,28.07.2019
125,93.0,4.75,Alysha Newman,CAN,29.06.94,Paris,24.08.2019
126,93.0,4.75,Holly Bradshaw,GBR,02.11.91,Huelva,03.06.2021
127,93.0,4.75,Katie Moon,USA,13.06.91,Nashville,06.06.2021
128,93.0,4.75,Sandi Morris,USA,08.07.92,Roma,09.06.2022
129,93.0,4.75,Wilma Murto,FIN,11.06.98,München,17.08.2022
130,13.0,4.74,Yelena Isinbayeva,RUS,03.06.82,Gateshead,13.07.2003
131,13.0,4.74,Yelena Isinbayeva,RUS,03.06.82,London,25.07.2008
132,13.0,4.74,Nikoléta Kyriakopoú,GRE,21.03.86,New York City,13.06.2015
133,13.0,4.74,Sandi Morris,USA,08.07.92,Fayetteville,23.04.2016
134,13.0,4.74,Ekateríni Stefanídi,GRE,04.02.90,Filothéi,08.06.2016
135,13.0,4.74,Sandi Morris,USA,08.07.92,Bruxelles,09.09.2016
136,13.0,4.74,Jennifer Suhr,USA,06.02.82,Austin,15.04.2017
137,13.0,4.74,Katie Moon,USA,13.06.91,Ad-Dawhah,28.05.2021
138,13.0,4.74,Sandi Morris,USA,08.07.92,Ad-Dawhah,28.05.2021
139,14.0,4.73,Svetlana Feofanova,RUS,16.07.80,Stockholm,16.07.2002
140,14.0,4.73,Anna Rogowska,POL,12.05.81,Bruxelles,26.08.2005
141,14.0,4.73,Yelena Isinbayeva,RUS,03.06.82,Bruxelles,26.08.2005
142,14.0,4.73,Yarisley Silva,CUB,01.06.87,Des Moines,26.04.2013
143,14.0,4.73,Yarisley Silva,CUB,01.06.87,London,26.07.2013
144,14.0,4.73,Nikoléta Kyriakopoú,GRE,21.03.86,Saint-Denis,04.07.2015
145,14.0,4.73,Sandi Morris,USA,08.07.92,Ad-Dawhah,06.05.2016
146,14.0,4.73,Ekateríni Stefanídi,GRE,04.02.90,London,09.07.2017
147,14.0,4.73,Holly Bradshaw,GBR,02.11.91,Rottach-Egern,15.07.2017
148,14.0,4.73,Ekateríni Stefanídi,GRE,04.02.90,Athínai,22.06.2018
149,14.0,4.73,Michaela Meijer,SWE,30.07.93,Norrköping,01.08.2020
150,15.0,4.72,Annika Becker,GER,12.11.81,Bochum-Wattens,07.07.2002
151,15.0,4.72,Tatyana Polnova,RUS,20.04.79,Bruxelles,03.09.2004
152,15.0,4.72,Yelena Isinbayeva,RUS,03.06.82,Stockholm,26.07.2005
153,15.0,4.72,Svetlana Feofanova,RUS,16.07.80,Stuttgart,22.09.2007
154,15.0,4.72,Yelena Isinbayeva,RUS,03.06.82,Ostrava,27.06.2013
155,15.0,4.72,Silke Spiegelburg,GER,17.03.86,Zürich,29.08.2013
156,15.0,4.72,Anzhelika Sidorova,RUS,28.06.91,London,25.07.2015
157,15.0,4.72,Nikoléta Kyriakopoú,GRE,21.03.86,London,25.07.2015
158,15.0,4.72,Ekateríni Stefanídi,GRE,04.02.90,London,23.07.2016
159,15.0,4.72,Holly Bradshaw,GBR,02.11.91,Manchester,26.05.2017
160,15.0,4.72,Jennifer Suhr,USA,06.02.82,Fort Worth,17.03.2018
161,15.0,4.72,Ekateríni Stefanídi,GRE,04.02.90,Lausanne,05.07.2018
162,15.0,4.72,Anzhelika Sidorova,RUS,28.06.91,Lausanne,05.07.2018
163,15.0,4.72,Jennifer Suhr,USA,06.02.82,Lausanne,05.07.2018
164,15.0,4.72,Katie Moon,USA,13.06.91,Lausanne,04.07.2019
165,15.0,4.72,Katie Moon,USA,13.06.91,Eugene,21.08.2021
166,16.0,4.71,Stacy Dragila,USA,25.03.71,Palo Alto,09.06.2001
167,16.0,4.71,Stacy Dragila,USA,25.03.71,Ostrava,08.06.2004
168,16.0,4.71,Yelena Isinbayeva,RUS,03.06.82,Saint-Denis,06.07.2007
169,16.0,4.71,Fabiana Murer,BRA,16.03.81,São Paulo,29.06.2008
170,16.0,4.71,Yelena Isinbayeva,RUS,03.06.82,Monaco,29.07.2008
171,16.0,4.71,Anna Rogowska,POL,12.05.81,Bydgoszcz,01.08.2009
172,16.0,4.71,Yelena Isinbayeva,RUS,03.06.82,Zürich,28.08.2009
173,16.0,4.71,Anna Rogowska,POL,12.05.81,Zürich,28.08.2009
174,16.0,4.71,Fabiana Murer,BRA,16.03.81,Zürich,19.08.2010
175,16.0,4.71,Jennifer Suhr,USA,06.02.82,London,05.08.2011
176,16.0,4.71,Alana Boyd,AUS,10.05.84,Perth,24.02.2012
177,16.0,4.71,Yarisley Silva,CUB,01.06.87,Luzern,17.07.2013
178,16.0,4.71,Jirina Ptácníková,CZE,20.05.86,Plzen,04.09.2013
179,16.0,4.71,Anzhelika Sidorova,RUS,28.06.91,Heusden-Zolder,18.07.2015
180,16.0,4.71,Alana Boyd,AUS,10.05.84,Sippy Downs,28.01.2016
181,16.0,4.71,Jennifer Suhr,USA,06.02.82,Austin,14.04.2018
182,16.0,4.71,Sandi Morris,USA,08.07.92,Oslo,07.06.2018
183,16.0,4.71,Sandi Morris,USA,08.07.92,Des Moines,27.04.2019
184,16.0,4.71,Alysha Newman,CAN,29.06.94,Guelph,07.06.2019
185,16.0,4.71,Katie Moon,USA,13.06.91,Praha,13.06.2019
186,16.0,4.71,Anzhelika Sidorova,RUS,28.06.91,Firenze,10.06.2021
187,16.0,4.71,Sandi Morris,USA,08.07.92,Gateshead,13.07.2021
188,16.0,4.71,Sandi Morris,USA,08.07.92,Zürich,08.09.2022
189,16.0,4.71,Nina Kennedy,AUS,05.04.97,Zürich,08.09.2022
190,16.0,4.71,Katie Moon,USA,13.06.91,Ad-Dawhah,05.05.2023
191,16.0,4.71,Tina Sutej,SLO,07.11.88,Ad-Dawhah,05.05.2023
192,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Edmonton,06.08.2001
193,19.0,4.7,Stacy Dragila,USA,25.03.71,Edmonton,06.08.2001
194,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Saint-Denis,25.08.2003
195,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Gateshead,27.06.2004
196,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Madrid,17.07.2004
197,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,London,30.07.2004
198,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,London,30.07.2004
199,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Athínai,24.08.2004
200,19.0,4.7,Tatyana Polnova,RUS,20.04.79,Monaco,19.09.2004
201,19.0,4.7,Anna Rogowska,POL,12.05.81,Gdánsk,28.05.2005
202,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Lausanne,05.07.2005
203,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,London,22.07.2005
204,19.0,4.7,Anna Rogowska,POL,12.05.81,London,22.07.2005
205,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Helsinki,12.08.2005
206,19.0,4.7,Monika Pyrek,POL,11.08.80,Ciudad de Mála,28.06.2006
207,19.0,4.7,Monika Pyrek,POL,11.08.80,Lausanne,11.07.2006
208,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Göteborg,12.08.2006
209,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Roma,13.07.2007
210,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Tula,31.07.2007
211,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,London,03.08.2007
212,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,London,03.08.2007
213,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Osaka,28.08.2007
214,19.0,4.7,Katerina Badurová,CZE,18.12.82,Osaka,28.08.2007
215,19.0,4.7,Monika Pyrek,POL,11.08.80,Osaka,28.08.2007
216,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Bruxelles,14.09.2007
217,19.0,4.7,Monika Pyrek,POL,11.08.80,Roma,11.07.2008
218,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Roma,11.07.2008
219,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Stockholm,22.07.2008
220,19.0,4.7,Jennifer Suhr,USA,06.02.82,Beijing,18.08.2008
221,19.0,4.7,Yuliya Golubchikova,RUS,27.03.83,Beijing,18.08.2008
222,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Beijing,18.08.2008
223,19.0,4.7,Fabiana Murer,BRA,16.03.81,Rio de Janeiro,07.06.2009
224,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Thessaloníki,12.09.2009
225,19.0,4.7,Fabiana Murer,BRA,16.03.81,Monaco,22.07.2010
226,19.0,4.7,Svetlana Feofanova,RUS,16.07.80,Barcelona,30.07.2010
227,19.0,4.7,Anna Rogowska,POL,12.05.81,Stockholm,18.06.2011
228,19.0,4.7,Martina Strutz,GER,04.11.81,Daegu,30.08.2011
229,19.0,4.7,Yarisley Silva,CUB,01.06.87,Guadalajara,24.10.2011
230,19.0,4.7,Fabiana Murer,BRA,16.03.81,New York City,09.06.2012
231,19.0,4.7,Silke Spiegelburg,GER,17.03.86,Monaco,20.07.2012
232,19.0,4.7,Jennifer Suhr,USA,06.02.82,London,06.08.2012
233,19.0,4.7,Yarisley Silva,CUB,01.06.87,London,06.08.2012
234,19.0,4.7,Jennifer Suhr,USA,06.02.82,Allendale,10.05.2013
235,19.0,4.7,Yarisley Silva,CUB,01.06.87,Hengelo,08.06.2013
236,19.0,4.7,Fabiana Murer,BRA,16.03.81,New York City,14.06.2014
237,19.0,4.7,Jennifer Suhr,USA,06.02.82,Eugene,28.06.2015
238,19.0,4.7,Yarisley Silva,CUB,01.06.87,Toronto,23.07.2015
239,19.0,4.7,Fabiana Murer,BRA,16.03.81,Toronto,23.07.2015
240,19.0,4.7,Yarisley Silva,CUB,01.06.87,Beckum,02.08.2015
241,19.0,4.7,Fabiana Murer,BRA,16.03.81,Beijing,26.08.2015
242,19.0,4.7,Angelica Bengtsson,SWE,08.07.93,Beijing,26.08.2015
243,19.0,4.7,Nikoléta Kyriakopoú,GRE,21.03.86,Beijing,26.08.2015
244,19.0,4.7,Yarisley Silva,CUB,01.06.87,Beijing,26.08.2015
245,19.0,4.7,Eliza McCartney,NZL,11.12.96,Dunedin,05.03.2016
246,19.0,4.7,Sandi Morris,USA,08.07.92,Pittsburg,16.04.2016
247,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Roma,02.06.2016
248,19.0,4.7,Nicole Büchler,SUI,17.12.83,Birmingham,05.06.2016
249,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Birmingham,05.06.2016
